VariableName,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
601504,501,5,4,{502=2;gold=1220000;501=2;50501=11;59002=11},150,,,1,1405,7,280,8,280,9,195,10,195,<6;10>,{14=500;16=500},,,
601505,501,5,5,{502=2;gold=1400000;501=2;50501=12;59002=12},150,,,1,1418,7,282,8,282,9,197,10,197,,,,,
601506,501,5,6,{502=3;gold=1530000;501=2;50501=12;59002=12},150,,,1,1432,7,285,8,285,9,198,10,198,,,,,
601507,501,5,7,{502=3;gold=1700000;501=2;50501=13;59002=13},150,,,1,1445,7,288,8,288,9,200,10,200,,,,,
601508,501,5,8,{gold=1830000;201=1;211=1;50501=13;59002=13},150,,,1,1459,7,291,8,291,9,202,10,202,<0>,{22=300;23=300},,,
601601,501,6,1,{502=2;gold=1200000;50501=11;59002=11},188,,,1,1461,7,291,8,291,9,203,10,203,,,,,
601602,501,6,2,{502=2;gold=1400000;50501=11;59002=11},188,,,1,1476,7,294,8,294,9,205,10,205,,,,,
601603,501,6,3,{502=3;gold=1620000;501=2;50501=12;59002=12},188,,,1,1490,7,297,8,297,9,207,10,207,,,,,
601604,501,6,4,{502=3;gold=1830000;501=2;50501=12;59002=12},188,,,1,1505,7,300,8,300,9,209,10,209,<13>,{22=800;23=800},,,
601605,501,6,5,{502=3;gold=2100000;501=3;50501=13;59002=13},188,,,1,1519,7,303,8,303,9,211,10,211,,,,,
601606,501,6,6,{502=3;gold=2300000;501=3;50501=13;59002=13},188,,,1,1534,7,306,8,306,9,213,10,213,<0>,{13=3%},,,
601607,501,6,7,{502=4;gold=2550000;501=3;2152=1;50501=14;59002=14},188,,,1,1549,7,308,8,308,9,215,10,215,,,,,
601608,501,6,8,{502=4;gold=2750000;501=3;2152=1;50501=14;59002=14},188,,,1,1563,7,311,8,311,9,217,10,217,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=12}
601701,501,7,1,{502=2;59002=22;gold=1800000},165,,,1,1558,7,310,8,310,9,216,10,216,,,,,
601702,501,7,2,{502=2;59002=22;gold=2100000},165,,,1,1574,7,314,8,314,9,218,10,218,,,,,
601703,501,7,3,{502=2;gold=2430000;501=1;59002=23},165,,,1,1590,7,317,8,317,9,220,10,220,,,,,
601704,501,7,4,{502=2;gold=2750000;501=2;59002=23},165,,,1,1605,7,320,8,320,9,222,10,222,<0>,{25=300;24=300},,,
601705,501,7,5,{502=2;gold=3150000;501=2;59002=25},165,,,1,1621,7,323,8,323,9,225,10,225,,,,,
601706,501,7,6,{502=3;gold=3450000;501=2;59002=25},165,,,1,1636,7,326,8,326,9,227,10,227,,,,,
601707,501,7,7,{502=3;gold=3830000;501=2;59002=27},165,,,1,1652,7,329,8,329,9,229,10,229,,,,,
601708,501,7,8,{231=1;gold=4130000;59002=27;221=1},165,,,1,1667,7,332,8,332,9,231,10,231,<0>,{22=500;23=500},,,
601801,501,8,1,{502=2;59002=23;gold=2700000},203,,,1,1656,7,330,8,330,9,230,10,230,,,,,
601802,501,8,2,{502=2;59002=23;gold=3150000},203,,,1,1672,7,333,8,333,9,232,10,232,,,,,
601803,501,8,3,{502=3;gold=3650000;501=2;59002=24},203,,,1,1689,7,336,8,336,9,234,10,234,,,,,
601804,501,8,4,{502=3;gold=4130000;501=2;59002=24},203,,,1,1705,7,340,8,340,9,236,10,236,<0>,{97=300;96=300},,,
601805,501,8,5,{502=3;gold=4730000;501=3;59002=26},203,,,1,1722,7,343,8,343,9,239,10,239,,,,,
601806,501,8,6,{502=3;gold=5180000;501=3;59002=26},203,,,1,1739,7,346,8,346,9,241,10,241,,,,,
601807,501,8,7,{502=4;gold=5750000;2152=1;501=3;59002=28},203,,,1,1755,7,350,8,350,9,243,10,243,,,,,
601808,501,8,8,{502=4;19=100;501=3;2152=1;gold=6200000;59002=28},203,,,1,1772,7,353,8,353,9,246,10,246,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=11;zawakeStage=708;nvalueSum=160;equipStarSum=15}
641101,541,1,1,{59000=3;50541=3;gold=100000},50,,,1,592,7,118,8,118,9,82,10,82,,,,,
641102,541,1,2,{59000=3;50541=3;gold=120000},50,,,1,598,7,119,8,119,9,83,10,83,,,,,
641103,541,1,3,{59000=4;50541=4;gold=140000},50,,,1,604,7,120,8,120,9,84,10,84,,,,,
641104,541,1,4,{59000=4;50541=4;gold=160000},50,,,1,610,7,122,8,122,9,84,10,84,<0>,{1=3%},,,
641105,541,1,5,{59000=5;50541=5;gold=180000},50,,,1,616,7,123,8,123,9,85,10,85,,,,,
641106,541,1,6,{59000=5;50541=5;gold=200000},50,,,1,622,7,124,8,124,9,86,10,86,,,,,
641107,541,1,7,{59000=6;50541=6;gold=220000},50,,,1,628,7,125,8,125,9,87,10,87,,,,,
641108,541,1,8,{59000=6;gold=240000;501=1;50541=6},50,,,1,633,7,126,8,126,9,88,10,88,<0>,{25=300;24=300},,,
641201,541,2,1,{59000=5;50541=5;gold=150000},60,,,1,651,7,130,8,130,9,90,10,90,,,,,
641202,541,2,2,{59000=5;50541=5;gold=180000},60,,,1,658,7,131,8,131,9,91,10,91,,,,,
641203,541,2,3,{59000=6;50541=6;gold=210000},60,,,1,664,7,132,8,132,9,92,10,92,,,,,
641204,541,2,4,{59000=6;50541=6;gold=240000},60,,,1,671,7,134,8,134,9,93,10,93,<0>,{7=3%;8=3%},,,
641205,541,2,5,{59000=7;50541=7;gold=270000},60,,,1,677,7,135,8,135,9,94,10,94,,,,,
641206,541,2,6,{59000=7;50541=7;gold=300000},60,,,1,684,7,136,8,136,9,95,10,95,,,,,
641207,541,2,7,{59000=8;gold=330000;501=1;50541=8},60,,,1,690,7,138,8,138,9,96,10,96,,,,,
641208,541,2,8,{59000=8;gold=360000;501=1;50541=8},60,,,1,697,7,139,8,139,9,97,10,97,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
641301,541,3,1,{59000=6;50541=6;gold=230000},70,,,1,710,7,142,8,142,9,98,10,98,,,,,
641302,541,3,2,{59000=6;50541=6;gold=270000},70,,,1,718,7,143,8,143,9,99,10,99,,,,,
641303,541,3,3,{59000=7;50541=7;gold=320000},70,,,1,725,7,144,8,144,9,100,10,100,,,,,
641304,541,3,4,{59000=7;50541=7;gold=360000},70,,,1,732,7,146,8,146,9,101,10,101,<2;12>,{25=500;24=500},,,
641305,541,3,5,{59000=8;50541=8;gold=410000},70,,,1,739,7,147,8,147,9,102,10,102,,,,,
641306,541,3,6,{59000=8;gold=450000;501=1;50541=8},70,,,1,746,7,149,8,149,9,103,10,103,,,,,
641307,541,3,7,{59000=9;gold=500000;501=1;50541=9},70,,,1,753,7,150,8,150,9,104,10,104,,,,,
641308,541,3,8,{gold=540000;59000=9;501=1;222=1;50541=9},70,,,1,760,7,152,8,152,9,105,10,105,,,79002,,{star=9;goodFeel=150;advance=14;zawakeStage=208}
641401,541,4,1,{59000=8;50541=8;gold=350000},80,,,1,770,7,153,8,153,9,107,10,107,,,,,
641402,541,4,2,{59000=8;50541=8;gold=410000},80,,,1,777,7,155,8,155,9,108,10,108,,,,,
641403,541,4,3,{59000=9;50541=9;gold=480000},80,,,1,785,7,156,8,156,9,109,10,109,,,,,
641404,541,4,4,{59000=9;50541=9;gold=540000},80,,,1,793,7,158,8,158,9,110,10,110,<0>,{14=300;16=300},,,
641405,541,4,5,{59000=10;50541=10;gold=620000},80,,,1,800,7,160,8,160,9,111,10,111,,,,,
641406,541,4,6,{59000=10;gold=680000;501=1;50541=10},80,,,1,808,7,161,8,161,9,112,10,112,<0>,{91=300},,,
641407,541,4,7,{59000=11;gold=750000;501=1;50541=11},80,,,1,816,7,163,8,163,9,113,10,113,,,,,
641408,541,4,8,{gold=810000;59000=11;501=1;50541=11;232=1},80,,,1,823,7,164,8,164,9,114,10,114,,,79004,,{effort=8;zawakeStage=308;nvalueSum=140;equipStarSum=8}
641501,541,5,1,{59000=9;50541=9;gold=530000},100,,,1,829,7,165,8,165,9,115,10,115,,,,,
641502,541,5,2,{59000=9;50541=9;gold=620000},100,,,1,837,7,167,8,167,9,116,10,116,,,,,
641503,541,5,3,{59000=10;50541=10;gold=720000},100,,,1,845,7,169,8,169,9,117,10,117,,,,,
641504,541,5,4,{59000=10;50541=10;gold=810000},100,,,1,854,7,170,8,170,9,118,10,118,<6;10>,{14=500;16=500},,,
641505,541,5,5,{502=1;59000=11;gold=930000;501=1;50541=11},100,,,1,862,7,172,8,172,9,119,10,119,,,,,
641506,541,5,6,{502=1;59000=11;gold=1020000;501=1;50541=11},100,,,1,870,7,173,8,173,9,121,10,121,,,,,
641507,541,5,7,{502=1;59000=12;gold=1130000;501=1;50541=12},100,,,1,879,7,175,8,175,9,122,10,122,,,,,
641508,541,5,8,{502=1;50541=12;59000=12;gold=1220000;501=1;202=1},100,,,1,887,7,177,8,177,9,123,10,123,<0>,{22=300;23=300},,,
641601,541,6,1,{59000=10;50541=10;gold=800000},125,,,1,888,7,177,8,177,9,123,10,123,,,,,
641602,541,6,2,{59000=10;50541=10;gold=930000},125,,,1,897,7,179,8,179,9,124,10,124,,,,,
641603,541,6,3,{502=1;59000=11;gold=1080000;501=1;50541=11},125,,,1,906,7,181,8,181,9,125,10,125,,,,,
641604,541,6,4,{502=1;59000=11;gold=1220000;501=1;50541=11},125,,,1,915,7,182,8,182,9,127,10,127,<13>,{22=800;23=800},,,
641605,541,6,5,{502=1;59000=12;gold=1400000;501=1;50541=12},125,,,1,924,7,184,8,184,9,128,10,128,,,,,
641606,541,6,6,{502=1;59000=12;gold=1530000;501=1;50541=12},125,,,1,932,7,186,8,186,9,129,10,129,<0>,{13=3%},,,
641607,541,6,7,{502=2;50541=13;59000=13;gold=1700000;501=2;202=1},125,,,1,941,7,188,8,188,9,130,10,130,,,,,
641608,541,6,8,{502=2;gold=1830000;59000=13;501=2;2152=1;50541=13},125,,,1,950,7,189,8,189,9,132,10,132,,,79003,,{effort=9;zawakeStage=508;equipAwakeSum=4;equipStarSum=10}
641701,541,7,1,{gold=1200000;59000=20},110,,,1,947,7,189,8,189,9,131,10,131,,,,,
641702,541,7,2,{gold=1400000;59000=20},110,,,1,957,7,191,8,191,9,133,10,133,,,,,
641703,541,7,3,{gold=1620000;59000=22},110,,,1,966,7,193,8,193,9,134,10,134,,,,,
641704,541,7,4,{gold=1830000;59000=22},110,,,1,976,7,194,8,194,9,135,10,135,<0>,{25=300;24=300},,,
641705,541,7,5,{502=1;59000=23;501=1;gold=2100000},110,,,1,985,7,196,8,196,9,136,10,136,,,,,
641706,541,7,6,{502=1;59000=23;501=1;gold=2300000},110,,,1,995,7,198,8,198,9,138,10,138,,,,,
641707,541,7,7,{502=1;59000=25;501=1;gold=2550000},110,,,1,1004,7,200,8,200,9,139,10,139,,,,,
641708,541,7,8,{502=1;212=1;gold=2750000;501=1;59000=25},110,,,1,1014,7,202,8,202,9,140,10,140,<0>,{22=500;23=500},,,
641801,541,8,1,{gold=1800000;59000=21},135,,,1,1006,7,201,8,201,9,139,10,139,,,,,
641802,541,8,2,{gold=2100000;59000=21},135,,,1,1016,7,203,8,203,9,141,10,141,,,,,
641803,541,8,3,{502=1;59000=23;501=1;gold=2430000},135,,,1,1027,7,205,8,205,9,142,10,142,,,,,
641804,541,8,4,{502=1;59000=23;501=1;gold=2750000},135,,,1,1037,7,207,8,207,9,144,10,144,<0>,{97=300;96=300},,,
641805,541,8,5,{502=1;59000=24;501=1;gold=3150000},135,,,1,1047,7,209,8,209,9,145,10,145,,,,,
641806,541,8,6,{502=1;59000=24;501=1;gold=3450000},135,,,1,1057,7,211,8,211,9,146,10,146,,,,,
641807,541,8,7,{502=2;212=1;gold=3830000;501=2;59000=26},135,,,1,1067,7,213,8,213,9,148,10,148,,,,,
641808,541,8,8,{502=2;19=60;59000=26;501=2;2152=1;gold=4130000},135,,,1,1077,7,215,8,215,9,149,10,149,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=9;zawakeStage=708;nvalueSum=160;equipStarSum=12}
651101,551,1,1,{59001=3;50551=3;gold=100000},50,,,1,835,7,166,8,166,9,116,10,116,,,,,
651102,551,1,2,{59001=3;50551=3;gold=120000},50,,,1,843,7,168,8,168,9,117,10,117,,,,,
651103,551,1,3,{59001=4;50551=4;gold=140000},50,,,1,852,7,169,8,169,9,118,10,118,,,,,
651104,551,1,4,{59001=4;50551=4;gold=160000},50,,,1,860,7,171,8,171,9,119,10,119,<0>,{1=3%},,,
651105,551,1,5,{59001=5;50551=5;gold=180000},50,,,1,868,7,173,8,173,9,121,10,121,,,,,
651106,551,1,6,{59001=5;50551=5;gold=200000},50,,,1,877,7,174,8,174,9,122,10,122,,,,,
651107,551,1,7,{59001=6;50551=6;gold=220000},50,,,1,885,7,176,8,176,9,123,10,123,,,,,
651108,551,1,8,{50551=6;gold=240000;501=1;59001=6},50,,,1,893,7,178,8,178,9,124,10,124,<0>,{25=300;24=300},,,
651201,551,2,1,{59001=5;50551=5;gold=150000},60,,,1,919,7,183,8,183,9,128,10,128,,,,,
651202,551,2,2,{59001=5;50551=5;gold=180000},60,,,1,928,7,184,8,184,9,129,10,129,,,,,
651203,551,2,3,{59001=6;50551=6;gold=210000},60,,,1,937,7,186,8,186,9,130,10,130,,,,,
651204,551,2,4,{59001=6;50551=6;gold=240000},60,,,1,946,7,188,8,188,9,131,10,131,<0>,{7=3%;8=3%},,,
651205,551,2,5,{59001=7;50551=7;gold=270000},60,,,1,955,7,190,8,190,9,133,10,133,,,,,
651206,551,2,6,{59001=7;50551=7;gold=300000},60,,,1,964,7,192,8,192,9,134,10,134,,,,,
651207,551,2,7,{50551=8;gold=330000;501=1;59001=8},60,,,1,974,7,194,8,194,9,135,10,135,,,,,
651208,551,2,8,{50551=8;gold=360000;501=1;59001=8},60,,,1,983,7,195,8,195,9,137,10,137,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
651301,551,3,1,{59001=6;50551=6;gold=230000},70,,,1,1002,7,199,8,199,9,139,10,139,,,,,
651302,551,3,2,{59001=6;50551=6;gold=270000},70,,,1,1012,7,201,8,201,9,141,10,141,,,,,
651303,551,3,3,{59001=7;50551=7;gold=320000},70,,,1,1022,7,203,8,203,9,142,10,142,,,,,
651304,551,3,4,{59001=7;50551=7;gold=360000},70,,,1,1032,7,205,8,205,9,143,10,143,<2;12>,{25=500;24=500},,,
651305,551,3,5,{59001=8;50551=8;gold=410000},70,,,1,1042,7,207,8,207,9,145,10,145,,,,,
651306,551,3,6,{50551=8;gold=450000;501=1;59001=8},70,,,1,1052,7,209,8,209,9,146,10,146,,,,,
651307,551,3,7,{50551=9;gold=500000;501=1;59001=9},70,,,1,1062,7,211,8,211,9,148,10,148,,,,,
651308,551,3,8,{50551=9;gold=540000;222=1;59001=9;501=1},70,,,1,1072,7,213,8,213,9,149,10,149,,,79002,,{star=9;goodFeel=150;advance=14;zawakeStage=208}
651401,551,4,1,{59001=8;50551=8;gold=350000},80,,,1,1086,7,216,8,216,9,151,10,151,,,,,
651402,551,4,2,{59001=8;50551=8;gold=410000},80,,,1,1096,7,218,8,218,9,152,10,152,,,,,
651403,551,4,3,{59001=9;50551=9;gold=480000},80,,,1,1107,7,220,8,220,9,154,10,154,,,,,
651404,551,4,4,{59001=9;50551=9;gold=540000},80,,,1,1118,7,222,8,222,9,155,10,155,<0>,{14=300;16=300},,,
651405,551,4,5,{59001=10;50551=10;gold=620000},80,,,1,1129,7,224,8,224,9,157,10,157,,,,,
651406,551,4,6,{50551=10;gold=680000;501=1;59001=10},80,,,1,1140,7,227,8,227,9,158,10,158,<0>,{91=300},,,
651407,551,4,7,{50551=11;gold=750000;501=1;59001=11},80,,,1,1151,7,229,8,229,9,160,10,160,,,,,
651408,551,4,8,{50551=11;gold=810000;59001=11;501=1;232=1},80,,,1,1161,7,231,8,231,9,161,10,161,,,79004,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=8}
651501,551,5,1,{59001=9;50551=9;gold=530000},100,,,1,1169,7,232,8,232,9,162,10,162,,,,,
651502,551,5,2,{59001=9;50551=9;gold=620000},100,,,1,1181,7,235,8,235,9,164,10,164,,,,,
651503,551,5,3,{59001=10;50551=10;gold=720000},100,,,1,1192,7,237,8,237,9,166,10,166,,,,,
651504,551,5,4,{59001=10;50551=10;gold=810000},100,,,1,1204,7,239,8,239,9,167,10,167,<6;10>,{14=500;16=500},,,
651505,551,5,5,{502=1;50551=11;gold=930000;59001=11;501=1},100,,,1,1216,7,242,8,242,9,169,10,169,,,,,
651506,551,5,6,{502=1;50551=11;gold=1020000;59001=11;501=1},100,,,1,1227,7,244,8,244,9,171,10,171,,,,,
651507,551,5,7,{502=1;50551=12;gold=1130000;59001=12;501=1},100,,,1,1239,7,246,8,246,9,172,10,172,,,,,
651508,551,5,8,{502=1;50551=12;gold=1220000;501=1;59001=12;202=1},100,,,1,1251,7,249,8,249,9,174,10,174,<0>,{22=300;23=300},,,
651601,551,6,1,{59001=10;50551=10;gold=800000},125,,,1,1253,7,249,8,249,9,174,10,174,,,,,
651602,551,6,2,{59001=10;50551=10;gold=930000},125,,,1,1265,7,251,8,251,9,176,10,176,,,,,
651603,551,6,3,{502=1;50551=11;gold=1080000;59001=11;501=1},125,,,1,1278,7,254,8,254,9,177,10,177,,,,,
651604,551,6,4,{502=1;50551=11;gold=1220000;59001=11;501=1},125,,,1,1290,7,256,8,256,9,179,10,179,<13>,{22=800;23=800},,,
651605,551,6,5,{502=1;50551=12;gold=1400000;59001=12;501=1},125,,,1,1303,7,259,8,259,9,181,10,181,,,,,
651606,551,6,6,{502=1;50551=12;gold=1530000;59001=12;501=1},125,,,1,1315,7,261,8,261,9,183,10,183,<0>,{13=3%},,,
651607,551,6,7,{502=2;50551=13;gold=1700000;501=2;59001=13;202=1},125,,,1,1328,7,264,8,264,9,184,10,184,,,,,
651608,551,6,8,{502=2;50551=13;gold=1830000;59001=13;2152=1;501=2},125,,,1,1340,7,266,8,266,9,186,10,186,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=10}
651701,551,7,1,{59001=20;gold=1200000},110,,,1,1336,7,266,8,266,9,186,10,186,,,,,
651702,551,7,2,{59001=20;gold=1400000},110,,,1,1349,7,268,8,268,9,187,10,187,,,,,
651703,551,7,3,{59001=22;gold=1620000},110,,,1,1363,7,271,8,271,9,189,10,189,,,,,
651704,551,7,4,{59001=22;gold=1830000},110,,,1,1376,7,274,8,274,9,191,10,191,<0>,{25=300;24=300},,,
651705,551,7,5,{502=1;gold=2100000;59001=23;501=1},110,,,1,1389,7,276,8,276,9,193,10,193,,,,,
651706,551,7,6,{502=1;gold=2300000;59001=23;501=1},110,,,1,1403,7,279,8,279,9,195,10,195,,,,,
651707,551,7,7,{502=1;gold=2550000;59001=25;501=1},110,,,1,1416,7,282,8,282,9,197,10,197,,,,,
651708,551,7,8,{502=1;212=1;gold=2750000;59001=25;501=1},110,,,1,1430,7,284,8,284,9,199,10,199,<0>,{22=500;23=500},,,
651801,551,8,1,{59001=21;gold=1800000},135,,,1,1420,7,282,8,282,9,197,10,197,,,,,
651802,551,8,2,{59001=21;gold=2100000},135,,,1,1434,7,285,8,285,9,199,10,199,,,,,
651803,551,8,3,{502=1;gold=2430000;59001=23;501=1},135,,,1,1448,7,288,8,288,9,201,10,201,,,,,
651804,551,8,4,{502=1;gold=2750000;59001=23;501=1},135,,,1,1462,7,291,8,291,9,203,10,203,<0>,{97=300;96=300},,,
651805,551,8,5,{502=1;gold=3150000;59001=24;501=1},135,,,1,1476,7,293,8,293,9,205,10,205,,,,,
651806,551,8,6,{502=1;gold=3450000;59001=24;501=1},135,,,1,1490,7,296,8,296,9,207,10,207,,,,,
651807,551,8,7,{502=2;gold=3830000;59001=26;222=1;501=2},135,,,1,1505,7,299,8,299,9,209,10,209,,,,,
651808,551,8,8,{502=2;59001=26;gold=4130000;501=2;2152=1;19=60},135,,,1,1519,7,302,8,302,9,211,10,211,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=11;zawakeStage=708;nvalueSum=160;equipStarSum=12}
661101,561,1,1,{50561=4;gold=150000;59002=4},75,,,1,974,7,194,8,194,9,135,10,135,,,,,
661102,561,1,2,{50561=4;gold=180000;59002=4},75,,,1,984,7,196,8,196,9,136,10,136,,,,,
661103,561,1,3,{50561=5;gold=210000;59002=5},75,,,1,993,7,198,8,198,9,138,10,138,,,,,
661104,561,1,4,{50561=5;gold=240000;59002=5},75,,,1,1003,7,200,8,200,9,139,10,139,<0>,{1=3%},,,
661105,561,1,5,{50561=6;gold=270000;59002=6},75,,,1,1013,7,202,8,202,9,140,10,140,,,,,
661106,561,1,6,{50561=6;gold=300000;59002=6},75,,,1,1023,7,204,8,204,9,142,10,142,,,,,
661107,561,1,7,{gold=330000;501=1;59002=7;50561=7},75,,,1,1032,7,206,8,206,9,143,10,143,,,,,
661108,561,1,8,{gold=360000;501=1;59002=7;50561=7},75,,,1,1042,7,208,8,208,9,144,10,144,<0>,{25=300;24=300},,,
661201,561,2,1,{50561=6;gold=230000;59002=6},90,,,1,1071,7,213,8,213,9,149,10,149,,,,,
661202,561,2,2,{50561=6;gold=270000;59002=6},90,,,1,1082,7,216,8,216,9,150,10,150,,,,,
661203,561,2,3,{50561=7;gold=320000;59002=7},90,,,1,1093,7,218,8,218,9,151,10,151,,,,,
661204,561,2,4,{50561=7;gold=360000;59002=7},90,,,1,1104,7,220,8,220,9,153,10,153,<0>,{7=3%;8=3%},,,
661205,561,2,5,{gold=410000;501=1;59002=8;50561=8},90,,,1,1114,7,222,8,222,9,154,10,154,,,,,
661206,561,2,6,{gold=450000;501=1;59002=8;50561=8},90,,,1,1125,7,224,8,224,9,156,10,156,,,,,
661207,561,2,7,{gold=500000;501=1;59002=9;50561=9},90,,,1,1136,7,226,8,226,9,157,10,157,,,,,
661208,561,2,8,{gold=540000;501=1;59002=9;50561=9},90,,,1,1146,7,228,8,228,9,159,10,159,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
661301,561,3,1,{50561=7;gold=350000;59002=7},105,,,1,1169,7,233,8,233,9,162,10,162,,,,,
661302,561,3,2,{50561=7;gold=410000;59002=7},105,,,1,1180,7,235,8,235,9,164,10,164,,,,,
661303,561,3,3,{gold=480000;501=1;59002=8;50561=8},105,,,1,1192,7,237,8,237,9,165,10,165,,,,,
661304,561,3,4,{gold=540000;501=1;59002=8;50561=8},105,,,1,1204,7,240,8,240,9,167,10,167,<2;12>,{25=500;24=500},,,
661305,561,3,5,{gold=620000;501=1;59002=9;50561=9},105,,,1,1216,7,242,8,242,9,168,10,168,,,,,
661306,561,3,6,{gold=680000;501=1;59002=9;50561=9},105,,,1,1227,7,244,8,244,9,170,10,170,,,,,
661307,561,3,7,{gold=750000;501=1;59002=10;50561=10},105,,,1,1239,7,247,8,247,9,172,10,172,,,,,
661308,561,3,8,{gold=810000;50561=10;501=1;59002=10;221=1},105,,,1,1251,7,249,8,249,9,173,10,173,,,79002,,{star=9;goodFeel=160;advance=15;zawakeStage=208}
661401,561,4,1,{50561=9;gold=530000;59002=9},120,,,1,1266,7,252,8,252,9,176,10,176,,,,,
661402,561,4,2,{50561=9;gold=620000;59002=9},120,,,1,1279,7,255,8,255,9,177,10,177,,,,,
661403,561,4,3,{gold=720000;501=1;59002=10;50561=10},120,,,1,1292,7,257,8,257,9,179,10,179,,,,,
661404,561,4,4,{gold=810000;501=1;59002=10;50561=10},120,,,1,1304,7,260,8,260,9,181,10,181,<0>,{14=300;16=300},,,
661405,561,4,5,{gold=930000;501=2;59002=11;50561=11},120,,,1,1317,7,262,8,262,9,183,10,183,,,,,
661406,561,4,6,{gold=1020000;501=2;59002=11;50561=11},120,,,1,1330,7,265,8,265,9,184,10,184,<0>,{91=300},,,
661407,561,4,7,{231=1;gold=1130000;501=2;59002=12;50561=12},120,,,1,1342,7,267,8,267,9,186,10,186,,,,,
661408,561,4,8,{gold=1220000;501=2;2152=1;59002=12;50561=12},120,,,1,1355,7,270,8,270,9,188,10,188,,,79004,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=9}
661501,561,5,1,{502=2;gold=800000;59002=10;50561=10},150,,,1,1364,7,272,8,272,9,189,10,189,,,,,
661502,561,5,2,{502=2;gold=930000;59002=10;50561=10},150,,,1,1377,7,274,8,274,9,191,10,191,,,,,
661503,561,5,3,{502=2;gold=1080000;501=1;59002=11;50561=11},150,,,1,1391,7,277,8,277,9,193,10,193,,,,,
661504,561,5,4,{502=2;gold=1220000;501=2;59002=11;50561=11},150,,,1,1405,7,280,8,280,9,195,10,195,<6;10>,{14=500;16=500},,,
661505,561,5,5,{502=2;gold=1400000;501=2;59002=12;50561=12},150,,,1,1418,7,282,8,282,9,197,10,197,,,,,
661506,561,5,6,{502=3;gold=1530000;501=2;59002=12;50561=12},150,,,1,1432,7,285,8,285,9,198,10,198,,,,,
661507,561,5,7,{502=3;gold=1700000;501=2;59002=13;50561=13},150,,,1,1445,7,288,8,288,9,200,10,200,,,,,
661508,561,5,8,{gold=1830000;201=1;211=1;59002=13;50561=13},150,,,1,1459,7,291,8,291,9,202,10,202,<0>,{22=300;23=300},,,
661601,561,6,1,{502=2;gold=1200000;59002=11;50561=11},188,,,1,1461,7,291,8,291,9,203,10,203,,,,,
661602,561,6,2,{502=2;gold=1400000;59002=11;50561=11},188,,,1,1476,7,294,8,294,9,205,10,205,,,,,
661603,561,6,3,{502=3;gold=1620000;501=2;59002=12;50561=12},188,,,1,1490,7,297,8,297,9,207,10,207,,,,,
661604,561,6,4,{502=3;gold=1830000;501=2;59002=12;50561=12},188,,,1,1505,7,300,8,300,9,209,10,209,<13>,{22=800;23=800},,,
661605,561,6,5,{502=3;gold=2100000;501=3;59002=13;50561=13},188,,,1,1519,7,303,8,303,9,211,10,211,,,,,
661606,561,6,6,{502=3;gold=2300000;501=3;59002=13;50561=13},188,,,1,1534,7,306,8,306,9,213,10,213,<0>,{13=3%},,,
661607,561,6,7,{502=4;gold=2550000;501=3;2152=1;50561=14;59002=14},188,,,1,1549,7,308,8,308,9,215,10,215,,,,,
661608,561,6,8,{502=4;gold=2750000;501=3;2152=1;50561=14;59002=14},188,,,1,1563,7,311,8,311,9,217,10,217,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=12}
661701,561,7,1,{502=2;59002=22;gold=1800000},165,,,1,1558,7,310,8,310,9,216,10,216,,,,,
661702,561,7,2,{502=2;59002=22;gold=2100000},165,,,1,1574,7,314,8,314,9,218,10,218,,,,,
661703,561,7,3,{502=2;gold=2430000;501=1;59002=23},165,,,1,1590,7,317,8,317,9,220,10,220,,,,,
661704,561,7,4,{502=2;gold=2750000;501=2;59002=23},165,,,1,1605,7,320,8,320,9,222,10,222,<0>,{25=300;24=300},,,
661705,561,7,5,{502=2;gold=3150000;501=2;59002=25},165,,,1,1621,7,323,8,323,9,225,10,225,,,,,
661706,561,7,6,{502=3;gold=3450000;501=2;59002=25},165,,,1,1636,7,326,8,326,9,227,10,227,,,,,
661707,561,7,7,{502=3;gold=3830000;501=2;59002=27},165,,,1,1652,7,329,8,329,9,229,10,229,,,,,
661708,561,7,8,{231=1;gold=4130000;59002=27;221=1},165,,,1,1667,7,332,8,332,9,231,10,231,<0>,{22=500;23=500},,,
661801,561,8,1,{502=2;59002=23;gold=2700000},203,,,1,1656,7,330,8,330,9,230,10,230,,,,,
