VariableName,gateID,_beizhu,itemMap,count,probability,itemCount
2127,20601,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2128,20602,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2129,20603,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2130,20604,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2131,20605,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2132,20701,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2133,20702,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2134,20703,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2135,20704,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2136,20705,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2137,20801,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2138,20802,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2139,20803,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2140,20804,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2141,20805,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2142,20901,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2143,20902,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2144,20903,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2145,20904,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2146,20905,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2147,21001,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2148,21002,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2149,21003,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2150,21004,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2151,21005,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1.5,
2152,21101,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2153,21102,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2154,21103,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2155,21104,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2156,21105,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2157,21201,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2158,21202,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2159,21203,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2160,21204,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2161,21205,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,1,
2162,11301,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2163,11302,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2164,11303,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2165,11304,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2166,11305,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2167,11306,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2168,11307,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2169,11308,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2170,11309,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2171,11310,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2172,11401,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2173,11402,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2174,11403,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2175,11404,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2176,11405,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2177,11406,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2178,11407,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2179,11408,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2180,11409,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2181,11410,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2182,11501,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2183,11502,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2184,11503,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2185,11504,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2186,11505,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2187,11506,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2188,11507,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2189,11508,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2190,11509,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2191,11510,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2192,11601,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2193,11602,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2194,11603,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2195,11604,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2196,11605,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2197,11606,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2198,11607,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2199,11608,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2200,11609,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2201,11610,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2202,11701,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2203,11702,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2204,11703,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2205,11704,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2206,11705,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2207,11706,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2208,11707,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2209,11708,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2210,11709,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2211,11710,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2212,11801,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2213,11802,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2214,11803,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2215,11804,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2216,11805,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2217,11806,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2218,11807,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2219,11808,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2220,11809,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2221,11810,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2222,11901,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2223,11902,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2224,11903,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2225,11904,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2226,11905,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2227,11906,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2228,11907,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2229,11908,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2230,11909,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2231,11910,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2232,12001,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2233,12002,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2234,12003,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2235,12004,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2236,12005,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2237,12006,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2238,12007,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2239,12008,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2240,12009,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2241,12010,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2242,12101,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2243,12102,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2244,12103,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2245,12104,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2246,12105,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2247,12106,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2248,12107,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2249,12108,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2250,12109,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2251,12110,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2252,12201,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2253,12202,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2254,12203,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2255,12204,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2256,12205,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2257,12206,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2258,12207,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2259,12208,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2260,12209,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2261,12210,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2262,12301,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2263,12302,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2264,12303,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2265,12304,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2266,12305,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2267,12306,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2268,12307,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2269,12308,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2270,12309,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2271,12310,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2272,12401,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2273,12402,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2274,12403,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2275,12404,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2276,12405,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2277,12406,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2278,12407,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2279,12408,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2280,12409,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2281,12410,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2282,12501,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2283,12502,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2284,12503,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2285,12504,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2286,12505,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2287,12506,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2288,12507,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2289,12508,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2290,12509,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2291,12510,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2292,12601,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2293,12602,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2294,12603,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2295,12604,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2296,12605,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2297,12606,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2298,12607,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2299,12608,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2300,12609,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2301,12610,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2302,21301,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2303,21302,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2304,21303,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2305,21304,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2306,21305,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2307,21401,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2308,21402,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2309,21403,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2310,21404,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2311,21405,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2312,21501,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2313,21502,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2314,21503,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2315,21504,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2316,21505,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2317,21601,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2318,21602,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2319,21603,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2320,21604,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2321,21605,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2322,21701,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2323,21702,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2324,21703,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2325,21704,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2326,21705,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2327,21801,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2328,21802,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2329,21803,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2330,21804,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2331,21805,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2332,21901,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2333,21902,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2334,21903,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2335,21904,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2336,21905,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2337,22001,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2338,22002,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2339,22003,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2340,22004,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2341,22005,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2342,22101,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2343,22102,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2344,22103,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2345,22104,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2346,22105,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2347,22201,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2348,22202,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2349,22203,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2350,22204,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2351,22205,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2352,22301,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2353,22302,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2354,22303,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2355,22304,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2356,22305,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2357,22401,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2358,22402,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2359,22403,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2360,22404,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2361,22405,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2362,22501,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2363,22502,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2364,22503,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2365,22504,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2366,22505,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2367,22601,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2368,22602,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2369,22603,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2370,22604,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2371,22605,,{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2501,10101,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2502,10102,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2503,10103,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2504,10104,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2505,10105,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2506,10201,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2507,10202,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2508,10203,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2509,10204,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2510,10205,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2511,10206,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2512,10301,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2513,10302,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2514,10303,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2515,10304,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2516,10305,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2517,10306,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2518,10307,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2519,10308,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
2520,10401,,{30206=100;502=100;30203=100;30207=100;30204=100;30208=100;30201=100;30205=100;30209=100;30202=100;100=100},,,
