VariableName,type,desc,desc_cn,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,icon,title_cn,title,title_vn,title_en,title_th,title_in,title_ph,title_ma,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
Defaults,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr;in;ma;ph>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,任务图标,任务标题,任务标题,title_vn,title_en,title_th,title_in,title_ph,title_ma,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
1262,,3 heroes upgraded to Red+2 quality,,3 anh hùng nâng lên phẩm chất đỏ+2,3 heroes upgraded to Red+2 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีแดง+2,3 pahlawan ditingkatkan ke kualitas Merah+2,3 bayani ay na-upgrade sa kalidad na Pula+2,3 wira dinaik taraf ke kualiti Merah+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,22,3,3,,,,,,,,1200,61,,{gold=3000;5000=3},strengthen-advance
1263,,6 heroes upgraded to Red+2 quality,,6 anh hùng nâng lên phẩm chất đỏ+2,6 heroes upgraded to Red+2 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีแดง+2,6 pahlawan ditingkatkan ke kualitas Merah+2,6 bayani ay na-upgrade sa kalidad na Pula+2,6 wira dinaik taraf ke kualiti Merah+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,22,6,6,,,,,,,,1200,62,,{gold=3000;5000=3},strengthen-advance
1264,,1 hero upgraded to Red+3 quality,,1 anh hùng nâng lên phẩm chất đỏ+3,1 hero upgraded to Red+3 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีแดง+3,1 pahlawan ditingkatkan ke kualitas Merah+3,1 bayani ay na-upgrade sa kalidad na Pula+3,1 wira dinaik taraf ke kualiti Merah+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,23,1,1,,,,,,,,1200,63,,{gold=3000;5000=3},strengthen-advance
1265,,3 heroes upgraded to Red+3 quality,,3 anh hùng nâng lên phẩm chất đỏ+3,3 heroes upgraded to Red+3 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีแดง+3,3 pahlawan ditingkatkan ke kualitas Merah+3,3 bayani ay na-upgrade sa kalidad na Pula+3,3 wira dinaik taraf ke kualiti Merah+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,23,3,3,,,,,,,,1200,64,,{gold=3000;5000=3},strengthen-advance
1266,,6 heroes upgraded to Red+3 quality,,6 anh hùng nâng lên phẩm chất đỏ+3,6 heroes upgraded to Red+3 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีแดง+3,6 pahlawan ditingkatkan ke kualitas Merah+3,6 bayani ay na-upgrade sa kalidad na Pula+3,6 wira dinaik taraf ke kualiti Merah+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,23,6,6,,,,,,,,1200,65,,{gold=3000;5000=3},strengthen-advance
1301,,Received 3 heroes,,Nhận được 3 anh hùng,Received 3 heroes,ได้รับฮีโร่ 3 ตัว,Mendapatkan 3 pahlawan,Nakatanggap ng 3 bayani,Mendapatkan 3 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,3,,3,,,,,,,,1300,1,,{gold=3000;12=10},drawCard
1302,,Received 6 heroes,,Nhận được 6 anh hùng,Received 6 heroes,ได้รับฮีโร่ 6 ตัว,Mendapatkan 6 pahlawan,Nakatanggap ng 6 bayani,Mendapatkan 6 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,6,,6,,,,,,,,1300,2,,{gold=3500;12=10},drawCard
1303,,Received 9 heroes,,Nhận được 9 anh hùng,Received 9 heroes,ได้รับฮีโร่ 9 ตัว,Mendapatkan 9 pahlawan,Nakatanggap ng 9 bayani,Mendapatkan 9 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,9,,9,,,,,,,,1300,3,,{gold=4000;12=10},drawCard
1304,,Received 12 heroes,,Nhận được 12 anh hùng,Received 12 heroes,ได้รับฮีโร่ 12 ตัว,Mendapatkan 12 pahlawan,Nakatanggap ng 12 bayani,Mendapatkan 12 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,12,,12,,,,,,,,1300,4,,{gold=4500;12=10},drawCard
1305,,Received 15 heroes,,Nhận được 15 anh hùng,Received 15 heroes,ได้รับฮีโร่ 15 ตัว,Mendapatkan 15 pahlawan,Nakatanggap ng 15 bayani,Mendapatkan 15 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,15,,15,,,,,,,,1300,5,,{gold=5000;12=10},drawCard
1306,,Received 20 heroes,,Nhận được 20 anh hùng,Received 20 heroes,ได้รับฮีโร่ 20 ตัว,Mendapatkan 20 pahlawan,Nakatanggap ng 20 bayani,Mendapatkan 20 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,20,,20,,,,,,,,1300,6,,{gold=5500;12=10},drawCard
1307,,Received 25 heroes,,Nhận được 25 anh hùng,Received 25 heroes,ได้รับฮีโร่ 25 ตัว,Mendapatkan 25 pahlawan,Nakatanggap ng 25 bayani,Mendapatkan 25 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,25,,25,,,,,,,,1300,7,,{gold=6000;12=10},drawCard
1308,,Received 30 heroes,,Nhận được 30 anh hùng,Received 30 heroes,ได้รับฮีโร่ 30 ตัว,Mendapatkan 30 pahlawan,Nakatanggap ng 30 bayani,Mendapatkan 30 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,30,,30,,,,,,,,1300,8,,{gold=6500;12=10},drawCard
1309,,Received 35 heroes,,Nhận được 35 anh hùng,Received 35 heroes,ได้รับฮีโร่ 35 ตัว,Mendapatkan 35 pahlawan,Nakatanggap ng 35 bayani,Mendapatkan 35 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,35,,35,,,,,,,,1300,9,,{13=10;gold=7000},drawCard
1310,,Received 40 heroes,,Nhận được 40 anh hùng,Received 40 heroes,ได้รับฮีโร่ 40 ตัว,Mendapatkan 40 pahlawan,Nakatanggap ng 40 bayani,Mendapatkan 40 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,40,,40,,,,,,,,1300,10,,{13=10;gold=7500},drawCard
1311,,Received 45 heroes,,Nhận được 45 anh hùng,Received 45 heroes,ได้รับฮีโร่ 45 ตัว,Mendapatkan 45 pahlawan,Nakatanggap ng 45 bayani,Mendapatkan 45 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,45,,45,,,,,,,,1300,11,,{13=10;gold=8000},drawCard
1312,,Received 50 heroes,,Nhận được 50 anh hùng,Received 50 heroes,ได้รับฮีโร่ 50 ตัว,Mendapatkan 50 pahlawan,Nakatanggap ng 50 bayani,Mendapatkan 50 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,50,,50,,,,,,,,1300,12,,{13=10;gold=8500},drawCard
1313,,Received 55 heroes,,Nhận được 55 anh hùng,Received 55 heroes,ได้รับฮีโร่ 55 ตัว,Mendapatkan 55 pahlawan,Nakatanggap ng 55 bayani,Mendapatkan 55 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,55,,55,,,,,,,,1300,13,,{13=10;gold=9000},drawCard
1314,,Received 60 heroes,,Nhận được 60 anh hùng,Received 60 heroes,ได้รับฮีโร่ 60 ตัว,Mendapatkan 60 pahlawan,Nakatanggap ng 60 bayani,Mendapatkan 60 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,60,,60,,,,,,,,1300,14,,{13=10;gold=9500},drawCard
1315,,Received 65 heroes,,Nhận được 65 anh hùng,Received 65 heroes,ได้รับฮีโร่ 65 ตัว,Mendapatkan 65 pahlawan,Nakatanggap ng 65 bayani,Mendapatkan 65 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,65,,65,,,,,,,,1300,15,,{13=10;gold=10000},drawCard
1316,,Received 70 heroes,,Nhận được 70 anh hùng,Received 70 heroes,ได้รับฮีโร่ 70 ตัว,Mendapatkan 70 pahlawan,Nakatanggap ng 70 bayani,Mendapatkan 70 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,70,,70,,,,,,,,1300,16,,{13=10;gold=10500},drawCard
1317,,Received 75 heroes,,Nhận được 75 anh hùng,Received 75 heroes,ได้รับฮีโร่ 75 ตัว,Mendapatkan 75 pahlawan,Nakatanggap ng 75 bayani,Mendapatkan 75 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,75,,75,,,,,,,,1300,17,,{13=10;gold=11000},drawCard
1318,,Received 80 heroes,,Nhận được 80 anh hùng,Received 80 heroes,ได้รับฮีโร่ 80 ตัว,Mendapatkan 80 pahlawan,Nakatanggap ng 80 bayani,Mendapatkan 80 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,80,,80,,,,,,,,1300,18,,{13=10;gold=11500},drawCard
1319,,Received 90 heroes,,Nhận được 90 anh hùng,Received 90 heroes,ได้รับฮีโร่ 90 ตัว,Mendapatkan 90 pahlawan,Nakatanggap ng 90 bayani,Mendapatkan 90 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,90,,90,,,,,,,,1300,19,,{14=10;gold=12000},drawCard
1320,,Received 100 heroes,,Nhận được 100 anh hùng,Received 100 heroes,ได้รับฮีโร่ 100 ตัว,Mendapatkan 100 pahlawan,Nakatanggap ng 100 bayani,Mendapatkan 100 wira,city/task/icon_ycl.png,,I am the commander,Tôi là chỉ huy,I am the commander,ฉันคือผู้บัญชาการ,Saya adalah komandan,Ako ang komandante,Saya ialah komander,76,100,,100,,,,,,,,1300,20,,{14=10;gold=12500},drawCard
5000,1,Log in daily to receive experience,,Hàng ngày đăng nhập nhận kinh nghiệm,Log in daily to receive experience,เข้าสู่ระบบทุกวันเพื่อรับค่าประสบการณ์,Login harian untuk mendapatkan EXP,Mag-log in araw-araw para makakuha ng karanasan,Log masuk harian untuk dapatkan pengalaman,city/task/icon_social.png,,New Journey  ,Hành trình mới,New Journey  ,การเดินทางครั้งใหม่  ,Perjalanan Baru  ,Bagong Paglalakbay  ,Perjalanan Baru  ,15,1,,1,10,,,,,,,5000,1,5,{role_exp=50;5000=6},
5001,1,Challenge 10 times in normal stages,,Thách đấu 10 lần ở cấp độ bình thường,Challenge 10 times in normal stages,ท้าทาย 10 ครั้งในด่านปกติ,Tantang 10 kali di tahap normal,Hamunin ng 10 beses sa normal na yugto,Cabaran 10 kali di peringkat biasa,city/task/icon_action.png,,Battle Lover  ,Người yêu chiến đấu,Battle Lover  ,คนรักการต่อสู้  ,Pecinta Pertarungan  ,Mahilig sa Laban  ,Peminat Pertempuran  ,29,10,,10,15,,,,,,,5001,2,10,{role_exp=150;gold=8000},10000
5002,1,Challenge 3 times in any elite stage,,Thách đấu 3 lần ở bất kỳ cấp độ tinh anh nào,Challenge 3 times in any elite stage,ท้าทาย 3 ครั้งในด่านระดับสูงใดก็ได้,Tantang 3 kali di tahap elite mana pun,Hamunin ng 3 beses sa anumang elite na yugto,Cabaran 3 kali di mana-mana peringkat elit,city/task/icon_action.png,,Elite Challenge  ,Thách thức tinh anh,Elite Challenge  ,ท้าทายระดับสูง  ,Tantangan Elite  ,Hamon ng Elite  ,Cabaran Elit  ,30,3,,3,15,,,,,,,5002,3,10,{role_exp=150;gold=8000},20000
5003,1,Fight 3 times in the arena,,Chiến đấu 3 lần ở đấu trường,Fight 3 times in the arena,ต่อสู้ 3 ครั้งในอารีน่า,Bertarung 3 kali di arena,Labanan ng 3 beses sa arena,Bertarung 3 kali di arena,city/task/icon_actionup.png,,Who Dares Fight Me  ,Ai dám chiến đấu với tôi,Who Dares Fight Me  ,ใครกล้าสู้กับฉัน  ,Siapa Berani Lawan Aku  ,Sino ang May Tapang Laban sa Akin  ,Siapa Berani Lawan Aku  ,41,3,,3,15,,,,,,,5003,4,10,{role_exp=120;gold=10000},arena
5004,1,Complete 1 daily dungeon,,Hoàn thành 1 lần phụ bản hàng ngày,Complete 1 daily dungeon,เคลียร์ดันเจี้ยนประจำวัน 1 ครั้ง,Selesaikan 1 dungeon harian,Kumpletuhin ang 1 daily dungeon,Lengkapkan 1 penjara harian,city/task/icon_actionup.png,,Battle Lover  ,Người yêu chiến đấu,Battle Lover  ,คนรักการต่อสู้  ,Pecinta Pertarungan  ,Mahilig sa Laban  ,Peminat Pertempuran  ,32,1,,1,18,,,,,,,5005,6,10,{role_exp=60;gold=6000},activityGate
5006,1,Upgrade any hero 3 times,,Nâng cấp bất kỳ anh hùng nào 3 lần,Upgrade any hero 3 times,อัปเกรดฮีโร่ใดก็ได้ 3 ครั้ง,Tingkatkan hero apa pun 3 kali,I-upgrade ang anumang bayani ng 3 beses,Naik taraf mana-mana wira sebanyak 3 kali,city/task/icon_ycl.png,,Progress a Little Every Day  ,Mỗi ngày tiến bộ một chút,Progress a Little Every Day  ,พัฒนาขึ้นทุกวัน  ,Sedikit Kemajuan Setiap Hari  ,Kaunting Pag-unlad Araw-araw  ,Kemajuan Sedikit Setiap Hari  ,36,3,,3,10,,,,,,,5006,7,10,{role_exp=30;gold=6000},strengthen
5007,1,Perform 1 hero breakthrough,,Thực hiện 1 lần đột phá anh hùng,Perform 1 hero breakthrough,ทำการเบรกทรูฮีโร่ 1 ครั้ง,Lakukan 1 terobosan hero,Gumawa ng 1 hero breakthrough,Lakukan 1 penembusan wira,city/task/icon_ycl.png,,Becoming Stronger Again  ,Lại trở nên mạnh mẽ hơn,Becoming Stronger Again  ,แข็งแกร่งขึ้นอีกครั้ง  ,Menjadi Lebih Kuat Lagi  ,Mas Lalong Lumalakas  ,Semakin Kuat Lagi  ,35,1,,1,10,,,,,,,5007,8,5,{role_exp=30;gold=6000},strengthen-advance
5008,1,Upgrade skills 3 times,,Nâng cấp kỹ năng 3 lần,Upgrade skills 3 times,อัปเกรดสกิล 3 ครั้ง,Tingkatkan skill 3 kali,I-upgrade ang skills ng 3 beses,Naik taraf kemahiran sebanyak 3 kali,city/task/icon_ycl.png,,Online Upgrade  ,Nâng cấp trực tuyến,Online Upgrade  ,อัปเกรดออนไลน์  ,Upgrade Online  ,Online na Pag-upgrade  ,Naik Taraf Dalam Talian  ,34,3,,3,10,,,,,,,5008,9,10,{role_exp=30;gold=6000},strengthen-skill
5009,1,Spend a total of 300 diamonds,,Tiêu tốn tổng cộng 300 kim cương,Spend a total of 300 diamonds,ใช้เพชรรวม 300 เม็ด,Habiskan total 300 berlian,Gumastos ng kabuuang 300 diamonds,Belanjakan sebanyak 300 berlian,city/task/icon_actionup.png,,Normal Cashback  ,Hoàn tiền thông thường,Normal Cashback  ,คืนเงินแบบปกติ  ,Cashback Normal  ,Normal na Cashback  ,Pulangan Wang Biasa  ,21,300,,300,20,,,,,,,5009,10,10,{role_exp=100;gold=50000},
5010,1,Perform 3 card draws,,Thực hiện 3 lần rút thẻ,Perform 3 card draws,ทำการสุ่มการ์ด 3 ครั้ง,Melakukan 3 kali undian kartu,Gumawa ng 3 beses na card draw,Lakukan 3 kali cabutan kad,city/task/icon_actionup.png,,Thirst for Talent  ,Khao khát tìm kiếm nhân tài,Thirst for Talent  ,กระหายพรสวรรค์  ,Haus Akan Talenta  ,Uhaw sa Talento  ,Dahaga Akan Bakat  ,45,3,,3,20,,,,,,,5010,11,10,{role_exp=60;gold=12000},drawCard
5011,1,Accumulate gold once,,Tích lũy vàng 1 lần,Accumulate gold once,สะสมทองคำ 1 ครั้ง,Mengumpulkan emas 1 kali,Mag-ipon ng ginto 1 beses,Kumpulkan emas sekali,city/task/icon_actionup.png,,I Am the Treasurer  ,Tôi là người giữ tiền,I Am the Treasurer  ,ฉันคือคนถือเงิน  ,Aku Penjaga Uang  ,Ako ang Tagapamahala ng Pera  ,Saya Pemegang Wang  ,18,1,,1,15,,,,,,,5011,12,5,{role_exp=60;gold=6000},gainGold
5012,1,Buy stamina once,,Mua 1 lần thể lực,Buy stamina once,ซื้อพลังงาน 1 ครั้ง,Beli stamina 1 kali,Bumili ng stamina 1 beses,Beli tenaga sekali,city/task/icon_actionup.png,,Must Buy a Few Tubes  ,Phải mua vài ống,Must Buy a Few Tubes  ,ต้องซื้ออีกสักหลอด  ,Harus Beli Beberapa Tabung  ,Kailangan Bumili ng Ilang Tubo  ,Perlu Beli Beberapa Tiub  ,26,1,,1,10,,,,,,,5012,13,10,{role_exp=60;gold=6000},gainStamina
5013,1,Donate to the guild once,,Quyên góp 1 lần cho hội,Donate to the guild once,บริจาคให้กิลด์ 1 ครั้ง,Donasi ke guild 1 kali,Mag-donate sa guild 1 beses,Derma kepada persekutuan sekali,city/task/icon_social.png,,Build Guild  ,Xây dựng hội,Build Guild  ,สร้างกิลด์  ,Bangun Guild  ,Bumuo ng Guild  ,Bina Persatuan  ,55,1,,1,20,,,,,,,5013,14,5,{gold=2000;coin3=60},contribute
5100,1,Enhance any accessory 3 times,,Tăng cường bất kỳ trang sức nào 3 lần,Enhance any accessory 3 times,เสริมเครื่องประดับใดก็ได้ 3 ครั้ง,Tingkatkan aksesori apa pun sebanyak 3 kali,I-enhance ang anumang alahas ng 3 beses,Tingkatkan sebarang aksesori sebanyak 3 kali,city/task/icon_ycl.png,,Sparkling Accessories  ,Trang sức lấp lánh,Sparkling Accessories  ,เครื่องประดับแวววาว  ,Aksesori Berkilau  ,Kumikinang na Alahas  ,Barang Kemas Berkilau  ,38,3,,3,10,,,,,,,5004,5,5,{role_exp=30;gold=10000},strengthen-equipStrengthen
5902,1,Spend a total of 880 diamonds,,Tiêu tốn tổng cộng 880 kim cương,Spend a total of 880 diamonds,ใช้เพชรรวม 880 เม็ด,Habiskan total 880 berlian,Gumastos ng kabuuang 880 diamonds,Belanjakan sejumlah 880 berlian,config/item/icon_zsd.png,,Luxury Cashback  ,Hoàn tiền xa hoa,Luxury Cashback  ,คืนเงินสุดหรู  ,Cashback Mewah  ,Bonggang Cashback  ,Pulangan Wang Mewah  ,21,880,,880,,5,,,,,100,5902,1,,{rmb=128},
5903,1,Log in daily to receive accessory draw keys,,Hàng ngày đăng nhập nhận chìa khóa rút thẻ trang sức,Log in daily to receive accessory draw keys,เข้าสู่ระบบรายวันเพื่อรับกุญแจสุ่มเครื่องประดับ,Login harian untuk mendapatkan kunci undian aksesori,Mag-login araw-araw para makakuha ng susi ng draw ng alahas,Log masuk harian untuk dapatkan kunci cabutan aksesori,config/item/icon_jys.png,,Accessory Keys  ,Chìa khóa trang sức,Accessory Keys  ,กุญแจเครื่องประดับ  ,Kunci Aksesori  ,Susi ng Alahas  ,Kunci Barang Kemas  ,15,1,,1,,8,,,,,98,5903,4,,{503=1},
5904,1,Log in daily to receive talent points,,Hàng ngày đăng nhập nhận điểm tài năng,Log in daily to receive talent points,เข้าสู่ระบบรายวันเพื่อรับแต้มพรสวรรค์,Login harian untuk mendapatkan poin bakat,Mag-login araw-araw para makakuha ng talent points,Log masuk harian untuk dapatkan mata bakat,config/item/icon_tfd.png,,Cultivation Points  ,Điểm tu luyện,Cultivation Points  ,แต้มฝึกฝน  ,Poin Latihan  ,Puntos ng Pagsasanay  ,Mata Latihan  ,15,1,,1,,10,,,,,97,5904,3,,{talent_point=1},
5905,1,Log in daily to receive cultivation shards,,Hàng ngày đăng nhập nhận mảnh tu luyện,Log in daily to receive cultivation shards,เข้าสู่ระบบรายวันเพื่อรับเศษฝึกฝน,Login harian untuk mendapatkan pecahan pelatihan,Mag-login araw-araw para makakuha ng training shards,Log masuk harian untuk dapatkan pecahan latihan,config/item/icon_debris.png,,Universal Shards  ,Mảnh đa năng,Universal Shards  ,เศษอเนกประสงค์  ,Pecahan Serbaguna  ,Pangkalahatang Piraso  ,Serpihan Serbaguna  ,15,1,,1,,7,,,,,99,5905,2,,{502=1},
5906,1,Log in daily to receive advanced universal shards,,Hàng ngày đăng nhập nhận mảnh đa năng cao cấp,Log in daily to receive advanced universal shards,เข้าสู่ระบบรายวันเพื่อรับเศษอเนกประสงค์ขั้นสูง,Login harian untuk mendapatkan pecahan universal tingkat lanjut,Mag-login araw-araw para makakuha ng advanced universal shards,Log masuk harian untuk dapatkan pecahan serbaguna lanjutan,config/item/icon_debris2.png,,Advanced Universal Shards  ,Mảnh đa năng cao cấp,Advanced Universal Shards  ,เศษอเนกประสงค์ระดับสูง  ,Pecahan Serbaguna Tingkat Lanjut  ,Advanced na Pangkalahatang Piraso  ,Serpihan Serbaguna Lanjutan  ,15,1,,1,,13,,,,,101,5906,1,,{521=1},
5907,1,Log in daily to receive premium Dharma,,Hàng ngày đăng nhập nhận Đạt Ma tinh phẩm,Log in daily to receive premium Dharma,เข้าสู่ระบบรายวันเพื่อรับ达摩ระดับสูง,Login harian untuk mendapatkan Dharma premium,Mag-login araw-araw para makakuha ng premium Dharma,Log masuk harian untuk dapatkan Dharma premium,config/item/icon_hgd_max_4.png,,Premium Dharma  ,Đạt Ma tinh phẩm,Premium Dharma  ,达摩ระดับพรีเมียม  ,Dharma Premium  ,Premium na Dharma  ,Dharma Premium  ,15,1,,1,,12,,,,,102,5907,11,,{604=1},
5908,1,Log in daily to receive battle text essence,,Hàng ngày đăng nhập nhận tinh hoa chiến văn,Log in daily to receive battle text essence,เข้าสู่ระบบรายวันเพื่อรับสาระวาทการต่อสู้,Login harian untuk mendapatkan esensi teks pertempuran,Mag-login araw-araw para makakuha ng battle text essence,Log masuk harian untuk dapatkan intipati teks pertempuran,config/item/icon_yinjijinghua.png,,Battle Text Essence  ,Tinh hoa chiến văn,Battle Text Essence  ,สาระวาทแห่งการต่อสู้  ,Esensi Teks Pertempuran  ,Esensya ng Battle Text  ,Esen Teks Pertempuran  ,15,1,,1,,11,,,,,103,5908,6,,{529=200},
5909,1,Log in daily to receive card draw currency,,Hàng ngày đăng nhập nhận tiền rút thẻ,Log in daily to receive card draw currency,เข้าสู่ระบบรายวันเพื่อรับเงินสุ่มการ์ด,Login harian untuk mendapatkan uang undian kartu,Mag-login araw-araw para makakuha ng card draw currency,Log masuk harian untuk dapatkan mata wang cabutan kad,config/item/box/box_14_1.png,,Card Draw Currency  ,Tiền rút thẻ,Card Draw Currency  ,เงินสุ่มการ์ด  ,Mata Uang Undian Kartu  ,Pera ng Card Draw  ,Wang Cabutan Kad  ,15,1,,1,,14,,,,,104,5909,7,,{6110=1},
5910,1,Log in daily to receive hero shards,,Hàng ngày đăng nhập nhận mảnh anh hùng,Log in daily to receive hero shards,เข้าสู่ระบบรายวันเพื่อรับเศษฮีโร่,Login harian untuk mendapatkan pecahan pahlawan,Mag-login araw-araw para makakuha ng hero shards,Log masuk harian untuk dapatkan pecahan wira,config/item/box/box_15_4@.png,,Hero Shards  ,Mảnh anh hùng,Hero Shards  ,เศษฮีโร่  ,Pecahan Pahlawan  ,Mga Piraso ng Bayani  ,Serpihan Wira  ,15,1,,1,,16,,,,,105,5910,8,,{6109=1},
5911,1,Log in daily to receive gear enhancement stones,,Hàng ngày đăng nhập nhận đá tăng cường trang bị,Log in daily to receive gear enhancement stones,เข้าสู่ระบบรายวันเพื่อรับหินเสริมอุปกรณ์,Login harian untuk mendapatkan batu peningkat perlengkapan,Mag-login araw-araw para makakuha ng gear enhancement stones,Log masuk harian untuk dapatkan batu peningkatan kelengkapan,config/item/icon_xddj3.png,,Gear Enhancement Stones  ,Đá tăng cường trang bị,Gear Enhancement Stones  ,หินเสริมอุปกรณ์  ,Batu Peningkat Perlengkapan  ,Bato ng Enhancement ng Kagamitan  ,Batu Peningkat Peralatan  ,15,1,,1,,15,,,,,106,5911,9,,{2103=2;gold=1000000},
5913,1,Log in daily to receive advanced universal shards,,Hàng ngày đăng nhập nhận mảnh đa năng cao cấp,Log in daily to receive advanced universal shards,เข้าสู่ระบบรายวันเพื่อรับเศษอเนกประสงค์ขั้นสูง,Login harian untuk mendapatkan pecahan universal tingkat lanjut,Mag-login araw-araw para makakuha ng advanced universal shards,Log masuk harian untuk dapatkan pecahan serbaguna lanjutan,config/item/icon_debris2.png,,Advanced Universal Shards,Mảnh đa năng cao cấp,Advanced Universal Shards,เศษอเนกประสงค์ระดับสูง,Pecahan Serbaguna Tingkat Lanjut,Advanced na Pangkalahatang Piraso,Serpihan Serbaguna Lanjutan,15,1,,1,,18,,,,,108,5913,11,,{521=2},
