VariableName,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_vn,storyNames_tw,storyNames_en,weatherTypeId
10062,20802,,2,<53342;0;60611;60741;82493;60863>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_5_2.csv,,,,,,,,
10063,20803,,1,<52612;50053;50044;52013;53342;52633>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_5_3.csv,,,,,,,,
10064,20803,,2,<60603;60503;81503;0;80721;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_5_3.csv,,,,,,,,
10065,20804,,1,<50493;52633;52073;50082;52612;53772>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_5_4.csv,,,,,,,,
10066,20804,,2,<53283;63592;50552;61253;81941;60632>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_5_4.csv,,,,,,,,
10067,20805,,1,<50493;52612;52593;52633;50013;50793>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_5_5.csv,,,,,,,,
10068,20805,,2,<60611;0;81423;80572;83143;63592>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_5_5.csv,,,,,,,,
10069,20901,,1,<52963;52633;52612;52963;52593;53772>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_1.csv,,,,,,,,
10070,20901,,2,<61303;0;60641;61071;70593;60603>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_1.csv,,,,,,,,
10071,20902,,1,<52843;53511;53472;50044;52633;52633>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_2.csv,,,,,,,,
10072,20902,,2,<63592;0;61911;0;81893;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_2.csv,,,,,,,,
10073,20903,,1,<50013;53683;50552;50044;52073;52633>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_3.csv,,,,,,,,
10074,20903,,2,<50273;60741;50793;61612;81951;61253>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_3.csv,,,,,,,,
10075,20904,,1,<53283;52593;50793;53683;53432;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_4.csv,,,,,,,,
10076,20904,,2,<63543;0;63152;63543;87001;61931>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_4.csv,,,,,,,,
10077,20905,,1,<52593;50044;52683;52683;50692;52013>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_6_5.csv,,,,,,,,
10078,20905,,2,<61931;0;63543;61903;81241;61931>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_6_5.csv,,,,,,,,
10079,21001,,1,<52963;53432;50793;53432;50053;52963>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_1.csv,,,,,,,,
10080,21001,,2,<60163;61082;63592;0;80393;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_1.csv,,,,,,,,
10081,21002,,1,<52593;53283;53683;50013;50053;53472>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_2.csv,,,,,,,,
10082,21002,,2,<50013;61931;50402;63592;81951;62033>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_2.csv,,,,,,,,
10083,21003,,1,<50552;52633;53472;53472;53683;50273>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_3.csv,,,,,,,,
10084,21003,,2,<60333;0;60712;60503;80393;63181>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_3.csv,,,,,,,,
10085,21004,,1,<53293;50273;50053;50082;50493;50552>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_4.csv,,,,,,,,
10086,21004,,2,<63592;0;60503;63543;82401;62023>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_4.csv,,,,,,,,
10087,21005,,1,<52633;52683;50053;50273;53432;52843>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_7_5.csv,,,,,,,,
10088,21005,,2,<0;81393;0;0;83353;0>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_7_5.csv,,,,,,,,
10089,21101,,1,<50402;50402;52593;50053;52633;53472>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_1.csv,,,,,,,,
10090,21101,,2,<50053;60741;52963;63181;71911;63251>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_1.csv,,,,,,,,
10091,21102,,1,<50053;52013;52013;53511;50044;53511>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_2.csv,,,,,,,,
10092,21102,,2,<63003;0;63592;80701;82401;63663>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_2.csv,,,,,,,,
10093,21103,,1,<53472;52843;50793;50493;53293;50402>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_3.csv,,,,,,,,
10094,21103,,2,<60333;0;62723;63251;81951;60333>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_3.csv,,,,,,,,
10095,21104,,1,<52633;53683;53283;53683;50402;53342>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_4.csv,,,,,,,,
10096,21104,,2,<61612;60593;62023;0;81393;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_4.csv,,,,,,,,
10097,21105,,1,<52683;53772;50053;53772;70593;50552>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_8_5.csv,,,,,,,,
10098,21105,,2,<53342;61394;50402;61253;83171;61221>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_8_5.csv,,,,,,,,
10099,21201,,1,<52612;53293;50044;50692;53772;50493>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_1.csv,,,,,,,,
10100,21201,,2,<61221;0;61612;53511;70731;53511>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_1.csv,,,,,,,,
10101,21202,,1,<52963;50793;50273;50082;52593;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_2.csv,,,,,,,,
10102,21202,,2,<61071;0;61394;60863;81941;61221>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_2.csv,,,,,,,,
10103,21203,,1,<53511;50793;52963;53283;50493;53293>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_3.csv,,,,,,,,
10104,21203,,2,<60503;61813;61032;0;81941;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_3.csv,,,,,,,,
10105,21204,,1,<50013;53283;53432;52612;53432;50552>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_4.csv,,,,,,,,
10106,21204,,2,<50082;61813;52683;61253;81313;60731>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_4.csv,,,,,,,,
10107,21205,,1,<53342;53772;53293;50552;52593;52073>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_9_5.csv,,,,,,,,
10108,21205,,2,<61841;0;61032;60972;82233;60603>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_9_5.csv,,,,,,,,
10109,21301,,1,<52633;53342;50053;52593;52843;50793>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_1.csv,,,,,,,,
10110,21301,,2,<61253;0;61772;53472;72033;53283>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_1.csv,,,,,,,,
10111,21302,,1,<53283;52013;50402;50552;53342;52593>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_2.csv,,,,,,,,
10112,21302,,2,<61032;0;61612;60731;83303;61032>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_2.csv,,,,,,,,
10113,21303,,1,<53683;52013;53283;53472;53283;53472>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_3.csv,,,,,,,,
10114,21303,,2,<60593;61841;61082;0;83673;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_3.csv,,,,,,,,
10115,21304,,1,<50044;52843;53283;52073;52013;50402>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_4.csv,,,,,,,,
10116,21304,,2,<52963;61911;52593;61293;83171;60741>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_4.csv,,,,,,,,
10117,21305,,1,<53432;53432;50493;50493;52073;52013>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_10_5.csv,,,,,,,,
10118,21305,,2,<60603;0;60731;61032;83171;60632>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_10_5.csv,,,,,,,,
10119,21401,,1,<53283;53472;52013;53472;50082;53283>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_1.csv,,,,,,,,
10120,21401,,2,<60242;0;63181;0;70632;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_1.csv,,,,,,,,
10121,21402,,1,<52683;53293;53772;50044;50082;53511>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_2.csv,,,,,,,,
10122,21402,,2,<62023;0;61813;63181;83353;61911>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_2.csv,,,,,,,,
10123,21403,,1,<50692;52683;53511;53511;53772;50402>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_3.csv,,,,,,,,
10124,21403,,2,<60611;0;60741;0;81231;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_3.csv,,,,,,,,
10125,21404,,1,<53342;50402;50082;50273;50552;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_4.csv,,,,,,,,
10126,21404,,2,<53283;0;52593;63003;80263;61813>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_4.csv,,,,,,,,
10127,21405,,1,<52683;52843;50082;50402;53472;52963>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_11_5.csv,,,,,,,,
10128,21405,,2,<63003;0;61931;0;81423;0>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_11_5.csv,,,,,,,,
10129,21501,,1,<50493;50493;52612;50082;52683;53511>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_1.csv,,,,,,,,
10130,21501,,2,<52612;0;53772;63161;73143;63181>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_1.csv,,,,,,,,
10131,21502,,1,<50273;52073;52073;53683;50053;53683>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_2.csv,,,,,,,,
10132,21502,,2,<63152;0;63663;80393;81241;63543>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_2.csv,,,,,,,,
10133,21503,,1,<53511;52963;52013;50552;53342;50493>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_3.csv,,,,,,,,
10134,21503,,2,<60503;0;63003;0;83021;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_3.csv,,,,,,,,
10135,21504,,1,<52683;53772;53293;53772;50493;53432>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_4.csv,,,,,,,,
10136,21504,,2,<53511;60333;50044;0;87001;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_4.csv,,,,,,,,
10137,21505,,1,<52843;50013;50082;50013;70603;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_12_5.csv,,,,,,,,
10138,21505,,2,<60593;0;60333;61221;80393;61082>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_12_5.csv,,,,,,,,
10139,21601,,1,<52843;53432;50082;50793;50013;50552>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_1.csv,,,,,,,,
10140,21601,,2,<61293;0;61813;53683;71221;53683>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_1.csv,,,,,,,,
10141,21602,,1,<53293;52073;50493;50273;52612;50793>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_2.csv,,,,,,,,
10142,21602,,2,<61082;0;61772;60712;82233;61071>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_2.csv,,,,,,,,
10143,21603,,1,<53772;52073;53293;53293;50552;53342>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_3.csv,,,,,,,,
10144,21603,,2,<60632;61903;61221;0;82493;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_3.csv,,,,,,,,
10145,21604,,1,<50053;53293;53472;52633;53472;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_4.csv,,,,,,,,
10146,21604,,2,<50402;61841;52843;61082;83673;60641>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_4.csv,,,,,,,,
10147,21605,,1,<53432;50013;53342;50692;52612;52593>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_13_5.csv,,,,,,,,
10148,21605,,2,<61903;0;61082;61303;80771;60863>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_13_5.csv,,,,,,,,
10149,21701,,1,<52963;53472;50273;52013;50044;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_1.csv,,,,,,,,
10150,21701,,2,<61303;0;61841;60163;73152;60242>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_1.csv,,,,,,,,
10151,21702,,1,<53342;52593;50552;50402;52633;52013>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_2.csv,,,,,,,,
10152,21702,,2,<61221;0;61813;60741;81423;61082>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_2.csv,,,,,,,,
10153,21703,,1,<50013;52593;53342;53342;50692;53432>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_3.csv,,,,,,,,
10154,21703,,2,<60641;61911;61253;0;81393;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_3.csv,,,,,,,,
10155,21704,,1,<50082;53342;53511;52683;53511;50793>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_4.csv,,,,,,,,
10156,21704,,2,<50493;61903;52963;61071;83143;60611>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_4.csv,,,,,,,,
10157,21705,,1,<53472;50044;53432;50793;52633;52612>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_14_5.csv,,,,,,,,
10158,21705,,2,<61911;0;61221;61221;83303;60712>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_14_5.csv,,,,,,,,
10159,21801,,1,<53293;53511;52073;53511;50273;53293>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_1.csv,,,,,,,,
10160,21801,,2,<60333;0;63251;0;73161;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_1.csv,,,,,,,,
10161,21802,,1,<53283;53342;50013;50053;50273;53683>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_2.csv,,,,,,,,
10162,21802,,2,<62033;0;61841;63161;83171;61841>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_2.csv,,,,,,,,
10163,21803,,1,<50793;52843;53683;53683;70163;50493>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_3.csv,,,,,,,,
10164,21803,,2,<60712;0;60863;0;77001;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_3.csv,,,,,,,,
10165,21804,,1,<53432;50493;50273;50402;50692;50793>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_4.csv,,,,,,,,
10166,21804,,2,<53293;0;52612;63161;81941;61903>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_4.csv,,,,,,,,
10167,21805,,1,<52843;52963;50273;50493;53511;53283>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_15_5.csv,,,,,,,,
10168,21805,,2,<63152;0;62023;0;81941;0>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_15_5.csv,,,,,,,,
10169,21901,,1,<52683;52612;52843;53472;52612;52612>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_1.csv,,,,,,,,
10170,21901,,2,<61394;0;61221;80263;73543;61612>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_1.csv,,,,,,,,
10171,21902,,1,<53511;52073;52593;52633;52963;53293>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_2.csv,,,,,,,,
10172,21902,,2,<60863;0;60163;61772;83021;63003>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_2.csv,,,,,,,,
10173,21903,,1,<50013;50082;52073;52963;52593;50273>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_3.csv,,,,,,,,
10174,21903,,2,<61813;63592;62033;0;81241;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_3.csv,,,,,,,,
10175,21904,,1,<50273;53683;50692;53772;52843;52633>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_4.csv,,,,,,,,
10176,21904,,2,<52963;61071;52633;80721;81313;63251>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_4.csv,,,,,,,,
10177,21905,,1,<53772;61032;52683;53772;52843;50552>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_16_5.csv,,,,,,,,
10178,21905,,2,<60863;0;60641;63663;87001;62242>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_16_5.csv,,,,,,,,
10179,22001,,1,<50793;53472;52963;50044;52073;52683>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_1.csv,,,,,,,,
10180,22001,,2,<63152;0;60863;61071;71231;61931>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_1.csv,,,,,,,,
10181,22002,,1,<50044;53511;50793;50044;53511;53472>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_2.csv,,,,,,,,
10182,22002,,2,<61071;0;61841;63251;80572;61772>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_2.csv,,,,,,,,
10183,22003,,1,<50013;52683;50053;50082;52013;50273>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_3.csv,,,,,,,,
10184,22003,,2,<63251;63152;80721;0;83021;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_3.csv,,,,,,,,
10185,22004,,1,<52073;53772;52963;50082;53683;50493>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_4.csv,,,,,,,,
10186,22004,,2,<60632;0;62242;53293;83353;61032>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_4.csv,,,,,,,,
10187,22005,,1,<50082;50053;53511;50053;50053;50692>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_17_5.csv,,,,,,,,
10188,22005,,2,<60731;0;83143;81941;83171;81231>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_17_5.csv,,,,,,,,
10189,22101,,1,<52683;50793;50082;50013;53342;50044>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_1.csv,,,,,,,,
10190,22101,,2,<63161;0;60863;60632;83353;60741>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_1.csv,,,,,,,,
10191,22102,,1,<50552;50493;50273;50082;50493;52843>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_2.csv,,,,,,,,
10192,22102,,2,<60503;0;61903;60972;82401;80572>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_2.csv,,,,,,,,
10193,22103,,1,<50692;53511;53283;50273;53283;53432>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_3.csv,,,,,,,,
10194,22103,,2,<60593;60731;63181;0;81503;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_3.csv,,,,,,,,
10195,22104,,1,<52963;52593;50273;50082;52612;53342>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_4.csv,,,,,,,,
10196,22104,,2,<63003;0;63161;60503;83303;62723>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_4.csv,,,,,,,,
10197,22105,,1,<50493;60972;52593;50273;50082;53432>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_18_5.csv,,,,,,,,
10198,22105,,2,<61612;0;82493;82493;82493;80771>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_18_5.csv,,,,,,,,
10199,22201,,1,<52013;52013;52073;52073;50692;50053>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_1.csv,,,,,,,,
10200,22201,,2,<60242;0;63251;60863;80393;63543>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_1.csv,,,,,,,,
10201,22202,,1,<52593;50493;53293;50402;50552;50552>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_2.csv,,,,,,,,
10202,22202,,2,<60333;62023;62242;0;87001;0>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_2.csv,,,,,,,,
10203,22203,,1,<53683;53293;53511;50082;53293;52963>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_3.csv,,,,,,,,
10204,22203,,2,<60611;0;60632;61841;83673;61253>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_3.csv,,,,,,,,
10205,22204,,1,<50273;52073;53683;50692;52683;50493>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_4.csv,,,,,,,,
10206,22204,,2,<61772;0;81231;81423;82401;81893>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_4.csv,,,,,,,,
10207,22205,,1,<52013;52963;50692;50552;71911;52612>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_19_5.csv,,,,,,,,
10208,22205,,2,<61032;0;61841;60603;83353;63251>,<0;0;0;0;1;0>,TRUE,,,,3,1.2,3,3,3,3,stage/fb/kunnanfuben/naruto_knfb_19_5.csv,,,,,,,,
10209,22301,,1,<52633;53342;50053;52593;52843;50793>,,,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_20_1.csv,,,,,,,,
10210,22301,,2,<61253;0;61772;53472;72033;53283>,<0;0;0;0;1;0>,TRUE,,,,2,1.2,2,2,2,2,stage/fb/kunnanfuben/naruto_knfb_20_1.csv,,,,,,,,
