VariableName,group,desc_cn,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,weight,icon,iconBg,buffColor,buffType,attrNatureType1,attrType1,attrNum1,attrType2,attrNum2,attrNatureType3,attrType3,attrNum3,supplyType,supplyTarget,supplyNum,pointType,pointValue,passiveSkill,effectTimes,skillgroup,onlyOne,limit,changeLib,belongLib,condition
2232,12224,,"<Life Shield>: At battle start, creates a shield that absorbs 10% damage based on the user's health for all allies (Effects like <Armor Shield, Immunity Shield, Nourishing Shield, Trigger Shield, Break Shield, Guard Shield> each can increase the shield by 4%)  ","<Thuẫn sinh>: Khi bắt đầu trận đấu, tạo một lớp khiên hấp thụ 10% sát thương bằng máu của bản thân cho toàn bộ đồng minh (Các hiệu ứng như <Thuẫn giáp, Thuẫn miễn, Thuẫn dưỡng, Thuẫn kích, Thuẫn phá, Thuẫn thủ> mỗi cái có thể nâng cao lớp khiên thêm 4%)","<Life Shield>: At battle start, creates a shield that absorbs 10% damage based on the user's health for all allies (Effects like <Armor Shield, Immunity Shield, Nourishing Shield, Trigger Shield, Break Shield, Guard Shield> each can increase the shield by 4%)  ","<โล่ชีวิต>: เมื่อต้นการต่อสู้ สร้างโล่ดูดซับความเสียหาย 10% ของเลือดตัวเองให้กับเพื่อนร่วมทีมทั้งหมด (ผลเช่น <โล่เกราะ, โล่ป้องกัน, โล่ฟื้นฟู, โล่กระตุ้น, โล่แตก, โล่ป้องกันตัว> แต่ละอย่างสามารถเพิ่มโล่อีก 4%)  ","<Perisai Hidup>: Saat mulai pertempuran, menciptakan perisai menyerap 10% damage dari HP pengguna untuk seluruh sekutu (Efek seperti <Perisai Armor, Perisai Imun, Perisai Penyembuh, Perisai Pemicu, Perisai Pecah, Perisai Pelindung> masing-masing dapat menambah perisai 4%)  ","<Shield ng Buhay>: Sa simula ng laban, gumagawa ng shield na sumisipsip ng 10% damage mula sa HP ng gumagamit para sa lahat ng kakampi (Mga epekto tulad ng <Shield ng Armor, Shield ng Immunity, Shield ng Pagpapagaling, Shield ng Trigger, Shield ng Pagputol, Shield ng Depensa> bawat isa ay maaaring magpataas ng shield ng 4%)  ","<Perisai Hidup>: Pada permulaan pertempuran, mencipta perisai yang menyerap 10% kerosakan berdasarkan HP pengguna untuk semua sekutu (Kesan seperti <Perisai Zirah, Perisai Imun, Perisai Penyembuh, Perisai Pencetus, Perisai Pecah, Perisai Pelindung> masing-masing boleh meningkatkan perisai sebanyak 4%)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,,,,,,,,,,,,,,80094,,,,,,,
2233,2224,,"<Armor Shield>: While shield exists, provides 20% double defense for it (Can enhance <Life Shield>)  ","<Thuẫn giáp>: Khi lớp khiên tồn tại, cung cấp 20% phòng thủ đôi cho nó (Có thể nâng cao lớp khiên cho <Thuẫn sinh>)","<Armor Shield>: While shield exists, provides 20% double defense for it (Can enhance <Life Shield>)  ",<โล่เกราะ>: ขณะที่โล่อยู่ จะเพิ่มการป้องกันคู่ 20% ให้กับโล่ (สามารถเพิ่ม <โล่ชีวิต>)  ,"<Perisai Armor>: Saat perisai ada, memberikan 20% pertahanan ganda untuk perisai tersebut (Dapat meningkatkan <Perisai Hidup>)  ","<Shield ng Armor>: Habang may shield, nagbibigay ng 20% double defense dito (Puwedeng pataasin ang <Shield ng Buhay>)  ","<Perisai Zirah>: Semasa perisai wujud, memberikan 20% pertahanan berganda kepadanya (Boleh meningkatkan <Perisai Hidup>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect,4,,,,,,,,,,,,,,80095,,,TRUE,,,,
2234,2224,,"<Immunity Shield>: While shield exists, immune to control and negative effects (Can enhance <Life Shield>)  ","<Thuẫn miễn>: Khi lớp khiên tồn tại, miễn dịch kiểm soát và hiệu ứng tiêu cực (Có thể nâng cao lớp khiên cho <Thuẫn sinh>)","<Immunity Shield>: While shield exists, immune to control and negative effects (Can enhance <Life Shield>)  ",<โล่ป้องกัน>: ขณะที่โล่อยู่ จะป้องกันการควบคุมและผลลบ (สามารถเพิ่ม <โล่ชีวิต>)  ,"<Perisai Imun>: Saat perisai ada, kebal terhadap kontrol dan efek negatif (Dapat meningkatkan <Perisai Hidup>)  ","<Shield ng Immunity>: Habang may shield, immune sa control at negatibong epekto (Puwedeng pataasin ang <Shield ng Buhay>)  ","<Perisai Imun>: Semasa perisai wujud, imun terhadap kawalan dan kesan negatif (Boleh meningkatkan <Perisai Hidup>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect,4,,,,,,,,,,,,,,80096,,,TRUE,,,,
2235,2224,,<Trigger Shield>: Each attack adds 20% true damage based on current shield value (Can enhance <Life Shield>)  ,<Thuẫn kích>: Mỗi lần tấn công thêm 20% sát thương thật từ giá trị lớp khiên hiện tại (Có thể nâng cao lớp khiên cho <Thuẫn sinh>),<Trigger Shield>: Each attack adds 20% true damage based on current shield value (Can enhance <Life Shield>)  ,<โล่กระตุ้น>: แต่ละครั้งที่โจมตี จะเพิ่มความเสียหายจริง 20% จากค่าปัจจุบันของโล่ (สามารถเพิ่ม <โล่ชีวิต>)  ,<Perisai Pemicu>: Setiap kali menyerang menambah 20% damage nyata dari nilai perisai saat ini (Dapat meningkatkan <Perisai Hidup>)  ,<Shield ng Trigger>: Bawat pag-atake ay nagbibigay ng 20% true damage batay sa kasalukuyang halaga ng shield (Puwedeng pataasin ang <Shield ng Buhay>)  ,<Perisai Pencetus>: Setiap kali menyerang menambah 20% kerosakan benar berdasarkan nilai perisai semasa (Boleh meningkatkan <Perisai Hidup>)  ,,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,,,,,,,,,,,,,,80097,,,TRUE,,,,
2236,2224,,"<Guard Shield>: When hit by a critical strike, all allies receive a shield equal to 10% max health of the user (Can enhance <Life Shield>)  ","<Thuẫn thủ>: Khi bị đánh bạo kích, tất cả đồng minh nhận một lớp khiên bằng 10% máu tối đa của bản thân (Có thể nâng cao lớp khiên cho <Thuẫn sinh>)","<Guard Shield>: When hit by a critical strike, all allies receive a shield equal to 10% max health of the user (Can enhance <Life Shield>)  ",<โล่ป้องกันตัว>: เมื่อติดคริติคอล จะให้เพื่อนร่วมทีมทั้งหมดได้รับโล่เท่ากับ 10% ของเลือดสูงสุดของตัวเอง (สามารถเพิ่ม <โล่ชีวิต>)  ,"<Perisai Pelindung>: Saat terkena serangan kritikal, semua sekutu mendapat perisai sebesar 10% HP maksimum pengguna (Dapat meningkatkan <Perisai Hidup>)  ","<Shield ng Depensa>: Kapag tinamaan ng critical hit, lahat ng kakampi ay nakakakuha ng shield na katumbas ng 10% max HP ng gumagamit (Puwedeng pataasin ang <Shield ng Buhay>)  ","<Perisai Pelindung>: Apabila terkena serangan kritikal, semua sekutu mendapat perisai sebanyak 10% HP maksimum pengguna (Boleh meningkatkan <Perisai Hidup>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,,,,,,,,,,,,,,80098,,,TRUE,,,,
2237,2224,,"<Break Shield>: When shield breaks, deals damage to all enemies equal to 6% max health (Can enhance <Life Shield>)  ","<Thuẫn phá>: Khi lớp khiên vỡ, gây sát thương cho toàn bộ kẻ địch bằng 6% máu tối đa (Có thể nâng cao lớp khiên cho <Thuẫn sinh>)","<Break Shield>: When shield breaks, deals damage to all enemies equal to 6% max health (Can enhance <Life Shield>)  ",<โล่แตก>: เมื่โล่แตก จะสร้างความเสียหายแก่ศัตรูทั้งหมด เท่ากับ 6% ของเลือดสูงสุด (สามารถเพิ่ม <โล่ชีวิต>)  ,"<Perisai Pecah>: Saat perisai hancur, memberikan damage kepada semua musuh sebesar 6% HP maksimum (Dapat meningkatkan <Perisai Hidup>)  ","<Shield ng Pagputol>: Kapag nawasak ang shield, nagbibigay ng damage sa lahat ng kalaban na katumbas ng 6% max HP (Puwedeng pataasin ang <Shield ng Buhay>)  ","<Perisai Pecah>: Apabila perisai hancur, memberikan kerosakan kepada semua musuh sebanyak 6% HP maksimum (Boleh meningkatkan <Perisai Hidup>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,,,,,,,,,,,,,,80099,,,TRUE,,,,
2238,2224,,"<Nourishing Shield>: When shield breaks, recovers 5% max health of user (Can enhance <Life Shield>)  ","<Thuẫn dưỡng>: Khi lớp khiên vỡ, hồi phục 5% máu tối đa của bản thân (Có thể nâng cao lớp khiên cho <Thuẫn sinh>)","<Nourishing Shield>: When shield breaks, recovers 5% max health of user (Can enhance <Life Shield>)  ",<โล่ฟื้นฟู>: เมื่โล่แตก จะฟื้นฟูเลือด 5% ของตัวเอง (สามารถเพิ่ม <โล่ชีวิต>)  ,"<Perisai Penyembuh>: Saat perisai hancur, memulihkan 5% HP maksimum pengguna (Dapat meningkatkan <Perisai Hidup>)  ","<Shield ng Pagpapagaling>: Kapag nawasak ang shield, nagpapagaling ng 5% max HP ng gumagamit (Puwedeng pataasin ang <Shield ng Buhay>)  ","<Perisai Penyembuh>: Apabila perisai hancur, memulihkan 5% HP maksimum pengguna (Boleh meningkatkan <Perisai Hidup>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,,,,,,,,,,,,,,80100,,,TRUE,,,,
2241,2227,,"<Bamboo Break>: Deals extra 30% damage to units with health above 70% (If combined with <Leaf Sweep>, adds 20% crit rate)  ","<Thế như phá trúc>: Gây thêm 30% sát thương cho đơn vị có máu trên 70% (Nếu có cả <Thế như phá trúc> và <Thu phong quét lá>, thêm 20% tỷ lệ bạo kích)","<Bamboo Break>: Deals extra 30% damage to units with health above 70% (If combined with <Leaf Sweep>, adds 20% crit rate)  ",<ไม้ไผ่แตก>: สร้างความเสียหายเพิ่ม 30% กับยูนิตที่มีเลือดมากกว่า 70% (ถ้ามีทั้ง <ไม้ไผ่แตก> และ <ใบไม้ปัด> เพิ่มอัตราคริติคอลอีก 20%)  ,"<Serangan Bambu>: Memberi tambahan 30% damage pada unit dengan HP di atas 70% (Jika digabung dengan <Sapuan Daun>, menambah 20% chance kritikal)  ","<Pagsira ng Kawayan>: Nagdudulot ng dagdag na 30% damage sa unit na may HP higit sa 70% (Kung may <Pagsira ng Kawayan> at <Hampas Dahon>, dagdagan ng 20% crit rate)  ","<Serangan Buluh>: Memberikan tambahan 30% kerosakan kepada unit dengan HP lebih dari 70% (Jika mempunyai <Serangan Buluh> dan <Sapuan Daun>, menambah 20% kadar kritikal)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80102,,,TRUE,,,,
2242,2227,,"<Leaf Sweep>: Deals extra 40% damage to units with health below 30% (If combined with <Bamboo Break>, adds 20% crit rate)  ","<Thu phong quét lá>: Gây thêm 40% sát thương cho đơn vị có máu dưới 30% (Nếu có cả <Thế như phá trúc> và <Thu phong quét lá>, thêm 20% tỷ lệ bạo kích)","<Leaf Sweep>: Deals extra 40% damage to units with health below 30% (If combined with <Bamboo Break>, adds 20% crit rate)  ",<ใบไม้ปัด>: สร้างความเสียหายเพิ่ม 40% กับยูนิตที่มีเลือดต่ำกว่า 30% (ถ้ามีทั้ง <ไม้ไผ่แตก> และ <ใบไม้ปัด> เพิ่มอัตราคริติคอลอีก 20%)  ,"<Sapuan Daun>: Memberi tambahan 40% damage pada unit dengan HP di bawah 30% (Jika digabung dengan <Serangan Bambu>, menambah 20% chance kritikal)  ","<Hampas Dahon>: Nagdudulot ng dagdag na 40% damage sa unit na may HP mababa sa 30% (Kung may <Pagsira ng Kawayan> at <Hampas Dahon>, dagdagan ng 20% crit rate)  ","<Sapuan Daun>: Memberikan tambahan 40% kerosakan kepada unit dengan HP kurang dari 30% (Jika mempunyai <Serangan Buluh> dan <Sapuan Daun>, menambah 20% kadar kritikal)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80103,,,TRUE,,,,
2243,2228,,"<Blood Invasion>: Each 1% lifesteal increases damage by 5% (If combined with <Wing Spread>, each 1% lifesteal steals 1% double defense from target)  ","<Huyết xâm>: Mỗi 1% hút máu của anh hùng tăng 5% tăng sát thương (Nếu có cả <Huyết xâm> và <Dực vĩ>, mỗi 1% hút máu của anh hùng sẽ ăn cắp 1% phòng thủ đôi của mục tiêu)","<Blood Invasion>: Each 1% lifesteal increases damage by 5% (If combined with <Wing Spread>, each 1% lifesteal steals 1% double defense from target)  ",<การบุกรุกเลือด>: ทุก ๆ 1% ดูดเลือดจะเพิ่มความเสียหาย 5% (ถ้ามีทั้ง <การบุกรุกเลือด> และ <ปีกกาง> ทุก ๆ 1% ดูดเลือดจะขโมย 1% การป้องกันคู่ของเป้าหมาย)  ,"<Invasi Darah>: Setiap 1% lifesteal meningkatkan damage sebesar 5% (Jika digabung dengan <Sayap Terbuka>, setiap 1% lifesteal mencuri 1% pertahanan ganda musuh)  ","<Pag-atake ng Dugo>: Bawat 1% lifesteal ay nagdaragdag ng 5% damage (Kung may <Pag-atake ng Dugo> at <Pagpakpak>, bawat 1% lifesteal ay nagnanakaw ng 1% double defense ng target)  ","<Serangan Darah>: Setiap 1% lifesteal meningkatkan kerosakan sebanyak 5% (Jika mempunyai <Serangan Darah> dan <Sayap Terbuka>, setiap 1% lifesteal mencuri 1% pertahanan berganda musuh)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_8.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80104,,,TRUE,,,,
2244,2228,,"<Wing Spread>: Each 1% lifesteal increases speed by 5% (If combined with <Blood Invasion>, each 1% lifesteal steals 1% double defense from target)  ","<Dực vĩ>: Mỗi 1% hút máu của anh hùng tăng 5% tốc độ (Nếu có cả <Huyết xâm> và <Dực vĩ>, mỗi 1% hút máu của anh hùng sẽ ăn cắp 1% phòng thủ đôi của mục tiêu)","<Wing Spread>: Each 1% lifesteal increases speed by 5% (If combined with <Blood Invasion>, each 1% lifesteal steals 1% double defense from target)  ",<ปีกกาง>: ทุก ๆ 1% ดูดเลือดจะเพิ่มความเร็ว 5% (ถ้ามีทั้ง <การบุกรุกเลือด> และ <ปีกกาง> ทุก ๆ 1% ดูดเลือดจะขโมย 1% การป้องกันคู่ของเป้าหมาย)  ,"<Sayap Terbuka>: Setiap 1% lifesteal meningkatkan kecepatan sebesar 5% (Jika digabung dengan <Invasi Darah>, setiap 1% lifesteal mencuri 1% pertahanan ganda musuh)  ","<Pagpakpak>: Bawat 1% lifesteal ay nagdaragdag ng 5% bilis (Kung may <Pag-atake ng Dugo> at <Pagpakpak>, bawat 1% lifesteal ay nagnanakaw ng 1% double defense ng target)  ","<Sayap Terbuka>: Setiap 1% lifesteal meningkatkan kelajuan sebanyak 5% (Jika mempunyai <Serangan Darah> dan <Sayap Terbuka>, setiap 1% lifesteal mencuri 1% pertahanan berganda musuh)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_8.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80105,,,TRUE,,,,
2245,2231,,"<Poison Invasion>: When attacking, 50% chance to cause poison effect (Stacks up to 5 layers; if combined with <Poison Invasion>, <Blood Infection>, <Fire Lead>, allies' continuous damage doubles)  ","<Độc xâm>: Khi tấn công có 50% xác suất gây hiệu ứng trúng độc (Có thể tích lũy tối đa 5 tầng, nếu có <Độc xâm><Nhiễm huyết><Dẫn hỏa>, sát thương liên tục của đồng minh tăng 100%)","<Poison Invasion>: When attacking, 50% chance to cause poison effect (Stacks up to 5 layers; if combined with <Poison Invasion>, <Blood Infection>, <Fire Lead>, allies' continuous damage doubles)  ","<พิษบุกรุก>: เมื่อโจมตี มีโอกาส 50% ที่จะก่อให้เกิดพิษ (สะสมได้สูงสุด 5 ชั้น หากมี <พิษบุกรุก><การติดเลือด><ไฟนำ>, ความเสียหายต่อเนื่องของเพื่อนร่วมทีมจะเพิ่มเป็นสองเท่า)  ","<Invasi Racun>: Saat menyerang, ada 50% peluang menyebabkan efek racun (Bisa menumpuk sampai 5 lapisan; jika digabung dengan <Invasi Racun>, <Infeksi Darah>, <Api Pimpinan>, damage terus menerus sekutu meningkat 100%)  ","<Pagkalat ng Lason>: Kapag umaatake, 50% chance na magdulot ng poison effect (Pwedeng mag-stack hanggang 5 layers; kung may <Pagkalat ng Lason>, <Impeksyon ng Dugo>, <Pangangasiwa ng Apoy>, doble ang continuous damage ng allies)  ","<Serangan Racun>: Ketika menyerang ada 50% peluang menyebabkan efek racun (Boleh bertumpuk hingga 5 lapisan; jika mempunyai <Serangan Racun>, <Jangkitan Darah>, <Api Panduan>, kerosakan berterusan sekutu meningkat 100%)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80106,,,TRUE,,,,
2246,2231,,"<Blood Infection>: When attacking, 50% chance to cause bleeding effect (Stacks up to 5 layers; if combined with <Poison Invasion>, <Blood Infection>, <Fire Lead>, allies' continuous damage doubles)  ","<Nhiễm huyết>: Khi tấn công có 50% xác suất gây hiệu ứng chảy máu (Có thể tích lũy tối đa 5 tầng, nếu có <Độc xâm><Nhiễm huyết><Dẫn hỏa>, sát thương liên tục của đồng minh tăng 100%)","<Blood Infection>: When attacking, 50% chance to cause bleeding effect (Stacks up to 5 layers; if combined with <Poison Invasion>, <Blood Infection>, <Fire Lead>, allies' continuous damage doubles)  ","<การติดเลือด>: เมื่อโจมตี มีโอกาส 50% ที่จะก่อให้เกิดการไหลเลือด (สะสมได้สูงสุด 5 ชั้น หากมี <พิษบุกรุก><การติดเลือด><ไฟนำ>, ความเสียหายต่อเนื่องของเพื่อนร่วมทีมจะเพิ่มเป็นสองเท่า)  ","<Infeksi Darah>: Saat menyerang, ada 50% peluang menyebabkan efek berdarah (Bisa menumpuk sampai 5 lapisan; jika digabung dengan <Invasi Racun>, <Infeksi Darah>, <Api Pimpinan>, damage terus menerus sekutu meningkat 100%)  ","<Impeksyon ng Dugo>: Kapag umaatake, 50% chance na magdulot ng bleeding effect (Pwedeng mag-stack hanggang 5 layers; kung may <Pagkalat ng Lason>, <Impeksyon ng Dugo>, <Pangangasiwa ng Apoy>, doble ang continuous damage ng allies)  ","<Jangkitan Darah>: Ketika menyerang ada 50% peluang menyebabkan efek berdarah (Boleh bertumpuk hingga 5 lapisan; jika mempunyai <Serangan Racun>, <Jangkitan Darah>, <Api Panduan>, kerosakan berterusan sekutu meningkat 100%)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80107,,,TRUE,,,,
2247,2231,,"<Fire Lead>: When attacking, 50% chance to cause burning effect (Stacks up to 5 layers; if combined with <Poison Invasion>, <Blood Infection>, <Fire Lead>, allies' continuous damage doubles)","<Dẫn hỏa>: Khi tấn công có 50% xác suất gây hiệu ứng đốt cháy (Có thể tích lũy tối đa 5 tầng, nếu có <Độc xâm><Nhiễm huyết><Dẫn hỏa>, sát thương liên tục của đồng minh tăng 100%)","<Fire Lead>: When attacking, 50% chance to cause burning effect (Stacks up to 5 layers; if combined with <Poison Invasion>, <Blood Infection>, <Fire Lead>, allies' continuous damage doubles)","<ไฟนำ>: เมื่อโจมตี มีโอกาส 50% ที่จะก่อให้เกิดไฟไหม้ (สะสมได้สูงสุด 5 ชั้น หากมี <พิษบุกรุก><การติดเลือด><ไฟนำ>, ความเสียหายต่อเนื่องของเพื่อนร่วมทีมจะเพิ่มเป็นสองเท่า)","<Api Pimpinan>: Saat menyerang, ada 50% peluang menyebabkan efek terbakar (Bisa menumpuk sampai 5 lapisan; jika digabung dengan <Invasi Racun>, <Infeksi Darah>, <Api Pimpinan>, damage terus menerus sekutu meningkat 100%)","<Pangangasiwa ng Apoy>: Kapag umaatake, 50% chance na magdulot ng burning effect (Pwedeng mag-stack hanggang 5 layers; kung may <Pagkalat ng Lason>, <Impeksyon ng Dugo>, <Pangangasiwa ng Apoy>, doble ang continuous damage ng allies)","<Api Panduan>: Ketika menyerang ada 50% peluang menyebabkan efek terbakar (Boleh bertumpuk hingga 5 lapisan; jika mempunyai <Serangan Racun>, <Jangkitan Darah>, <Api Panduan>, kerosakan berterusan sekutu meningkat 100%)",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80108,,,TRUE,,,,
2249,2221,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2250,2222,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2251,2223,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2252,2224,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2253,2227,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2254,2228,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2255,2231,,My physical and magical attack increase by 10%,Tấn công vật lý và pháp thuật của tôi tăng 10%,My physical and magical attack increase by 10%,การโจมตีทางกายภาพและเวทมนตร์ของฉันเพิ่มขึ้น 10%,Serangan fisik dan sihir saya meningkat 10%,Ang aking pisikal at mahiwagang pag-atake ay tumataas ng 10%,Serangan fizikal dan sihir saya meningkat sebanyak 10%,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
