VariableName,type,targetType,targetType2,targetArg,targetArg2,yyID,point,award,isShow,sort,title_cn,title_tw,title,title_vn,title_en,title_th,title_in,title_ph,title_ma,desc_cn,desc_tw,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,jumpTo,languages
2052,2,15,1509,20,9,,20,{13=10;rmb=30},,4,,,Earth Vein Collector,Nhà sưu tầm hệ Địa Mạch,Earth Vein Collector,นักสะสมแห่งธาตุดิน,Pengumpul Jalur Bumi,Tagakolekta ng Linya ng Lupa,Pengumpul Jalur Bumi,,,Collect 20 Hell heroes,Sưu tập 20 anh hùng hệ Địa Ngục,Collect 20 Hell heroes,สะสมฮีโร่ธาตุนรก 20 ตัว,Kumpulkan 20 hero Elemen Neraka,Kolektahin ang 20 Hell na bayani,Kumpul 20 wira Elemen Neraka,handbook,
2053,2,15,1509,30,9,,30,{13=10;rmb=30},,5,,,Earth Vein Collector,Nhà sưu tầm hệ Địa Mạch,Earth Vein Collector,นักสะสมแห่งธาตุดิน,Pengumpul Jalur Bumi,Tagakolekta ng Linya ng Lupa,Pengumpul Jalur Bumi,,,Collect 30 Hell heroes,Sưu tập 30 anh hùng hệ Địa Ngục,Collect 30 Hell heroes,สะสมฮีโร่ธาตุนรก 30 ตัว,Kumpulkan 30 hero Elemen Neraka,Kolektahin ang 30 Hell na bayani,Kumpul 30 wira Elemen Neraka,handbook,
2054,2,15,1510,5,10,,10,{13=10;rmb=30},,,,,Spaceflight Collector,Nhà sưu tầm hệ Phi Hành,Spaceflight Collector,นักสะสมแห่งธาตุอวกาศ,Pengumpul Penerbangan Antariksa,Tagakolekta ng Paglipad sa Kalawakan,Pengumpul Penerbangan Antariksa,,,Collect 5 Flying heroes,Sưu tập 5 anh hùng hệ Phi Hành,Collect 5 Flying heroes,สะสมฮีโร่ธาตุบิน 5 ตัว,Kumpulkan 5 hero Elemen Terbang,Kolektahin ang 5 Flying na bayani,Kumpul 5 wira Elemen Terbang,handbook,
2055,2,15,1510,10,10,,15,{13=10;rmb=30},,2,,,Spaceflight Collector,Nhà sưu tầm hệ Phi Hành,Spaceflight Collector,นักสะสมแห่งธาตุอวกาศ,Pengumpul Penerbangan Antariksa,Tagakolekta ng Paglipad sa Kalawakan,Pengumpul Penerbangan Antariksa,,,Collect 10 Flying heroes,Sưu tập 10 anh hùng hệ Phi Hành,Collect 10 Flying heroes,สะสมฮีโร่ธาตุบิน 10 ตัว,Kumpulkan 10 hero Elemen Terbang,Kolektahin ang 10 Flying na bayani,Kumpul 10 wira Elemen Terbang,handbook,
2056,2,15,1510,15,10,,20,{13=10;rmb=30},,3,,,Spaceflight Collector,Nhà sưu tầm hệ Phi Hành,Spaceflight Collector,นักสะสมแห่งธาตุอวกาศ,Pengumpul Penerbangan Antariksa,Tagakolekta ng Paglipad sa Kalawakan,Pengumpul Penerbangan Antariksa,,,Collect 15 Flying heroes,Sưu tập 15 anh hùng hệ Phi Hành,Collect 15 Flying heroes,สะสมฮีโร่ธาตุบิน 15 ตัว,Kumpulkan 15 hero Elemen Terbang,Kolektahin ang 15 Flying na bayani,Kumpul 15 wira Elemen Terbang,handbook,
2057,2,15,1510,20,10,,20,{13=10;rmb=30},,4,,,Spaceflight Collector,Nhà sưu tầm hệ Phi Hành,Spaceflight Collector,นักสะสมแห่งธาตุอวกาศ,Pengumpul Penerbangan Antariksa,Tagakolekta ng Paglipad sa Kalawakan,Pengumpul Penerbangan Antariksa,,,Collect 20 Flying heroes,Sưu tập 20 anh hùng hệ Phi Hành,Collect 20 Flying heroes,สะสมฮีโร่ธาตุบิน 20 ตัว,Kumpulkan 20 hero Elemen Terbang,Kolektahin ang 20 Flying na bayani,Kumpul 20 wira Elemen Terbang,handbook,
2058,2,15,1510,30,10,,30,{13=10;rmb=30},,5,,,Spaceflight Collector,Nhà sưu tầm hệ Phi Hành,Spaceflight Collector,นักสะสมแห่งธาตุอวกาศ,Pengumpul Penerbangan Antariksa,Tagakolekta ng Paglipad sa Kalawakan,Pengumpul Penerbangan Antariksa,,,Collect 30 Flying heroes,Sưu tập 30 anh hùng hệ Phi Hành,Collect 30 Flying heroes,สะสมฮีโร่ธาตุบิน 30 ตัว,Kumpulkan 30 hero Elemen Terbang,Kolektahin ang 30 Flying na bayani,Kumpul 30 wira Elemen Terbang,handbook,
2059,2,15,1511,5,11,,10,{13=10;rmb=30},,,,,Psychic Power Collector,Nhà sưu tầm hệ Siêu Năng,Psychic Power Collector,นักสะสมแห่งธาตุพลังจิต,Pengumpul Kekuatan Psikis,Tagakolekta ng Lakas ng Isip,Pengumpul Kekuatan Psikis,,,Collect 5 Psychic heroes,Sưu tập 5 anh hùng hệ Siêu Năng,Collect 5 Psychic heroes,สะสมฮีโร่ธาตุจิต 5 ตัว,Kumpulkan 5 hero Elemen Psikis,Kolektahin ang 5 Psychic na bayani,Kumpul 5 wira Elemen Psikis,handbook,
2060,2,15,1511,10,11,,15,{13=10;rmb=30},,2,,,Psychic Power Collector,Nhà sưu tầm hệ Siêu Năng,Psychic Power Collector,นักสะสมแห่งธาตุพลังจิต,Pengumpul Kekuatan Psikis,Tagakolekta ng Lakas ng Isip,Pengumpul Kekuatan Psikis,,,Collect 10 Psychic heroes,Sưu tập 10 anh hùng hệ Siêu Năng,Collect 10 Psychic heroes,สะสมฮีโร่ธาตุจิต 10 ตัว,Kumpulkan 10 hero Elemen Psikis,Kolektahin ang 10 Psychic na bayani,Kumpul 10 wira Elemen Psikis,handbook,
2061,2,15,1511,15,11,,20,{13=10;rmb=30},,3,,,Psychic Power Collector,Nhà sưu tầm hệ Siêu Năng,Psychic Power Collector,นักสะสมแห่งธาตุพลังจิต,Pengumpul Kekuatan Psikis,Tagakolekta ng Lakas ng Isip,Pengumpul Kekuatan Psikis,,,Collect 15 Psychic heroes,Sưu tập 15 anh hùng hệ Siêu Năng,Collect 15 Psychic heroes,สะสมฮีโร่ธาตุจิต 15 ตัว,Kumpulkan 15 hero Elemen Psikis,Kolektahin ang 15 Psychic na bayani,Kumpul 15 wira Elemen Psikis,handbook,
2062,2,15,1511,20,11,,20,{13=10;rmb=30},,4,,,Psychic Power Collector,Nhà sưu tầm hệ Siêu Năng,Psychic Power Collector,นักสะสมแห่งธาตุพลังจิต,Pengumpul Kekuatan Psikis,Tagakolekta ng Lakas ng Isip,Pengumpul Kekuatan Psikis,,,Collect 20 Psychic heroes,Sưu tập 20 anh hùng hệ Siêu Năng,Collect 20 Psychic heroes,สะสมฮีโร่ธาตุจิต 20 ตัว,Kumpulkan 20 hero Elemen Psikis,Kolektahin ang 20 Psychic na bayani,Kumpul 20 wira Elemen Psikis,handbook,
2063,2,15,1511,30,11,,30,{13=10;rmb=30},,5,,,Psychic Power Collector,Nhà sưu tầm hệ Siêu Năng,Psychic Power Collector,นักสะสมแห่งธาตุพลังจิต,Pengumpul Kekuatan Psikis,Tagakolekta ng Lakas ng Isip,Pengumpul Kekuatan Psikis,,,Collect 30 Psychic heroes,Sưu tập 30 anh hùng hệ Siêu Năng,Collect 30 Psychic heroes,สะสมฮีโร่ธาตุจิต 30 ตัว,Kumpulkan 30 hero Elemen Psikis,Kolektahin ang 30 Psychic na bayani,Kumpul 30 wira Elemen Psikis,handbook,
2064,2,15,1512,5,12,,10,{13=10;rmb=30},,,,,Swordsmanship Collector,Nhà sưu tầm hệ Kiếm Thuật,Swordsmanship Collector,นักสะสมแห่งธาตุดาบ,Pengumpul Keahlian Pedang,Tagakolekta ng Sining ng Espada,Pengumpul Keahlian Pedang,,,Collect 5 Sword heroes,Sưu tập 5 anh hùng hệ Kiếm Thuật,Collect 5 Sword heroes,สะสมฮีโร่ธาตุดาบ 5 ตัว,Kumpulkan 5 hero Elemen Pedang,Kolektahin ang 5 Sword na bayani,Kumpul 5 wira Elemen Pedang,handbook,
2065,2,15,1512,10,12,,15,{13=10;rmb=30},,2,,,Swordsmanship Collector,Nhà sưu tầm hệ Kiếm Thuật,Swordsmanship Collector,นักสะสมแห่งธาตุดาบ,Pengumpul Keahlian Pedang,Tagakolekta ng Sining ng Espada,Pengumpul Keahlian Pedang,,,Collect 10 Sword heroes,Sưu tập 10 anh hùng hệ Kiếm Thuật,Collect 10 Sword heroes,สะสมฮีโร่ธาตุดาบ 10 ตัว,Kumpulkan 10 hero Elemen Pedang,Kolektahin ang 10 Sword na bayani,Kumpul 10 wira Elemen Pedang,handbook,
2066,2,15,1512,15,12,,20,{13=10;rmb=30},,3,,,Swordsmanship Collector,Nhà sưu tầm hệ Kiếm Thuật,Swordsmanship Collector,นักสะสมแห่งธาตุดาบ,Pengumpul Keahlian Pedang,Tagakolekta ng Sining ng Espada,Pengumpul Keahlian Pedang,,,Collect 15 Sword heroes,Sưu tập 15 anh hùng hệ Kiếm Thuật,Collect 15 Sword heroes,สะสมฮีโร่ธาตุดาบ 15 ตัว,Kumpulkan 15 hero Elemen Pedang,Kolektahin ang 15 Sword na bayani,Kumpul 15 wira Elemen Pedang,handbook,
2067,2,15,1512,20,12,,20,{13=10;rmb=30},,4,,,Swordsmanship Collector,Nhà sưu tầm hệ Kiếm Thuật,Swordsmanship Collector,นักสะสมแห่งธาตุดาบ,Pengumpul Keahlian Pedang,Tagakolekta ng Sining ng Espada,Pengumpul Keahlian Pedang,,,Collect 20 Sword heroes,Sưu tập 20 anh hùng hệ Kiếm Thuật,Collect 20 Sword heroes,สะสมฮีโร่ธาตุดาบ 20 ตัว,Kumpulkan 20 hero Elemen Pedang,Kolektahin ang 20 Sword na bayani,Kumpul 20 wira Elemen Pedang,handbook,
2068,2,15,1512,30,12,,30,{13=10;rmb=30},,5,,,Swordsmanship Collector,Nhà sưu tầm hệ Kiếm Thuật,Swordsmanship Collector,นักสะสมแห่งธาตุดาบ,Pengumpul Keahlian Pedang,Tagakolekta ng Sining ng Espada,Pengumpul Keahlian Pedang,,,Collect 30 Sword heroes,Sưu tập 30 anh hùng hệ Kiếm Thuật,Collect 30 Sword heroes,สะสมฮีโร่ธาตุดาบ 30 ตัว,Kumpulkan 30 hero Elemen Pedang,Kolektahin ang 30 Sword na bayani,Kumpul 30 wira Elemen Pedang,handbook,
2069,2,15,1513,5,13,,10,{13=10;rmb=30},,,,,Rock Collector,Nhà sưu tầm hệ Thạch Nham,Rock Collector,นักสะสมแห่งธาตุหิน,Pengumpul Batu,Tagakolekta ng Bato,Pengumpul Batu,,,Collect 5 Lava heroes,Sưu tập 5 anh hùng hệ Nham Thạch,Collect 5 Lava heroes,สะสมฮีโร่ธาตุลาวา 5 ตัว,Kumpulkan 5 hero Elemen Lava,Kolektahin ang 5 Lava na bayani,Kumpul 5 wira Elemen Lava,handbook,
2070,2,15,1513,10,13,,15,{13=10;rmb=30},,2,,,Rock Collector,Nhà sưu tầm hệ Thạch Nham,Rock Collector,นักสะสมแห่งธาตุหิน,Pengumpul Batu,Tagakolekta ng Bato,Pengumpul Batu,,,Collect 10 Lava heroes,Sưu tập 10 anh hùng hệ Nham Thạch,Collect 10 Lava heroes,สะสมฮีโร่ธาตุลาวา 10 ตัว,Kumpulkan 10 hero Elemen Lava,Kolektahin ang 10 Lava na bayani,Kumpul 10 wira Elemen Lava,handbook,
2071,2,15,1513,15,13,,20,{13=10;rmb=30},,3,,,Rock Collector,Nhà sưu tầm hệ Thạch Nham,Rock Collector,นักสะสมแห่งธาตุหิน,Pengumpul Batu,Tagakolekta ng Bato,Pengumpul Batu,,,Collect 15 Lava heroes,Sưu tập 15 anh hùng hệ Nham Thạch,Collect 15 Lava heroes,สะสมฮีโร่ธาตุลาวา 15 ตัว,Kumpulkan 15 hero Elemen Lava,Kolektahin ang 15 Lava na bayani,Kumpul 15 wira Elemen Lava,handbook,
2072,2,15,1513,20,13,,20,{13=10;rmb=30},,4,,,Rock Collector,Nhà sưu tầm hệ Thạch Nham,Rock Collector,นักสะสมแห่งธาตุหิน,Pengumpul Batu,Tagakolekta ng Bato,Pengumpul Batu,,,Collect 20 Lava heroes,Sưu tập 20 anh hùng hệ Nham Thạch,Collect 20 Lava heroes,สะสมฮีโร่ธาตุลาวา 20 ตัว,Kumpulkan 20 hero Elemen Lava,Kolektahin ang 20 Lava na bayani,Kumpul 20 wira Elemen Lava,handbook,
2073,2,15,1513,30,13,,30,{13=10;rmb=30},,5,,,Rock Collector,Nhà sưu tầm hệ Thạch Nham,Rock Collector,นักสะสมแห่งธาตุหิน,Pengumpul Batu,Tagakolekta ng Bato,Pengumpul Batu,,,Collect 30 Lava heroes,Sưu tập 30 anh hùng hệ Nham Thạch,Collect 30 Lava heroes,สะสมฮีโร่ธาตุลาวา 30 ตัว,Kumpulkan 30 hero Elemen Lava,Kolektahin ang 30 Lava na bayani,Kumpul 30 wira Elemen Lava,handbook,
2074,2,15,1514,5,14,,10,{13=10;rmb=30},,,,,Spirit Collector,Nhà sưu tầm hệ Vong Linh,Spirit Collector,นักสะสมแห่งธาตุวิญญาณ,Pengumpul Roh,Tagakolekta ng Espiritu,Pengumpul Roh,,,Collect 5 Undead heroes,Sưu tập 5 anh hùng hệ Vong Linh,Collect 5 Undead heroes,สะสมฮีโร่ธาตุวิญญาณ 5 ตัว,Kumpulkan 5 hero Elemen Undead,Kolektahin ang 5 Undead na bayani,Kumpul 5 wira Elemen Undead,handbook,
2075,2,15,1514,10,14,,15,{13=10;rmb=30},,2,,,Spirit Collector,Nhà sưu tầm hệ Vong Linh,Spirit Collector,นักสะสมแห่งธาตุวิญญาณ,Pengumpul Roh,Tagakolekta ng Espiritu,Pengumpul Roh,,,Collect 10 Undead heroes,Sưu tập 10 anh hùng hệ Vong Linh,Collect 10 Undead heroes,สะสมฮีโร่ธาตุวิญญาณ 10 ตัว,Kumpulkan 10 hero Elemen Undead,Kolektahin ang 10 Undead na bayani,Kumpul 10 wira Elemen Undead,handbook,
2076,2,15,1514,15,14,,20,{13=10;rmb=30},,3,,,Spirit Collector,Nhà sưu tầm hệ Vong Linh,Spirit Collector,นักสะสมแห่งธาตุวิญญาณ,Pengumpul Roh,Tagakolekta ng Espiritu,Pengumpul Roh,,,Collect 15 Undead heroes,Sưu tập 15 anh hùng hệ Vong Linh,Collect 15 Undead heroes,สะสมฮีโร่ธาตุวิญญาณ 15 ตัว,Kumpulkan 15 hero Elemen Undead,Kolektahin ang 15 Undead na bayani,Kumpul 15 wira Elemen Undead,handbook,
2077,2,15,1514,20,14,,20,{13=10;rmb=30},,4,,,Spirit Collector,Nhà sưu tầm hệ Vong Linh,Spirit Collector,นักสะสมแห่งธาตุวิญญาณ,Pengumpul Roh,Tagakolekta ng Espiritu,Pengumpul Roh,,,Collect 20 Undead heroes,Sưu tập 20 anh hùng hệ Vong Linh,Collect 20 Undead heroes,สะสมฮีโร่ธาตุวิญญาณ 20 ตัว,Kumpulkan 20 hero Elemen Undead,Kolektahin ang 20 Undead na bayani,Kumpul 20 wira Elemen Undead,handbook,
2078,2,15,1514,30,14,,30,{13=10;rmb=30},,5,,,Spirit Collector,Nhà sưu tầm hệ Vong Linh,Spirit Collector,นักสะสมแห่งธาตุวิญญาณ,Pengumpul Roh,Tagakolekta ng Espiritu,Pengumpul Roh,,,Collect 30 Undead heroes,Sưu tập 30 anh hùng hệ Vong Linh,Collect 30 Undead heroes,สะสมฮีโร่ธาตุวิญญาณ 30 ตัว,Kumpulkan 30 hero Elemen Undead,Kolektahin ang 30 Undead na bayani,Kumpul 30 wira Elemen Undead,handbook,
2079,2,15,1515,5,15,,10,{13=10;rmb=30},,,,,Demon God Collector,Nhà sưu tầm hệ Ma Thần,Demon God Collector,นักสะสมแห่งธาตุเทพปีศาจ,Pengumpul Dewa Iblis,Tagakolekta ng Diyos-Diyosan ng Demonyo,Pengumpul Dewa Iblis,,,Collect 5 Demon heroes,Sưu tập 5 anh hùng hệ Ma Thần,Collect 5 Demon heroes,สะสมฮีโร่ธาตุปีศาจ 5 ตัว,Kumpulkan 5 hero Elemen Iblis,Kolektahin ang 5 Demon na bayani,Kumpul 5 wira Elemen Iblis,handbook,
2080,2,15,1515,10,15,,15,{13=10;rmb=30},,2,,,Demon God Collector,Nhà sưu tầm hệ Ma Thần,Demon God Collector,นักสะสมแห่งธาตุเทพปีศาจ,Pengumpul Dewa Iblis,Tagakolekta ng Diyos-Diyosan ng Demonyo,Pengumpul Dewa Iblis,,,Collect 10 Demon heroes,Sưu tập 10 anh hùng hệ Ma Thần,Collect 10 Demon heroes,สะสมฮีโร่ธาตุปีศาจ 10 ตัว,Kumpulkan 10 hero Elemen Iblis,Kolektahin ang 10 Demon na bayani,Kumpul 10 wira Elemen Iblis,handbook,
2081,2,15,1515,15,15,,20,{13=10;rmb=30},,3,,,Demon God Collector,Nhà sưu tầm hệ Ma Thần,Demon God Collector,นักสะสมแห่งธาตุเทพปีศาจ,Pengumpul Dewa Iblis,Tagakolekta ng Diyos-Diyosan ng Demonyo,Pengumpul Dewa Iblis,,,Collect 15 Demon heroes,Sưu tập 15 anh hùng hệ Ma Thần,Collect 15 Demon heroes,สะสมฮีโร่ธาตุปีศาจ 15 ตัว,Kumpulkan 15 hero Elemen Iblis,Kolektahin ang 15 Demon na bayani,Kumpul 15 wira Elemen Iblis,handbook,
2082,2,15,1515,20,15,,20,{13=10;rmb=30},,4,,,Demon God Collector,Nhà sưu tầm hệ Ma Thần,Demon God Collector,นักสะสมแห่งธาตุเทพปีศาจ,Pengumpul Dewa Iblis,Tagakolekta ng Diyos-Diyosan ng Demonyo,Pengumpul Dewa Iblis,,,Collect 20 Demon heroes,Sưu tập 20 anh hùng hệ Ma Thần,Collect 20 Demon heroes,สะสมฮีโร่ธาตุปีศาจ 20 ตัว,Kumpulkan 20 hero Elemen Iblis,Kolektahin ang 20 Demon na bayani,Kumpul 20 wira Elemen Iblis,handbook,
2083,2,15,1515,30,15,,30,{13=10;rmb=30},,5,,,Demon God Collector,Nhà sưu tầm hệ Ma Thần,Demon God Collector,นักสะสมแห่งธาตุเทพปีศาจ,Pengumpul Dewa Iblis,Tagakolekta ng Diyos-Diyosan ng Demonyo,Pengumpul Dewa Iblis,,,Collect 30 Demon heroes,Sưu tập 30 anh hùng hệ Ma Thần,Collect 30 Demon heroes,สะสมฮีโร่ธาตุปีศาจ 30 ตัว,Kumpulkan 30 hero Elemen Iblis,Kolektahin ang 30 Demon na bayani,Kumpul 30 wira Elemen Iblis,handbook,
2084,2,15,1516,5,16,,10,{13=10;rmb=30},,,,,Dark Element Collector,Nhà sưu tầm hệ Hắc Ám,Dark Element Collector,ผู้สะสมธาตุความมืด,Kolektor Elemen Kegelapan,Kolektor ng Elementong Kadiliman,Pengumpul Elemen Kegelapan,,,Collect 5 Dark heroes,Sưu tập 5 anh hùng hệ Hắc Ám,Collect 5 Dark heroes,สะสมฮีโร่ธาตุความมืด 5 ตัว,Kumpulkan 5 hero Elemen Gelap,Kolektahin ang 5 Dark na bayani,Kumpul 5 wira Elemen Gelap,handbook,
2085,2,15,1516,10,16,,15,{13=10;rmb=30},,2,,,Dark Element Collector,Nhà sưu tầm hệ Hắc Ám,Dark Element Collector,ผู้สะสมธาตุความมืด,Kolektor Elemen Kegelapan,Kolektor ng Elementong Kadiliman,Pengumpul Elemen Kegelapan,,,Collect 10 Dark heroes,Sưu tập 10 anh hùng hệ Hắc Ám,Collect 10 Dark heroes,สะสมฮีโร่ธาตุความมืด 10 ตัว,Kumpulkan 10 hero Elemen Gelap,Kolektahin ang 10 Dark na bayani,Kumpul 10 wira Elemen Gelap,handbook,
2086,2,15,1516,15,16,,20,{13=10;rmb=30},,3,,,Dark Element Collector,Nhà sưu tầm hệ Hắc Ám,Dark Element Collector,ผู้สะสมธาตุความมืด,Kolektor Elemen Kegelapan,Kolektor ng Elementong Kadiliman,Pengumpul Elemen Kegelapan,,,Collect 15 Dark heroes,Sưu tập 15 anh hùng hệ Hắc Ám,Collect 15 Dark heroes,สะสมฮีโร่ธาตุความมืด 15 ตัว,Kumpulkan 15 hero Elemen Gelap,Kolektahin ang 15 Dark na bayani,Kumpul 15 wira Elemen Gelap,handbook,
2087,2,15,1516,20,16,,20,{13=10;rmb=30},,4,,,Dark Element Collector,Nhà sưu tầm hệ Hắc Ám,Dark Element Collector,ผู้สะสมธาตุความมืด,Kolektor Elemen Kegelapan,Kolektor ng Elementong Kadiliman,Pengumpul Elemen Kegelapan,,,Collect 20 Dark heroes,Sưu tập 20 anh hùng hệ Hắc Ám,Collect 20 Dark heroes,สะสมฮีโร่ธาตุความมืด 20 ตัว,Kumpulkan 20 hero Elemen Gelap,Kolektahin ang 20 Dark na bayani,Kumpul 20 wira Elemen Gelap,handbook,
2088,2,15,1516,30,16,,30,{13=10;rmb=30},,5,,,Dark Element Collector,Nhà sưu tầm hệ Hắc Ám,Dark Element Collector,ผู้สะสมธาตุความมืด,Kolektor Elemen Kegelapan,Kolektor ng Elementong Kadiliman,Pengumpul Elemen Kegelapan,,,Collect 30 Dark heroes,Sưu tập 30 anh hùng hệ Hắc Ám,Collect 30 Dark heroes,สะสมฮีโร่ธาตุความมืด 30 ตัว,Kumpulkan 30 hero Elemen Gelap,Kolektahin ang 30 Dark na bayani,Kumpul 30 wira Elemen Gelap,handbook,
2089,2,15,1517,5,17,,10,{13=10;rmb=30},,,,,Mecha Element Collector,Nhà sưu tầm hệ Cơ Giới,Mecha Element Collector,ผู้สะสมธาตุจักรกล,Kolektor Elemen Mekanis,Kolektor ng Elementong Mekanikal,Pengumpul Elemen Mekanik,,,Collect 5 Mecha heroes,Sưu tập 5 anh hùng hệ Cơ Giới,Collect 5 Mecha heroes,สะสมฮีโร่ธาตุจักรกล 5 ตัว,Kumpulkan 5 hero Elemen Mesin,Kolektahin ang 5 Mecha na bayani,Kumpul 5 wira Elemen Mesin,handbook,
2090,2,15,1517,10,17,,15,{13=10;rmb=30},,2,,,Mecha Element Collector,Nhà sưu tầm hệ Cơ Giới,Mecha Element Collector,ผู้สะสมธาตุจักรกล,Kolektor Elemen Mekanis,Kolektor ng Elementong Mekanikal,Pengumpul Elemen Mekanik,,,Collect 10 Mecha heroes,Sưu tập 10 anh hùng hệ Cơ Giới,Collect 10 Mecha heroes,สะสมฮีโร่ธาตุจักรกล 10 ตัว,Kumpulkan 10 hero Elemen Mesin,Kolektahin ang 10 Mecha na bayani,Kumpul 10 wira Elemen Mesin,handbook,
