VariableName,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath,desc_en
30123,MAX·Ẩn thân ánh sáng,,2,,"【Latias - Độc Quyền】Khi Latias có mặt, đầu mỗi lượt hồi 20% máu tối đa cho toàn bộ đơn vị",2,21001,,,<4200022>,,1,31951,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30124,MAX·Mewtwo (Siêu mộng),,2,,【Mewtwo - Độc Quyền】Khi hành động có 100% xác suất kích hoạt Liên Kích và tăng 50% tốc độ,2,21001,,,<4200024>,,1,30761,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30125,MAX·Phượng hoàng hồi sinh,,2,,"【Ho-oh - Độc Quyền】Khi Ho-oh có mặt, trước mỗi lượt lớn 100% xác suất đốt cháy toàn bộ kẻ địch trong 1 lượt",2,21001,,,<4200025>,,1,31271,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30126,MAX·Huyết mạch cổ đại,,2,,【Groudon - Độc Quyền】Khi đồng đội hành động có 50% xác suất kích hoạt 1 lần Động Đất,2,21001,,,<4200026>,,1,31971,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30127,MAX·Khe hở thời gian,,2,,"【Dialga - Độc Quyền】Khi dùng kỹ năng, giảm hồi chiêu kỹ năng nhỏ của 3 đồng đội ngẫu nhiên 2 lượt",2,21001,,,<4200027>,,1,32351,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30128,MAX·Không gian ẩn giấu,,2,,【Palkia - Độc Quyền】Sau khi dùng kỹ năng có 50% xác suất vào trạng thái Ẩn Thân,2,21001,,,<4200028>,,1,32361,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30129,MAX·Hạt giống bó hoa,,2,,"【Shaymin - Độc Quyền】Khi ra trận, toàn bộ đồng đội Ẩn Thân trong 1 lượt lớn và tăng 20% sát thương",2,21001,,,<4200029>,,1,32441,2,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
30130,MAX·Bá chủ bầu trời,,2,,"【Rayquaza - Độc Quyền】Khi Rayquaza có mặt, toàn đội tăng 30% tỷ lệ né tránh và 30% tỷ lệ chí mạng",2,21001,,,<4200030>,,1,31981,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30201,Chịu đựng,,2,,"【Empoleon - Độc Quyền】Mỗi lần hành động, vĩnh viễn nhận 10% kháng bạo (có thể cộng dồn đến 10 tầng)",1,12001,,,<4300001>,,1,52033,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30202,Lá chém,,2,,【Sceptile - Độc Quyền】Sau khi hành động có 100% xác suất vào trạng thái Ẩn Thân 1 lượt (không thể kích hoạt liên tục),1,12001,,,<4300002>,,1,51293,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30203,Phản nghịch,,2,,"【Serperior - Độc Quyền】Khi Serperior có mặt, sau khi mỗi kẻ địch hành động có 30% xác suất bị Trói trong 1 lượt",1,12001,,,<4300003>,,1,52473,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30204,Bắn tỉa,,2,,【Decidueye - Độc Quyền】Sau khi hạ mục tiêu sẽ lập tức đầy nộ,1,12001,,,<4300004>,,1,53663,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30205,Lửa mạnh,,2,,【Blaziken - Độc Quyền】Khi hạ mục tiêu sẽ lập tức nhận thêm 1 lượt hành động,1,12001,,,<4300005>,,1,51303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30206,Dòng nước bẩn,,2,,"【Swampert - Độc Quyền】Khi tấn công kèm hiệu ứng Mù, gây hiệu ứng Mù lên 2 mục tiêu ngẫu nhiên",1,12001,,,<4300006>,,1,51313,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30207,Thuật phân thân nước,,2,,【Greninja - Độc Quyền】Khi hạ mục tiêu sẽ lập tức nhận thêm 1 lượt hành động,1,12001,,,<4300007>,,1,53303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30208,Cơn giận băng giá,,2,,【Articuno - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300008>,,1,50721,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30209,Sấm sét,,2,,【Zapdos - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300009>,,1,50731,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30210,Thần điểu hộ vệ,,2,,【Moltres - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300010>,,1,50741,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30211,Sức mạnh sấm sét,,2,,【Raikou - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300011>,,1,51221,1,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30212,Thần lửa bảo hộ,,2,,【Entei - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300012>,,1,51231,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30213,Sức mạnh thủy triều,,2,,【Suicune - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300013>,,1,51241,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30214,Phòng thủ đá,,2,,【Regirock - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300014>,,1,51911,1,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30215,Thân thể băng giá,,2,,【Regice - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300015>,,1,51921,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30216,Hấp thu thép,,2,,【Registeel - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300016>,,1,51931,1,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30217,Ẩn thân ánh sáng,,2,,"【Latias - Độc Quyền】Khi Latias có mặt, đầu mỗi lượt hồi 20% máu tối đa cho Latios",1,12001,,,<4300017>,,1,51941,1,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
30218,Ẩn thân ánh sáng,,2,,"【Latios - Độc Quyền】Khi Latios có mặt, nhận giảm 30% sát thương cuối cùng",1,12001,,,<4300018>,,1,51951,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30219,Khởi động chậm,,2,,【Regigigas - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300019>,,1,52381,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30220,Hào quang mặt trăng,,2,,【Cresselia - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300020>,,1,52401,1,1,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
30221,Trái tim thép thực thụ,,2,,【Cobalion - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300021>,,1,53161,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30222,Trái tim dũng mãnh,,2,,【Terrakion - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300022>,,1,53171,1,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30223,Trái tim hộ vệ,,2,,【Virizion - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300023>,,1,53181,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30224,Thiêu rụi,,2,,【Arcanine - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300024>,,1,50242,1,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30225,Mộng mị,,2,,【Mew - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300025>,,1,50771,1,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30226,Trái tim chính nghĩa,,2,,【Keldeo - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300026>,,1,53251,1,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30227,Lời nguyện giữa sao đêm,,2,,【Jirachi - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300027>,,1,51991,1,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30228,Hạt giống bó hoa,,2,,"【Shaymin - Độc Quyền】Khi ra trận, toàn bộ đồng đội Ẩn Thân 1 lượt hành động",1,12001,,,<4300028>,,1,52441,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30229,Ảnh đôi song sinh,,2,,【Meloetta - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300029>,,1,53261,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30230,Lá chắn thần bí,,2,,【Diancie - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300030>,,1,53631,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30231,Bánh xe trừng phạt,,2,,【Hoopa (Unbound) - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300031>,,1,53641,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30232,Kim loại lỏng,,2,,【Melmetal - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300032>,,1,54172,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30233,Xâm nhập giấc mơ,,2,,【Darkrai - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300033>,,1,52431,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30234,Phượng hoàng hồi sinh,,2,,【Ho-oh - Độc Quyền】Trước mỗi lượt lớn có 50% xác suất thiêu đốt toàn bộ kẻ địch 1 lượt,1,12001,,,<4300034>,,1,51271,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30235,Tái sinh bản thân,,2,,【Lugia - Độc Quyền】Tăng thêm cấp độ kỹ năng bị động: 30 cấp,1,12001,,,<4300035>,,1,51261,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30301,MAX·Chịu đựng,,2,,"【Empoleon - Độc Quyền】Mỗi lần hành động, vĩnh viễn nhận 20% kháng bạo (có thể cộng dồn đến 10 tầng)",2,22001,,,<4301001>,,1,52033,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30302,MAX·Lá chém,,2,,"【Sceptile - Độc Quyền】Sau khi hành động có 100% xác suất vào trạng thái Ẩn Thân 1 lượt (không thể kích hoạt liên tục), khi Ẩn Thân sẽ nhận thêm hiệu ứng Lạnh Lùng",2,22001,,,<4301002>,,1,51293,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30303,MAX·Phản nghịch,,2,,"【Serperior - Độc Quyền】Khi Serperior có mặt, sau mỗi lượt hành động của kẻ địch có 60% xác suất bị Trói 1 lượt",2,22001,,,<4301003>,,1,52473,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30304,MAX·Bắn tỉa,,2,,"【Decidueye - Độc Quyền】Sau khi hạ mục tiêu, tự động đầy nộ và nhận trạng thái Ẩn Thân trong 1 lượt",2,22001,,,<4301004>,,1,53663,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30305,MAX·Lửa mạnh,,2,,"【Blaziken - Độc Quyền】Khi hạ mục tiêu, lập tức nhận thêm 1 lượt hành động và tăng 30% tỷ lệ chí mạng",2,22001,,,<4301005>,,1,51303,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30306,MAX·Dòng nước bẩn,,2,,【Swampert - Độc Quyền】Khi tấn công gây hiệu ứng Mù lên 4 mục tiêu ngẫu nhiên,2,22001,,,<4301006>,,1,51313,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30307,MAX·Thuật phân thân nước,,2,,"【Greninja - Độc Quyền】Khi hạ mục tiêu, lập tức nhận thêm 1 lượt hành động và vĩnh viễn tăng 30% tốc độ",2,22001,,,<4301007>,,1,53303,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30308,MAX·Cơn giận băng giá,,2,,【Articuno - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301008>,,1,50721,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30309,MAX·Sấm sét,,2,,【Zapdos - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301009>,,1,50731,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30310,MAX·Thần điểu hộ vệ,,2,,【Moltres - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301010>,,1,50741,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30311,MAX·Sức mạnh sấm sét,,2,,【Raikou - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301011>,,1,51221,2,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30312,MAX·Thần lửa bảo hộ,,2,,【Entei - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301012>,,1,51231,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30313,MAX·Sức mạnh thủy triều,,2,,【Suicune - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301013>,,1,51241,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30314,MAX·Phòng thủ đá,,2,,【Regirock - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301014>,,1,51911,2,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30315,MAX·Thân thể băng giá,,2,,【Regice - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301015>,,1,51921,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30316,MAX·Hấp thu thép,,2,,【Registeel - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301016>,,1,51931,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30317,MAX·Ẩn thân ánh sáng,,2,,"【Latias - Độc Quyền】Khi Latias có mặt, đầu mỗi lượt hồi 20% máu tối đa cho toàn bộ đơn vị",2,22001,,,<4301017>,,1,51941,2,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
30318,MAX·Ẩn thân ánh sáng,,2,,"【Latios - Độc Quyền】Khi Latios có mặt, giảm 30% sát thương cuối cùng cho hàng trước; tăng 30% sát thương cuối cùng cho hàng sau",2,22001,,,<4301018>,,1,51951,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30319,MAX·Khởi động chậm,,2,,【Regigigas - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301019>,,1,52381,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30320,MAX·Hào quang mặt trăng,,2,,【Cresselia - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301020>,,1,52401,2,1,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
30321,MAX·Trái tim thép thực thụ,,2,,【Cobalion - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301021>,,1,53161,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30322,MAX·Trái tim dũng mãnh,,2,,【Terrakion - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301022>,,1,53171,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30323,MAX·Trái tim hộ vệ,,2,,【Virizion - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301023>,,1,53181,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30324,MAX·Thiêu rụi,,2,,【Arcanine - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301024>,,1,50242,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30325,MAX·Mộng mị,,2,,【Mew - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301025>,,1,50771,2,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30326,MAX·Trái tim chính nghĩa,,2,,【Keldeo - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301026>,,1,53251,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30327,MAX·Lời nguyện giữa sao đêm,,2,,【Jirachi - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301027>,,1,51991,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30328,MAX·Hạt giống bó hoa,,2,,"【Shaymin - Độc Quyền】Khi ra trận, toàn bộ đồng đội Ẩn Thân trong 1 lượt lớn và tăng 20% sát thương",2,22001,,,<4301028>,,1,52441,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30329,MAX·Ảnh đôi song sinh,,2,,【Meloetta - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301029>,,1,53261,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30330,MAX·Lá chắn thần bí,,2,,【Diancie - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301030>,,1,53631,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30331,MAX·Bánh xe trừng phạt,,2,,【Hoopa (Unbound) - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301031>,,1,53641,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30332,MAX·Kim loại lỏng,,2,,【Melmetal - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301032>,,1,54172,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30333,MAX·Xâm nhập giấc mơ,,2,,【Darkrai - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301033>,,1,52431,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
30334,MAX·Phượng hoàng hồi sinh,,2,,"【Ho-oh - Độc Quyền】Khi Ho-oh có mặt, trước mỗi lượt lớn có 100% xác suất thiêu đốt toàn bộ kẻ địch 1 lượt",2,22001,,,<4301034>,,1,51271,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30335,MAX·Tái sinh bản thân,,2,,【Lugia - Độc Quyền】Tăng thêm cấp độ tất cả kỹ năng: 60 cấp,2,22001,,,<4301035>,,1,51261,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30401,Chịu đựng,,2,,"【Empoleon - Độc Quyền】Mỗi lần hành động, vĩnh viễn nhận 10% kháng bạo (có thể cộng dồn đến 10 tầng)",1,13001,,,<4400001>,,1,72033,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30402,Lá chém,,2,,【Sceptile - Độc Quyền】Sau khi hành động có 100% xác suất vào trạng thái Ẩn Thân 1 lượt (không thể kích hoạt liên tục),1,13001,,,<4400002>,,1,71293,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30403,Phản nghịch,,2,,"【Serperior - Độc Quyền】Khi Serperior có mặt, sau mỗi lượt hành động của kẻ địch có 30% xác suất bị Trói 1 lượt",1,13001,,,<4400003>,,1,72473,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30404,Bắn tỉa,,2,,"【Decidueye - Độc Quyền】Sau khi hạ mục tiêu, tự động đầy nộ",1,13001,,,<4400004>,,1,73663,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30405,Lửa mạnh,,2,,"【Blaziken - Độc Quyền】Khi hạ mục tiêu, lập tức nhận thêm 1 lượt hành động",1,13001,,,<4400005>,,1,71303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30406,Dòng nước bẩn,,2,,【Swampert - Độc Quyền】Khi tấn công gây hiệu ứng Mù lên 2 mục tiêu ngẫu nhiên,1,13001,,,<4400006>,,1,71313,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
30407,Thuật phân thân nước,,2,,"【Greninja - Độc Quyền】Khi hạ mục tiêu, lập tức nhận thêm 1 lượt hành động",1,13001,,,<4400007>,,1,73303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
30408,Fast Dragon (Kuailong),,2,,【Dragonite - Độc Quyền】Hai lượt đầu kèm hiệu ứng Liên Kích,1,13001,,,<4400008>,,1,70753,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30409,Kích phát điện năng,,2,,"【Ampharos (Mega) - Độc Quyền】Hai lượt đầu, sau mỗi lần đồng đội tấn công sẽ hồi 100 điểm nộ cho đơn vị xung quanh",1,13001,,,<4400009>,,1,70884,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30410,Long uy,,2,,"【Salamence - Độc Quyền】Hai lượt đầu, hiệu ứng Xé Rách tăng thành 3 tầng khi tấn công",1,13001,,,<4400010>,,1,71893,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
30411,Cơn giận của rồng,,2,,"【Garchomp - Độc Quyền】Trong 2 lượt đầu, miễn dịch 1 lần sát thương chí mạng",1,13001,,,<4400011>,,1,72233,1,5,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
