VariableName,_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
503472,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503501,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503502,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503511,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503541,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503542,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503543,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503561,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503562,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503591,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503592,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503611,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503631,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503641,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503642,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503661,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503662,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503663,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503771,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503772,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503841,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503842,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503843,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504131,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504132,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507001,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509001,,53,Batman,101,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509002,,13,Mario,101,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509003,,44,Gru,101,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600001,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600002,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600003,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600004,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600011,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600012,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600013,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600014,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600015,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600021,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600022,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600023,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600024,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600031,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600033,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600041,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600044,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600051,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600052,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600053,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600061,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600062,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600071,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600072,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600081,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600082,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600091,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600092,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600093,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600101,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600102,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600111,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600112,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600113,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600121,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600122,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600123,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600131,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600132,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600133,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600151,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600152,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600153,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600161,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600162,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600163,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600171,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600172,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600173,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600191,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600192,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600221,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600222,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600231,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600232,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600241,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600242,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600261,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600262,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600263,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600264,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600271,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600272,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600273,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600281,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600282,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600283,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600301,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600302,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600303,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600331,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600332,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600333,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600341,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600351,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600352,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600371,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600372,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600381,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600382,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600391,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600392,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600393,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600394,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600401,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600402,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600451,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600452,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600461,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600462,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600463,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600464,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600471,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600472,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600481,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600482,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600491,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600492,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600493,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600501,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600502,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600503,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600541,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600542,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600551,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600552,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600571,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600572,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600574,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600591,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600592,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600593,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600601,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600602,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600603,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600631,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600641,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600691,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600692,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600701,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600711,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600712,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600721,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600731,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600741,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600751,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600752,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600753,,44,Gru,102,,,,,,,,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600761,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600771,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600781,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600782,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600783,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600791,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600792,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600793,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600801,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600802,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600803,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600861,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600862,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600863,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600881,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600882,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600883,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600884,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600891,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600892,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600893,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601031,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601032,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601071,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601081,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601082,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601171,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601172,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601221,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601231,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601241,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601251,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601252,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601253,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601261,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601271,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601291,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601292,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601293,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601301,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601302,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601303,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601311,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601312,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601313,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601314,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601351,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601352,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601353,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601391,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601392,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601393,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601394,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601396,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601421,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601422,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
