VariableName,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
5308,1008,308,100,{850=150},{502=1;851=75},,
5309,1008,309,100,{520=1},{520=1},,
5310,1008,310,100,{rmb=100},{rmb=200},1,<1;2>
5311,1008,311,100,{503=1},{519=1},,
5312,1008,312,100,{14=15},{515=2;talent_point=3},,
5313,1008,313,100,{5000=25},{930=25},,
5314,1008,314,100,{451=60},{502=2;452=30},,
5315,1008,315,100,{gold=500000},{gold=1000000},,
5316,1008,316,100,{2103=3},{941=1;2103=5},,
5317,1008,317,100,{902=5},{602=5},,
5318,1008,318,100,{850=150},{502=2;851=75},,
5319,1008,319,100,{520=1},{4000=100},,
5320,1008,320,100,{502=2},{521=2},1,<1;2>
5321,1008,321,100,{503=1},{519=1},,
5322,1008,322,100,{14=15},{515=2;talent_point=2},,
5323,1008,323,100,{5000=25},{930=25},,
5324,1008,324,100,{451=60},{502=1;452=30},,
5325,1008,325,100,{gold=500000},{gold=1000000},,
5326,1008,326,100,{2103=2},{941=1;2103=5},,
5327,1008,327,100,{902=5},{602=5},,
5328,1008,328,100,{850=150},{502=1;851=75},,
5329,1008,329,100,{520=1},{520=1},,
5330,1008,330,100,{rmb=100},{rmb=200},1,<1;2>
5331,1008,331,100,{503=1},{519=1},,
5332,1008,332,100,{14=15},{515=2;talent_point=3},,
5333,1008,333,100,{5000=25},{930=25},,
5334,1008,334,100,{451=60},{502=2;452=30},,
5335,1008,335,100,{gold=500000},{gold=1000000},,
5336,1008,336,100,{2103=3},{941=1;2103=5},,
5337,1008,337,100,{902=5},{602=5},,
5338,1008,338,100,{850=150},{502=2;851=75},,
5339,1008,339,100,{520=1},{4000=100},,
5340,1008,340,100,{502=2},{521=2},1,<1;2>
5341,1008,341,100,{503=1},{519=1},,
5342,1008,342,100,{14=15},{515=2;talent_point=2},,
5343,1008,343,100,{5000=25},{930=25},,
5344,1008,344,100,{451=60},{502=1;452=30},,
5345,1008,345,100,{gold=500000},{gold=1000000},,
5346,1008,346,100,{2103=2},{941=1;2103=5},,
5347,1008,347,100,{902=5},{602=5},,
5348,1008,348,100,{850=150},{502=1;851=75},,
5349,1008,349,100,{520=1},{520=1},,
5350,1008,350,100,{rmb=100},{rmb=200},1,<1;2>
5351,1008,351,100,{503=1},{519=1},,
5352,1008,352,100,{14=15},{515=2;talent_point=3},,
5353,1008,353,100,{5000=25},{930=25},,
5354,1008,354,100,{451=60},{502=2;452=30},,
5355,1008,355,100,{gold=500000},{gold=1000000},,
5356,1008,356,100,{2103=3},{941=1;2103=5},,
5357,1008,357,100,{902=5},{602=5},,
5358,1008,358,100,{850=150},{502=2;851=75},,
5359,1008,359,100,{520=1},{4000=100},,
5360,1008,360,100,{502=2},{521=2},1,<1;2>
5361,1008,361,100,{503=1},{519=1},,
5362,1008,362,100,{14=15},{515=2;talent_point=2},,
5363,1008,363,100,{5000=25},{930=25},,
5364,1008,364,100,{451=60},{502=1;452=30},,
5365,1008,365,100,{gold=500000},{gold=1000000},,
5366,1008,366,100,{2103=2},{941=1;2103=5},,
5367,1008,367,100,{902=5},{602=5},,
5368,1008,368,100,{850=150},{502=1;851=75},,
5369,1008,369,100,{520=1},{520=1},,
5370,1008,370,100,{rmb=100},{rmb=200},1,<1;2>
5371,1008,371,100,{503=1},{519=1},,
5372,1008,372,100,{14=15},{515=2;talent_point=3},,
5373,1008,373,100,{5000=25},{930=25},,
5374,1008,374,100,{451=60},{502=2;452=30},,
5375,1008,375,100,{gold=500000},{gold=1000000},,
5376,1008,376,100,{2103=3},{941=1;2103=5},,
5377,1008,377,100,{902=5},{602=5},,
5378,1008,378,100,{850=150},{502=2;851=75},,
5379,1008,379,100,{520=1},{4000=100},,
5380,1008,380,100,{502=2},{521=2},1,<1;2>
5381,1008,381,100,{503=1},{519=1},,
5382,1008,382,100,{14=15},{515=2;talent_point=2},,
5383,1008,383,100,{5000=25},{930=25},,
5384,1008,384,100,{451=60},{502=1;452=30},,
5385,1008,385,100,{gold=500000},{gold=1000000},,
5386,1008,386,100,{2103=2},{941=1;2103=5},,
5387,1008,387,100,{902=5},{602=5},,
5388,1008,388,100,{850=150},{502=1;851=75},,
5389,1008,389,100,{520=1},{520=1},,
5390,1008,390,100,{rmb=100},{rmb=200},1,<1;2>
5391,1008,391,100,{503=1},{519=1},,
5392,1008,392,100,{14=15},{515=2;talent_point=3},,
5393,1008,393,100,{5000=25},{930=25},,
5394,1008,394,100,{451=60},{502=2;452=30},,
5395,1008,395,100,{gold=500000},{gold=1000000},,
5396,1008,396,100,{2103=3},{941=1;2103=5},,
5397,1008,397,100,{902=5},{602=5},,
5398,1008,398,100,{850=150},{502=2;851=75},,
5399,1008,399,100,{520=1},{4000=100},,
5400,1008,400,100,{502=2},{521=2},1,<1;2>
5501,1009,1,100,{2076=1},{rmb=980;519=2},,
5502,1009,2,100,{14=15},{515=2;talent_point=2},,
5503,1009,3,100,{5000=25},{930=25},,
5504,1009,4,100,{451=60},{502=1;452=30},,
5505,1009,5,100,{gold=500000},{gold=1000000},,
5506,1009,6,100,{2103=2},{941=1;2103=5},,
5507,1009,7,100,{902=5},{602=5},,
5508,1009,8,100,{850=150},{502=1;851=75},,
5509,1009,9,100,{520=1},{520=1},,
5510,1009,10,100,{rmb=100},{rmb=200},1,<1;2>
5511,1009,11,100,{503=1},{519=1},,
5512,1009,12,100,{14=15},{515=2;talent_point=3},,
5513,1009,13,100,{5000=25},{930=25},,
5514,1009,14,100,{451=60},{502=2;452=30},,
5515,1009,15,100,{gold=500000},{gold=1000000},,
5516,1009,16,100,{2103=3},{941=1;2103=5},,
5517,1009,17,100,{902=5},{602=5},,
5518,1009,18,100,{850=150},{502=2;851=75},,
5519,1009,19,100,{520=1},{4000=100},,
5520,1009,20,100,{6257=5},{501=3;6257=10},1,<1;2;3>
5521,1009,21,100,{503=1},{519=1},,
5522,1009,22,100,{14=15},{515=2;talent_point=2},,
5523,1009,23,100,{5000=25},{930=25},,
5524,1009,24,100,{451=60},{502=1;452=30},,
5525,1009,25,100,{gold=500000},{gold=1000000},,
5526,1009,26,100,{2103=2},{941=1;2103=5},,
5527,1009,27,100,{902=5},{602=5},,
5528,1009,28,100,{850=150},{502=1;851=75},,
5529,1009,29,100,{520=1},{520=1},,
5530,1009,30,100,{rmb=100},{rmb=200},1,<1;2>
5531,1009,31,100,{503=1},{519=1},,
5532,1009,32,100,{14=15},{515=2;talent_point=3},,
5533,1009,33,100,{5000=25},{930=25},,
5534,1009,34,100,{451=60},{502=2;452=30},,
5535,1009,35,100,{gold=500000},{gold=1000000},,
5536,1009,36,100,{2103=3},{941=1;2103=5},,
5537,1009,37,100,{902=5},{602=5},,
5538,1009,38,100,{850=150},{502=2;851=75},,
5539,1009,39,100,{520=1},{4000=100},,
5540,1009,40,100,{2476=1},{2242=1;503=10},1,<1;2;3>
5541,1009,41,100,{503=1},{519=1},,
5542,1009,42,100,{14=15},{515=2;talent_point=2},,
5543,1009,43,100,{5000=25},{930=25},,
5544,1009,44,100,{451=60},{502=1;452=30},,
5545,1009,45,100,{gold=500000},{gold=1000000},,
5546,1009,46,100,{2103=2},{941=1;2103=5},,
5547,1009,47,100,{902=5},{602=5},,
5548,1009,48,100,{850=150},{502=1;851=75},,
5549,1009,49,100,{520=1},{520=1},,
5550,1009,50,100,{rmb=100},{rmb=200},1,<1;2>
5551,1009,51,100,{503=1},{519=1},,
5552,1009,52,100,{14=15},{515=2;talent_point=3},,
5553,1009,53,100,{5000=25},{930=25},,
5554,1009,54,100,{451=60},{502=2;452=30},,
5555,1009,55,100,{gold=500000},{gold=1000000},,
5556,1009,56,100,{2103=3},{941=1;2103=5},,
5557,1009,57,100,{902=5},{602=5},,
5558,1009,58,100,{850=150},{502=2;851=75},,
5559,1009,59,100,{520=1},{4000=100},,
5560,1009,60,100,{6257=10},{502=5;6257=20},1,<1;2;3>
5561,1009,61,100,{503=1},{519=1},,
5562,1009,62,100,{14=15},{515=2;talent_point=2},,
5563,1009,63,100,{5000=25},{930=25},,
5564,1009,64,100,{451=60},{502=1;452=30},,
5565,1009,65,100,{gold=500000},{gold=1000000},,
5566,1009,66,100,{2103=2},{941=1;2103=5},,
5567,1009,67,100,{902=5},{602=5},,
5568,1009,68,100,{850=150},{502=1;851=75},,
5569,1009,69,100,{520=1},{520=1},,
5570,1009,70,100,{rmb=100},{rmb=200},1,<1;2>
5571,1009,71,100,{503=1},{519=1},,
5572,1009,72,100,{14=15},{515=2;talent_point=3},,
5573,1009,73,100,{5000=25},{930=25},,
5574,1009,74,100,{451=60},{502=2;452=30},,
5575,1009,75,100,{gold=500000},{gold=1000000},,
5576,1009,76,100,{2103=3},{941=1;2103=5},,
5577,1009,77,100,{902=5},{602=5},,
5578,1009,78,100,{850=150},{502=2;851=75},,
5579,1009,79,100,{520=1},{4000=100},,
5580,1009,80,100,{527=5},{6050=1;527=10},1,<1;2;3>
5581,1009,81,100,{503=1},{519=1},,
5582,1009,82,100,{14=15},{515=2;talent_point=2},,
5583,1009,83,100,{5000=25},{930=25},,
5584,1009,84,100,{451=60},{502=1;452=30},,
5585,1009,85,100,{gold=500000},{gold=1000000},,
5586,1009,86,100,{2103=2},{941=1;2103=5},,
5587,1009,87,100,{902=5},{602=5},,
5588,1009,88,100,{850=150},{502=1;851=75},,
5589,1009,89,100,{520=1},{520=1},,
5590,1009,90,100,{rmb=100},{rmb=200},1,<1;2>
5591,1009,91,100,{503=1},{519=1},,
5592,1009,92,100,{14=15},{515=2;talent_point=3},,
5593,1009,93,100,{5000=25},{930=25},,
5594,1009,94,100,{451=60},{502=2;452=30},,
5595,1009,95,100,{gold=500000},{gold=1000000},,
5596,1009,96,100,{2103=3},{941=1;2103=5},,
5597,1009,97,100,{902=5},{602=5},,
5598,1009,98,100,{850=150},{502=2;851=75},,
5599,1009,99,100,{520=1},{4000=100},,
5600,1009,100,100,{6257=15},{6257=30;gold=5000000},1,<1;2;3>
5601,1009,101,100,{503=1},{519=1},,
5602,1009,102,100,{14=15},{515=2;talent_point=2},,
5603,1009,103,100,{5000=25},{930=25},,
5604,1009,104,100,{451=60},{502=1;452=30},,
5605,1009,105,100,{gold=500000},{gold=1000000},,
5606,1009,106,100,{2103=2},{941=1;2103=5},,
5607,1009,107,100,{902=5},{602=5},,
5608,1009,108,100,{850=150},{502=1;851=75},,
5609,1009,109,100,{520=1},{520=1},,
5610,1009,110,100,{rmb=100},{rmb=200},1,<1;2>
5611,1009,111,100,{503=1},{519=1},,
5612,1009,112,100,{14=15},{515=2;talent_point=3},,
5613,1009,113,100,{5000=25},{930=25},,
5614,1009,114,100,{451=60},{502=2;452=30},,
5615,1009,115,100,{gold=500000},{gold=1000000},,
5616,1009,116,100,{2103=3},{941=1;2103=5},,
5617,1009,117,100,{902=5},{602=5},,
5618,1009,118,100,{850=150},{502=2;851=75},,
5619,1009,119,100,{520=1},{4000=100},,
5620,1009,120,100,{527=5},{6050=1;527=10},1,<1;2;3>
5621,1009,121,100,{503=1},{519=1},,
5622,1009,122,100,{14=15},{515=2;talent_point=2},,
5623,1009,123,100,{5000=25},{930=25},,
5624,1009,124,100,{451=60},{502=1;452=30},,
5625,1009,125,100,{gold=500000},{gold=1000000},,
5626,1009,126,100,{2103=2},{941=1;2103=5},,
5627,1009,127,100,{902=5},{602=5},,
5628,1009,128,100,{850=150},{502=1;851=75},,
5629,1009,129,100,{520=1},{520=1},,
5630,1009,130,100,{rmb=100},{rmb=200},1,<1;2>
5631,1009,131,100,{503=1},{519=1},,
5632,1009,132,100,{14=15},{515=2;talent_point=3},,
5633,1009,133,100,{5000=25},{930=25},,
5634,1009,134,100,{451=60},{502=2;452=30},,
5635,1009,135,100,{gold=500000},{gold=1000000},,
5636,1009,136,100,{2103=3},{941=1;2103=5},,
5637,1009,137,100,{902=5},{602=5},,
5638,1009,138,100,{850=150},{502=2;851=75},,
5639,1009,139,100,{520=1},{4000=100},,
5640,1009,140,100,{6257=20},{501=3;6257=40},1,<1;2;3>
5641,1009,141,100,{503=1},{519=1},,
5642,1009,142,100,{14=15},{515=2;talent_point=2},,
5643,1009,143,100,{5000=25},{930=25},,
5644,1009,144,100,{451=60},{502=1;452=30},,
5645,1009,145,100,{gold=500000},{gold=1000000},,
5646,1009,146,100,{2103=2},{941=1;2103=5},,
5647,1009,147,100,{902=5},{602=5},,
5648,1009,148,100,{850=150},{502=1;851=75},,
5649,1009,149,100,{520=1},{520=1},,
5650,1009,150,100,{rmb=100},{rmb=200},1,<1;2>
5651,1009,151,100,{503=1},{519=1},,
5652,1009,152,100,{14=15},{515=2;talent_point=3},,
5653,1009,153,100,{5000=25},{930=25},,
5654,1009,154,100,{451=60},{502=2;452=30},,
5655,1009,155,100,{gold=500000},{gold=1000000},,
5656,1009,156,100,{2103=3},{941=1;2103=5},,
5657,1009,157,100,{902=5},{602=5},,
5658,1009,158,100,{850=150},{502=2;851=75},,
5659,1009,159,100,{520=1},{4000=100},,
5660,1009,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
5661,1009,161,100,{503=1},{519=1},,
5662,1009,162,100,{14=15},{515=2;talent_point=2},,
5663,1009,163,100,{5000=25},{930=25},,
5664,1009,164,100,{451=60},{502=1;452=30},,
5665,1009,165,100,{gold=500000},{gold=1000000},,
5666,1009,166,100,{2103=2},{941=1;2103=5},,
5667,1009,167,100,{902=5},{602=5},,
5668,1009,168,100,{850=150},{502=1;851=75},,
5669,1009,169,100,{520=1},{520=1},,
5670,1009,170,100,{rmb=100},{rmb=200},1,<1;2>
5671,1009,171,100,{503=1},{519=1},,
5672,1009,172,100,{14=15},{515=2;talent_point=3},,
5673,1009,173,100,{5000=25},{930=25},,
5674,1009,174,100,{451=60},{502=2;452=30},,
5675,1009,175,100,{gold=500000},{gold=1000000},,
5676,1009,176,100,{2103=3},{941=1;2103=5},,
5677,1009,177,100,{902=5},{602=5},,
5678,1009,178,100,{850=150},{502=2;851=75},,
5679,1009,179,100,{520=1},{4000=100},,
5680,1009,180,100,{6257=25},{6257=50;604=30},1,<1;2;3>
5681,1009,181,100,{503=1},{519=1},,
5682,1009,182,100,{14=15},{515=2;talent_point=2},,
5683,1009,183,100,{5000=25},{930=25},,
5684,1009,184,100,{451=60},{502=1;452=30},,
5685,1009,185,100,{gold=500000},{gold=1000000},,
5686,1009,186,100,{2103=2},{941=1;2103=5},,
5687,1009,187,100,{902=5},{602=5},,
5688,1009,188,100,{850=150},{502=1;851=75},,
5689,1009,189,100,{520=1},{520=1},,
5690,1009,190,100,{rmb=100},{rmb=200},1,<1;2>
5691,1009,191,100,{503=1},{519=1},,
5692,1009,192,100,{14=15},{515=2;talent_point=3},,
5693,1009,193,100,{5000=25},{930=25},,
5694,1009,194,100,{451=60},{502=2;452=30},,
5695,1009,195,100,{gold=500000},{gold=1000000},,
5696,1009,196,100,{2103=3},{941=1;2103=5},,
5697,1009,197,100,{902=5},{602=5},,
5698,1009,198,100,{850=150},{502=2;851=75},,
5699,1009,199,100,{520=1},{4000=100},,
5700,1009,200,100,{502=50},{502=50;gold=10000000},1,<1;2;3>
5701,1009,201,100,{503=1},{519=1},,
5702,1009,202,100,{14=15},{515=2;talent_point=2},,
5703,1009,203,100,{5000=25},{930=25},,
5704,1009,204,100,{451=60},{502=1;452=30},,
5705,1009,205,100,{gold=500000},{gold=1000000},,
5706,1009,206,100,{2103=2},{941=1;2103=5},,
5707,1009,207,100,{902=5},{602=5},,
5708,1009,208,100,{850=150},{502=1;851=75},,
5709,1009,209,100,{520=1},{520=1},,
5710,1009,210,100,{rmb=100},{rmb=200},1,<1;2>
5711,1009,211,100,{503=1},{519=1},,
5712,1009,212,100,{14=15},{515=2;talent_point=3},,
5713,1009,213,100,{5000=25},{930=25},,
5714,1009,214,100,{451=60},{502=2;452=30},,
5715,1009,215,100,{gold=500000},{gold=1000000},,
5716,1009,216,100,{2103=3},{941=1;2103=5},,
5717,1009,217,100,{902=5},{602=5},,
5718,1009,218,100,{850=150},{502=2;851=75},,
5719,1009,219,100,{520=1},{4000=100},,
5720,1009,220,100,{502=2},{521=2},1,<1;2>
5721,1009,221,100,{503=1},{519=1},,
5722,1009,222,100,{14=15},{515=2;talent_point=2},,
5723,1009,223,100,{5000=25},{930=25},,
5724,1009,224,100,{451=60},{502=1;452=30},,
5725,1009,225,100,{gold=500000},{gold=1000000},,
5726,1009,226,100,{2103=2},{941=1;2103=5},,
5727,1009,227,100,{902=5},{602=5},,
5728,1009,228,100,{850=150},{502=1;851=75},,
5729,1009,229,100,{520=1},{520=1},,
5730,1009,230,100,{rmb=100},{rmb=200},1,<1;2>
5731,1009,231,100,{503=1},{519=1},,
5732,1009,232,100,{14=15},{515=2;talent_point=3},,
5733,1009,233,100,{5000=25},{930=25},,
5734,1009,234,100,{451=60},{502=2;452=30},,
5735,1009,235,100,{gold=500000},{gold=1000000},,
5736,1009,236,100,{2103=3},{941=1;2103=5},,
5737,1009,237,100,{902=5},{602=5},,
5738,1009,238,100,{850=150},{502=2;851=75},,
5739,1009,239,100,{520=1},{4000=100},,
5740,1009,240,100,{502=2},{521=2},1,<1;2>
5741,1009,241,100,{503=1},{519=1},,
5742,1009,242,100,{14=15},{515=2;talent_point=2},,
5743,1009,243,100,{5000=25},{930=25},,
5744,1009,244,100,{451=60},{502=1;452=30},,
5745,1009,245,100,{gold=500000},{gold=1000000},,
5746,1009,246,100,{2103=2},{941=1;2103=5},,
5747,1009,247,100,{902=5},{602=5},,
5748,1009,248,100,{850=150},{502=1;851=75},,
5749,1009,249,100,{520=1},{520=1},,
5750,1009,250,100,{rmb=100},{rmb=200},1,<1;2>
5751,1009,251,100,{503=1},{519=1},,
5752,1009,252,100,{14=15},{515=2;talent_point=3},,
5753,1009,253,100,{5000=25},{930=25},,
5754,1009,254,100,{451=60},{502=2;452=30},,
5755,1009,255,100,{gold=500000},{gold=1000000},,
5756,1009,256,100,{2103=3},{941=1;2103=5},,
5757,1009,257,100,{902=5},{602=5},,
5758,1009,258,100,{850=150},{502=2;851=75},,
5759,1009,259,100,{520=1},{4000=100},,
5760,1009,260,100,{502=2},{521=2},1,<1;2>
5761,1009,261,100,{503=1},{519=1},,
5762,1009,262,100,{14=15},{515=2;talent_point=2},,
5763,1009,263,100,{5000=25},{930=25},,
5764,1009,264,100,{451=60},{502=1;452=30},,
5765,1009,265,100,{gold=500000},{gold=1000000},,
5766,1009,266,100,{2103=2},{941=1;2103=5},,
5767,1009,267,100,{902=5},{602=5},,
5768,1009,268,100,{850=150},{502=1;851=75},,
5769,1009,269,100,{520=1},{520=1},,
5770,1009,270,100,{rmb=100},{rmb=200},1,<1;2>
5771,1009,271,100,{503=1},{519=1},,
5772,1009,272,100,{14=15},{515=2;talent_point=3},,
5773,1009,273,100,{5000=25},{930=25},,
5774,1009,274,100,{451=60},{502=2;452=30},,
5775,1009,275,100,{gold=500000},{gold=1000000},,
5776,1009,276,100,{2103=3},{941=1;2103=5},,
5777,1009,277,100,{902=5},{602=5},,
5778,1009,278,100,{850=150},{502=2;851=75},,
5779,1009,279,100,{520=1},{4000=100},,
5780,1009,280,100,{502=2},{521=2},1,<1;2>
5781,1009,281,100,{503=1},{519=1},,
5782,1009,282,100,{14=15},{515=2;talent_point=2},,
5783,1009,283,100,{5000=25},{930=25},,
5784,1009,284,100,{451=60},{502=1;452=30},,
5785,1009,285,100,{gold=500000},{gold=1000000},,
5786,1009,286,100,{2103=2},{941=1;2103=5},,
5787,1009,287,100,{902=5},{602=5},,
5788,1009,288,100,{850=150},{502=1;851=75},,
5789,1009,289,100,{520=1},{520=1},,
5790,1009,290,100,{rmb=100},{rmb=200},1,<1;2>
5791,1009,291,100,{503=1},{519=1},,
5792,1009,292,100,{14=15},{515=2;talent_point=3},,
5793,1009,293,100,{5000=25},{930=25},,
5794,1009,294,100,{451=60},{502=2;452=30},,
5795,1009,295,100,{gold=500000},{gold=1000000},,
5796,1009,296,100,{2103=3},{941=1;2103=5},,
5797,1009,297,100,{902=5},{602=5},,
5798,1009,298,100,{850=150},{502=2;851=75},,
5799,1009,299,100,{520=1},{4000=100},,
5800,1009,300,100,{502=2},{521=2},1,<1;2>
5801,1009,301,100,{503=1},{519=1},,
5802,1009,302,100,{14=15},{515=2;talent_point=2},,
5803,1009,303,100,{5000=25},{930=25},,
5804,1009,304,100,{451=60},{502=1;452=30},,
5805,1009,305,100,{gold=500000},{gold=1000000},,
5806,1009,306,100,{2103=2},{941=1;2103=5},,
5807,1009,307,100,{902=5},{602=5},,
5808,1009,308,100,{850=150},{502=1;851=75},,
5809,1009,309,100,{520=1},{520=1},,
5810,1009,310,100,{rmb=100},{rmb=200},1,<1;2>
5811,1009,311,100,{503=1},{519=1},,
5812,1009,312,100,{14=15},{515=2;talent_point=3},,
5813,1009,313,100,{5000=25},{930=25},,
5814,1009,314,100,{451=60},{502=2;452=30},,
5815,1009,315,100,{gold=500000},{gold=1000000},,
5816,1009,316,100,{2103=3},{941=1;2103=5},,
5817,1009,317,100,{902=5},{602=5},,
5818,1009,318,100,{850=150},{502=2;851=75},,
5819,1009,319,100,{520=1},{4000=100},,
5820,1009,320,100,{502=2},{521=2},1,<1;2>
5821,1009,321,100,{503=1},{519=1},,
5822,1009,322,100,{14=15},{515=2;talent_point=2},,
5823,1009,323,100,{5000=25},{930=25},,
5824,1009,324,100,{451=60},{502=1;452=30},,
5825,1009,325,100,{gold=500000},{gold=1000000},,
5826,1009,326,100,{2103=2},{941=1;2103=5},,
5827,1009,327,100,{902=5},{602=5},,
5828,1009,328,100,{850=150},{502=1;851=75},,
5829,1009,329,100,{520=1},{520=1},,
5830,1009,330,100,{rmb=100},{rmb=200},1,<1;2>
5831,1009,331,100,{503=1},{519=1},,
5832,1009,332,100,{14=15},{515=2;talent_point=3},,
5833,1009,333,100,{5000=25},{930=25},,
5834,1009,334,100,{451=60},{502=2;452=30},,
5835,1009,335,100,{gold=500000},{gold=1000000},,
5836,1009,336,100,{2103=3},{941=1;2103=5},,
5837,1009,337,100,{902=5},{602=5},,
5838,1009,338,100,{850=150},{502=2;851=75},,
5839,1009,339,100,{520=1},{4000=100},,
5840,1009,340,100,{502=2},{521=2},1,<1;2>
5841,1009,341,100,{503=1},{519=1},,
5842,1009,342,100,{14=15},{515=2;talent_point=2},,
5843,1009,343,100,{5000=25},{930=25},,
5844,1009,344,100,{451=60},{502=1;452=30},,
5845,1009,345,100,{gold=500000},{gold=1000000},,
5846,1009,346,100,{2103=2},{941=1;2103=5},,
5847,1009,347,100,{902=5},{602=5},,
5848,1009,348,100,{850=150},{502=1;851=75},,
5849,1009,349,100,{520=1},{520=1},,
5850,1009,350,100,{rmb=100},{rmb=200},1,<1;2>
5851,1009,351,100,{503=1},{519=1},,
5852,1009,352,100,{14=15},{515=2;talent_point=3},,
5853,1009,353,100,{5000=25},{930=25},,
5854,1009,354,100,{451=60},{502=2;452=30},,
5855,1009,355,100,{gold=500000},{gold=1000000},,
5856,1009,356,100,{2103=3},{941=1;2103=5},,
5857,1009,357,100,{902=5},{602=5},,
5858,1009,358,100,{850=150},{502=2;851=75},,
5859,1009,359,100,{520=1},{4000=100},,
5860,1009,360,100,{502=2},{521=2},1,<1;2>
5861,1009,361,100,{503=1},{519=1},,
5862,1009,362,100,{14=15},{515=2;talent_point=2},,
5863,1009,363,100,{5000=25},{930=25},,
5864,1009,364,100,{451=60},{502=1;452=30},,
5865,1009,365,100,{gold=500000},{gold=1000000},,
5866,1009,366,100,{2103=2},{941=1;2103=5},,
5867,1009,367,100,{902=5},{602=5},,
5868,1009,368,100,{850=150},{502=1;851=75},,
5869,1009,369,100,{520=1},{520=1},,
5870,1009,370,100,{rmb=100},{rmb=200},1,<1;2>
5871,1009,371,100,{503=1},{519=1},,
5872,1009,372,100,{14=15},{515=2;talent_point=3},,
5873,1009,373,100,{5000=25},{930=25},,
5874,1009,374,100,{451=60},{502=2;452=30},,
5875,1009,375,100,{gold=500000},{gold=1000000},,
5876,1009,376,100,{2103=3},{941=1;2103=5},,
5877,1009,377,100,{902=5},{602=5},,
5878,1009,378,100,{850=150},{502=2;851=75},,
5879,1009,379,100,{520=1},{4000=100},,
5880,1009,380,100,{502=2},{521=2},1,<1;2>
5881,1009,381,100,{503=1},{519=1},,
5882,1009,382,100,{14=15},{515=2;talent_point=2},,
5883,1009,383,100,{5000=25},{930=25},,
5884,1009,384,100,{451=60},{502=1;452=30},,
5885,1009,385,100,{gold=500000},{gold=1000000},,
5886,1009,386,100,{2103=2},{941=1;2103=5},,
5887,1009,387,100,{902=5},{602=5},,
5888,1009,388,100,{850=150},{502=1;851=75},,
5889,1009,389,100,{520=1},{520=1},,
5890,1009,390,100,{rmb=100},{rmb=200},1,<1;2>
5891,1009,391,100,{503=1},{519=1},,
5892,1009,392,100,{14=15},{515=2;talent_point=3},,
5893,1009,393,100,{5000=25},{930=25},,
5894,1009,394,100,{451=60},{502=2;452=30},,
5895,1009,395,100,{gold=500000},{gold=1000000},,
5896,1009,396,100,{2103=3},{941=1;2103=5},,
5897,1009,397,100,{902=5},{602=5},,
5898,1009,398,100,{850=150},{502=2;851=75},,
5899,1009,399,100,{520=1},{4000=100},,
5900,1009,400,100,{502=2},{521=2},1,<1;2>
6001,1010,1,100,{2077=1},{rmb=980;519=2},,
6002,1010,2,100,{14=15},{515=2;talent_point=2},,
6003,1010,3,100,{5000=25},{930=25},,
6004,1010,4,100,{451=60},{502=1;452=30},,
6005,1010,5,100,{gold=500000},{gold=1000000},,
6006,1010,6,100,{2103=2},{941=1;2103=5},,
6007,1010,7,100,{902=5},{602=5},,
6008,1010,8,100,{850=150},{502=1;851=75},,
6009,1010,9,100,{520=1},{520=1},,
6010,1010,10,100,{rmb=100},{rmb=200},1,<1;2>
6011,1010,11,100,{503=1},{519=1},,
6012,1010,12,100,{14=15},{515=2;talent_point=3},,
6013,1010,13,100,{5000=25},{930=25},,
6014,1010,14,100,{451=60},{502=2;452=30},,
6015,1010,15,100,{gold=500000},{gold=1000000},,
6016,1010,16,100,{2103=3},{941=1;2103=5},,
6017,1010,17,100,{902=5},{602=5},,
6018,1010,18,100,{850=150},{502=2;851=75},,
6019,1010,19,100,{520=1},{4000=100},,
6020,1010,20,100,{6258=5},{501=3;6258=10},1,<1;2;3>
6021,1010,21,100,{503=1},{519=1},,
6022,1010,22,100,{14=15},{515=2;talent_point=2},,
6023,1010,23,100,{5000=25},{930=25},,
6024,1010,24,100,{451=60},{502=1;452=30},,
6025,1010,25,100,{gold=500000},{gold=1000000},,
6026,1010,26,100,{2103=2},{941=1;2103=5},,
6027,1010,27,100,{902=5},{602=5},,
6028,1010,28,100,{850=150},{502=1;851=75},,
6029,1010,29,100,{520=1},{520=1},,
6030,1010,30,100,{rmb=100},{rmb=200},1,<1;2>
6031,1010,31,100,{503=1},{519=1},,
6032,1010,32,100,{14=15},{515=2;talent_point=3},,
6033,1010,33,100,{5000=25},{930=25},,
6034,1010,34,100,{451=60},{502=2;452=30},,
6035,1010,35,100,{gold=500000},{gold=1000000},,
6036,1010,36,100,{2103=3},{941=1;2103=5},,
6037,1010,37,100,{902=5},{602=5},,
6038,1010,38,100,{850=150},{502=2;851=75},,
6039,1010,39,100,{520=1},{4000=100},,
6040,1010,40,100,{2477=1},{2239=1;503=10},1,<1;2;3>
6041,1010,41,100,{503=1},{519=1},,
6042,1010,42,100,{14=15},{515=2;talent_point=2},,
6043,1010,43,100,{5000=25},{930=25},,
6044,1010,44,100,{451=60},{502=1;452=30},,
6045,1010,45,100,{gold=500000},{gold=1000000},,
6046,1010,46,100,{2103=2},{941=1;2103=5},,
6047,1010,47,100,{902=5},{602=5},,
6048,1010,48,100,{850=150},{502=1;851=75},,
6049,1010,49,100,{520=1},{520=1},,
