VariableName,vip,taskParam,huodongID,award,taskType,taskSpecialParam,desc,desc_vn
2664,,50,2059,{502=1;5000=10;gold=20000;20333=1},34,,Upgrade skills 50 times.,Upgrade skills 50 times.
2665,,8,2059,{502=1;5000=10;gold=20000;20333=1},41,,Fight in the Arena 8 times.,Fight in the Arena 8 times.
2666,,5,2059,{502=1;5000=10;gold=20000;20333=1},64,,Clear 5 floors in the Anbu special training.,Clear 5 floors in the Anbu special training.
2667,,5,2059,{502=1;5000=10;gold=20000;20333=1},18,,Participate in the Treasure Gathering 5 times.,Participate in the Treasure Gathering 5 times.
2668,,,2059,{502=1;5000=10;gold=20000;20333=1},86,{2=4},Complete 2 deployment missions of quality S or higher.,Complete 2 deployment missions of quality S or higher.
2669,,1,2059,{502=1;5000=10;gold=20000;20333=1},58,,Participate in the Red Box Robbery 1 time.,Participate in the Red Box Robbery 1 time.
2670,,600,2059,{502=1;5000=10;gold=20000;20333=1},21,,Spend 600 Diamond.,Spend 600 Diamond.
2671,,600,2059,{23001=2;5000=20;gold=200000},22,,Recharge 600 Diamond.,Recharge 600 Diamond.
2680,,35,2060,{502=1;21121=1;gold=20000;5000=10},1,,Reach Lv. 35,Reach Lv. 35
2681,,2,2060,{502=1;21121=1;gold=20000;5000=10},32,,Fight in the daily journey 2 times.,Fight in the daily journey 2 times.
2682,,1000000,2060,{502=1;21121=1;gold=20000;5000=10},20,,"Spend 1,000,000 VND.","Spend 1,000,000 VND."
2683,,5,2060,{502=1;21121=1;gold=20000;5000=10},26,,Buy 5 times of stamina.,Buy 5 times of stamina.
2684,,50,2060,{502=1;21121=1;gold=20000;5000=10},34,,Upgrade skills 50 times.,Upgrade skills 50 times.
2685,,8,2060,{502=1;21121=1;gold=20000;5000=10},41,,Fight in the Arena 8 times.,Fight in the Arena 8 times.
2686,,5,2060,{502=1;21121=1;gold=20000;5000=10},64,,Pass 5 levels of Anbu special training.,Pass 5 levels of Anbu special training.
2687,,5,2060,{502=1;21121=1;gold=20000;5000=10},18,,Participate in 5 times of Treasure Gathering.,Participate in 5 times of Treasure Gathering.
2688,,,2060,{502=1;21121=1;gold=20000;5000=10},86,{2=4},Complete 2 deployment missions of S quality or higher.,Complete 2 deployment missions of S quality or higher.
2689,,1,2060,{502=1;21121=1;gold=20000;5000=10},58,,Participate in looting red boxes once.,Participate in looting red boxes once.
2690,,600,2060,{502=1;21121=1;gold=20000;5000=10},21,,Spend 600 Diamond.,Spend 600 Diamond.
2691,,600,2060,{23001=2;5000=20;gold=200000},22,,Recharge 600 Diamond.,Recharge 600 Diamond.
3001,,30,3001,{930=10;13=10;gold=40000},29,,Challenge normal 30 times.,Challenge normal 30 times.
3002,,60,3001,{930=10;13=10;5000=10;gold=50000},29,,Challenge normal 60 times.,Challenge normal 60 times.
3003,,90,3001,{930=12;5000=10;14=10;gold=60000},29,,Challenge normal 90 times.,Challenge normal 90 times.
3004,,120,3001,{930=15;5000=10;14=10;gold=70000},29,,Challenge normal 120 times.,Challenge normal 120 times.
3005,,150,3001,{930=15;5000=10;14=10;gold=80000},29,,Challenge normal 150 times.,Challenge normal 150 times.
3006,,180,3001,{930=20;5000=10;14=10;gold=100000},29,,Challenge normal 180 times.,Challenge normal 180 times.
3007,,240,3001,{930=20;5000=15;14=15;gold=150000},29,,Challenge normal 240 times.,Challenge normal 240 times.
3011,,6,3002,{13=5;100=2;gold=20000},30,,Challenge difficult 6 times.,Challenge difficult 6 times.
3012,,10,3002,{13=5;100=2;gold=30000},30,,Challenge difficult 10 times.,Challenge difficult 10 times.
3013,,15,3002,{13=5;100=3;gold=40000},30,,Challenge difficult 15 times.,Challenge difficult 15 times.
3014,,20,3002,{13=5;100=3;gold=50000},30,,Challenge difficult 20 times.,Challenge difficult 20 times.
3015,,30,3002,{13=5;100=5;gold=60000},30,,Challenge difficult 30 times.,Challenge difficult 30 times.
3016,,40,3002,{14=12;950=10;gold=80000},30,,Challenge difficult 40 times.,Challenge difficult 40 times.
3017,,50,3002,{14=12;950=10;gold=80000},30,,Challenge difficult 50 times.,Challenge difficult 50 times.
3021,,3000,3003,{coin2=100;4000=10},62,,Anbu Special Training Points 3000.,Anbu Special Training Points 3000.
3022,,6000,3003,{coin2=100;4000=10},62,,Anbu Special Training Points 6000.,Anbu Special Training Points 6000.
3023,,10000,3003,{coin2=100;4000=10},62,,Anbu Special Training Points 10000.,Anbu Special Training Points 10000.
3024,,12000,3003,{coin2=100;4000=10},62,,Anbu Special Training Points 12000.,Anbu Special Training Points 12000.
3025,,14000,3003,{coin2=200;4000=10},62,,Anbu Special Training Points 14000.,Anbu Special Training Points 14000.
3026,,16000,3003,{coin2=200;4000=10},62,,Anbu Special Training Points 16000.,Anbu Special Training Points 16000.
3027,,18000,3003,{coin2=200;4000=10},62,,Anbu Special Training Points 18000.,Anbu Special Training Points 18000.
3028,,20000,3003,{coin2=300;4000=10},62,,Anbu Special Training Points 20000.,Anbu Special Training Points 20000.
3031,,1,3004,{13=2;gold=50000},18,,Gather Treasure 1 time.,Gather Treasure 1 time.
3032,,3,3004,{13=4;gold=80000},18,,Gather Treasure 3 times.,Gather Treasure 3 times.
3033,,5,3004,{13=6;gold=100000},18,,Gather Treasure 5 times.,Gather Treasure 5 times.
3034,,8,3004,{13=8;gold=120000},18,,Gather Treasure 8 times.,Gather Treasure 8 times.
3035,,12,3004,{13=10;gold=150000},18,,Gather Treasure 12 times.,Gather Treasure 12 times.
3036,,16,3004,{13=15;gold=200000},18,,Gather Treasure 16 times.,Gather Treasure 16 times.
3037,,20,3004,{13=20;gold=300000},18,,Gather Treasure 20 times.,Gather Treasure 20 times.
3041,,300000,3005,{850=20;13=10;gold=45000},20,,"Spend 300,000 VND.","Spend 300,000 VND."
3042,,600000,3005,{850=20;13=10;gold=90000},20,,"Spend 600,000 VND.","Spend 600,000 VND."
3043,,1000000,3005,{850=40;13=10;gold=120000},20,,"Spend 1,000,000 VND.","Spend 1,000,000 VND."
3044,,2000000,3005,{850=40;13=20;gold=180000},20,,"Spend 2,000,000 VND.","Spend 2,000,000 VND."
3045,,4000000,3005,{13=20;503=1;gold=250000},20,,"Spend 4,000,000 VND.","Spend 4,000,000 VND."
3046,,6000000,3005,{850=60;13=30;gold=400000},20,,"Spend 6,000,000 VND.","Spend 6,000,000 VND."
3047,,8000000,3005,{850=60;13=30;gold=640000},20,,"Spend 8,000,000 VND.","Spend 8,000,000 VND."
3048,,10000000,3005,{850=60;13=50;gold=800000},20,,"Spend 10,000,000 VND.","Spend 10,000,000 VND."
3049,,12000000,3005,{13=50;501=1;gold=960000},20,,"Spend 12,000,000 VND.","Spend 12,000,000 VND."
3051,,1,3006,{930=5;13=10;516=1;gold=30000},26,,Buy stamina 1 time.,Buy stamina 1 time.
3052,,3,3006,{930=10;13=20;516=3;gold=50000},26,,Buy stamina 3 times.,Buy stamina 3 times.
3053,,5,3006,{930=10;13=30;516=5;gold=80000},26,,Buy stamina 5 times.,Buy stamina 5 times.
3054,,7,3006,{930=20;516=6;gold=120000;14=15},26,,Buy stamina 7 times.,Buy stamina 7 times.
3055,,9,3006,{930=25;516=7;gold=150000;14=25},26,,Buy stamina 9 times.,Buy stamina 9 times.
3056,,12,3006,{930=30;516=8;gold=200000;14=35},26,,Buy stamina 12 times.,Buy stamina 12 times.
3061,,4,3007,{coin1=100;gold=20000},43,,Arena Points 4.,Arena Points 4.
3062,,6,3007,{coin1=100;gold=20000},43,,Arena Points 6.,Arena Points 6.
3063,,8,3007,{coin1=100;gold=20000},43,,Arena Points 8.,Arena Points 8.
3064,,10,3007,{502=1;coin1=200},43,,Arena Points 10.,Arena Points 10.
3065,,12,3007,{coin1=200;gold=30000},43,,Arena Points 12.,Arena Points 12.
3066,,16,3007,{coin1=200;gold=30000},43,,Arena Points 16.,Arena Points 16.
3067,,20,3007,{502=2;coin1=300},43,,Arena Points 20.,Arena Points 20.
3071,,1,3008,{rmb=10;2103=1;gold=50000},66,,Complete the illusion challenge once.,Complete the illusion challenge once.
3072,,2,3008,{rmb=30;2103=2;gold=80000},66,,Complete the illusion challenge twice.,Complete the illusion challenge twice.
3073,,3,3008,{502=3;2103=3;gold=100000},66,,Complete the illusion challenge three times.,Complete the illusion challenge three times.
3501,,1,3051,{22011=5;12=15;gold=20000},17,,1-day cumulative login,1-day cumulative login
3502,,2,3051,{12=15;2103=5;gold=20000},17,,2-day cumulative login,2-day cumulative login
3503,,3,3051,{22011=8;12=20;gold=30000},17,,3-day cumulative login,3-day cumulative login
3504,,4,3051,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3505,,5,3051,{501=1;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3511,,1,3052,{22021=5;gold=20000;12=15},17,,1-day cumulative login,1-day cumulative login
3512,,2,3052,{520=1;gold=20000;12=15},17,,2-day cumulative login,2-day cumulative login
3513,,3,3052,{22021=8;gold=30000;12=20},17,,3-day cumulative login,3-day cumulative login
3514,,4,3052,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3515,,5,3052,{520=2;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3521,,1,3053,{22031=5;12=15;gold=20000},17,,1-day cumulative login,1-day cumulative login
3522,,2,3053,{502=1;gold=20000;12=15},17,,2-day cumulative login,2-day cumulative login
3523,,3,3053,{22031=8;12=20;gold=30000},17,,3-day cumulative login,3-day cumulative login
3524,,4,3053,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3525,,5,3053,{502=3;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3531,,1,3054,{22041=5;gold=20000;12=15},17,,1-day cumulative login,1-day cumulative login
3532,,2,3054,{12=15;2103=5;gold=20000},17,,2-day cumulative login,2-day cumulative login
3533,,3,3054,{22041=8;gold=30000;12=20},17,,3-day cumulative login,3-day cumulative login
3534,,4,3054,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3535,,5,3054,{501=1;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3541,,1,3055,{22051=5;gold=20000;12=15},17,,1-day cumulative login,1-day cumulative login
3542,,2,3055,{502=1;gold=20000;12=15},17,,2-day cumulative login,2-day cumulative login
3543,,3,3055,{22051=8;gold=30000;12=20},17,,3-day cumulative login,3-day cumulative login
3544,,4,3055,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3545,,5,3055,{502=3;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3551,,1,3056,{22061=5;gold=20000;12=15},17,,1-day cumulative login,1-day cumulative login
3552,,2,3056,{520=1;gold=20000;12=15},17,,2-day cumulative login,2-day cumulative login
3553,,3,3056,{22061=8;gold=30000;12=20},17,,3-day cumulative login,3-day cumulative login
3554,,4,3056,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3555,,5,3056,{520=2;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3561,,1,3057,{22071=5;gold=20000;12=15},17,,1-day cumulative login,1-day cumulative login
3562,,2,3057,{12=15;2103=5;gold=20000},17,,2-day cumulative login,2-day cumulative login
3563,,3,3057,{22071=8;gold=30000;12=20},17,,3-day cumulative login,3-day cumulative login
3564,,4,3057,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3565,,5,3057,{501=1;gold=50000;12=30},17,,5-day cumulative login,5-day cumulative login
3571,,1,3058,{12=15;22081=5;gold=20000},17,,1-day cumulative login,1-day cumulative login
3572,,2,3058,{502=1;gold=20000;12=15},17,,2-day cumulative login,2-day cumulative login
3573,,3,3058,{12=20;22081=8;gold=30000},17,,3-day cumulative login,3-day cumulative login
3574,,4,3058,{gold=30000;rmb=168;12=20},17,,4-day cumulative login,4-day cumulative login
3575,,5,3058,{502=3;gold=50000;12=30},17,,5-day cumulative login 1 day cumulative login,5-day cumulative login 1 day cumulative login
3581,,1,3059,{12=15;20641=5;gold=20000},17,,2 days cumulative login,2 days cumulative login
3582,,2,3059,{520=1;gold=20000;12=15},17,,3 days cumulative login,3 days cumulative login
3583,,3,3059,{12=20;20641=8;gold=30000},17,,4 days cumulative login,4 days cumulative login
3584,,4,3059,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3585,,5,3059,{520=2;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3591,,1,3060,{12=15;22101=5;gold=20000},17,,2 days cumulative login,2 days cumulative login
3592,,2,3060,{12=15;2103=5;gold=20000},17,,3 days cumulative login,3 days cumulative login
3593,,3,3060,{12=20;22101=8;gold=30000},17,,4 days cumulative login,4 days cumulative login
3594,,4,3060,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3595,,5,3060,{501=1;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3601,,1,3061,{12=15;22121=5;gold=20000},17,,2 days cumulative login,2 days cumulative login
3602,,2,3061,{502=1;gold=20000;12=15},17,,3 days cumulative login,3 days cumulative login
3603,,3,3061,{12=20;22121=8;gold=30000},17,,4 days cumulative login,4 days cumulative login
3604,,4,3061,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3605,,5,3061,{502=3;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3611,,1,3062,{gold=20000;22141=5;12=15},17,,2 days cumulative login,2 days cumulative login
3612,,2,3062,{520=1;gold=20000;12=15},17,,3 days cumulative login,3 days cumulative login
3613,,3,3062,{gold=30000;22141=8;12=20},17,,4 days cumulative login,4 days cumulative login
3614,,4,3062,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3615,,5,3062,{520=2;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3621,,1,3063,{gold=20000;22151=5;12=15},17,,2 days cumulative login,2 days cumulative login
3622,,2,3063,{12=15;2103=5;gold=20000},17,,3 days cumulative login,3 days cumulative login
3623,,3,3063,{gold=30000;22151=8;12=20},17,,4 days cumulative login,4 days cumulative login
3624,,4,3063,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3625,,5,3063,{501=1;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3630,,1,3064,{22161=5;gold=20000;12=15},17,,2 days cumulative login,2 days cumulative login
3631,,2,3064,{502=1;gold=20000;12=15},17,,3 days cumulative login,3 days cumulative login
3632,,3,3064,{22161=8;gold=30000;12=20},17,,4 days cumulative login,4 days cumulative login
3633,,4,3064,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3634,,5,3064,{502=3;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3640,,1,3065,{22171=5;gold=20000;12=15},17,,2 days cumulative login,2 days cumulative login
3641,,2,3065,{502=1;gold=20000;12=15},17,,3 days cumulative login,3 days cumulative login
3642,,3,3065,{22171=8;gold=30000;12=20},17,,4 days cumulative login,4 days cumulative login
3643,,4,3065,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3644,,5,3065,{502=3;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3650,,1,3066,{12=15;20631=5;gold=20000},17,,2 days cumulative login,2 days cumulative login
3651,,2,3066,{12=15;2103=5;gold=20000},17,,3 days cumulative login,3 days cumulative login
3652,,3,3066,{12=20;20631=8;gold=30000},17,,4 days cumulative login,4 days cumulative login
3653,,4,3066,{gold=30000;rmb=168;12=20},17,,5 days cumulative login,5 days cumulative login
3654,,5,3066,{501=1;gold=50000;12=30},17,,1 day cumulative login,1 day cumulative login
3660,,1,3067,{22191=5;gold=20000;12=15},17,,2-day cumulative login,2-day cumulative login
3661,,2,3067,{502=1;gold=20000;12=15},17,,3-day cumulative login,3-day cumulative login
3662,,3,3067,{22191=8;gold=30000;12=20},17,,4-day cumulative login,4-day cumulative login
3663,,4,3067,{gold=30000;rmb=168;12=20},17,,5-day cumulative login,5-day cumulative login
3664,,5,3067,{502=3;gold=50000;12=30},17,,1-day cumulative login,1-day cumulative login
3670,,1,3068,{gold=20000;22201=5;12=15},17,,2-day cumulative login,2-day cumulative login
3671,,2,3068,{520=1;gold=20000;12=15},17,,3-day cumulative login,3-day cumulative login
3672,,3,3068,{gold=30000;22201=8;12=20},17,,4-day cumulative login,4-day cumulative login
3673,,4,3068,{gold=30000;rmb=168;12=20},17,,5-day cumulative login,5-day cumulative login
3674,,5,3068,{520=2;gold=50000;12=30},17,,1-day cumulative login,1-day cumulative login
4001,,2480,4001,{13=10;22131=2;gold=10000},22,,2-day cumulative login,2-day cumulative login
4002,,4960,4001,{13=10;22131=2;gold=20000},22,,3-day cumulative login,3-day cumulative login
4003,,7440,4001,{13=10;22131=2;gold=20000},22,,4-day cumulative login,4-day cumulative login
4004,,9920,4001,{13=10;22131=4;gold=20000},22,,5-day cumulative login,5-day cumulative login
4005,,14880,4001,{13=10;22131=6;gold=30000},22,,1-day cumulative login,1-day cumulative login
4006,,19840,4001,{13=10;22131=6;gold=40000},22,,2-day cumulative login,2-day cumulative login
4007,,24800,4001,{14=10;22131=8;gold=50000},22,,3-day cumulative login,3-day cumulative login
4008,,29760,4001,{14=10;2250=1;card={id=2131};gold=60000},22,,4-day cumulative login,4-day cumulative login
4009,,37200,4001,{14=10;gold=80000;talent_point=6},22,,5-day cumulative login,5-day cumulative login
4010,,49600,4001,{15=10;22131=10;gold=100000},22,,1-day cumulative login,1-day cumulative login
4011,,62000,4001,{15=10;22131=10;gold=120000},22,,2-day cumulative login,2-day cumulative login
4012,,74400,4001,{2250=1;card={id=2131};gold=150000;15=10},22,,3-day cumulative login,3-day cumulative login
8002,,1000000,8001,{gold=2000},20,,"Spend 1,000,000 Gold.","Spend 1,000,000 Gold."
8003,,10,8001,{gold=2000},41,,Fight in the Arena 10 times.,Fight in the Arena 10 times.
8004,,300,8001,{gold=2000},22,,Top up 300 gold today.,Top up 300 gold today.
8005,,300,8001,{gold=2000},21,,Spend 300 diamonds today.,Spend 300 diamonds today.
8006,,50,8001,{gold=2000},29,,Challenge 50 times at normal level.,Challenge 50 times at normal level.
8012,,1000000,8002,{gold=2000},20,,4-day cumulative login,4-day cumulative login
8013,,10,8002,{gold=2000},41,,Fight in the Arena 10 times.,Fight in the Arena 10 times.
8014,,300,8002,{gold=2000},22,,Top up 300 gold today.,Top up 300 gold today.
8015,,300,8002,{gold=2000},21,,Spend 300 gold today.,Spend 300 gold today.
8016,,50,8002,{gold=2000},29,,Challenge 50 times at normal level.,Challenge 50 times at normal level.
8022,,1000000,8003,{gold=2000},20,,"Spend 1,000,000 VND.","Spend 1,000,000 VND."
8023,,10,8003,{gold=2000},41,,Fight in the Arena 10 times.,Fight in the Arena 10 times.
8024,,300,8003,{gold=2000},22,,Top up 300 gold today.,Top up 300 gold today.
8025,,300,8003,{gold=2000},21,,Spend 300 gold today.,Spend 300 gold today.
8026,,50,8003,{gold=2000},29,,Challenge 50 times at normal level.,Challenge 50 times at normal level.
8032,,1000000,8004,{gold=2000},20,,"Spend 1,000,000 VND.","Spend 1,000,000 VND."
8033,,10,8004,{gold=2000},41,,Fight in the Arena 10 times.,Fight in the Arena 10 times.
8034,,300,8004,{gold=2000},22,,Top up 300 gold today.,Top up 300 gold today.
8035,,300,8004,{gold=2000},21,,Spend 300 gold today.,Spend 300 gold today.
8036,,50,8004,{gold=2000},29,,Challenge 50 times at normal level.,Challenge 50 times at normal level.
8042,,1000000,8005,{gold=2000},20,,"Spend 1,000,000 VND.","Spend 1,000,000 VND."
8043,,10,8005,{gold=2000},41,,Fight in the Arena 10 times.,Fight in the Arena 10 times.
8044,,300,8005,{gold=2000},22,,Top up 300 gold today.,Top up 300 gold today.
