VariableName,huodongID,costMap,items,exchangeTimes,limit,desc,desc_vn,desc_en,desc_th
2415,10219,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2416,10219,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2417,10219,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2418,10219,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2419,10219,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2420,10219,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
2421,10219,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2430,10220,{6071=20},{2152=1},4,,Mang theo tím chung*1,Mang theo tím chung*1,404,Mang theo tím chung*1
2431,10220,{6071=60},{945=1},2,,Người mang màu tím để chọn*1,Người mang màu tím để chọn*1,404,Người mang màu tím để chọn*1
2432,10220,{6071=120},{2153=1},3,,Màu cam với phổ biến * 1,Màu cam với phổ biến * 1,404,Màu cam với phổ biến * 1
2433,10220,{6071=240},{6233=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2434,10220,{6071=240},{6234=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2440,10221,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2441,10221,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2442,10221,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2443,10221,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2444,10221,{6302=6},{23661=5},50,,Phiếu mua sắm màu tím*6 đổi Regiskiro*5,Phiếu mua sắm màu tím*6 đổi Regiskiro*5,木木枭,Phiếu mua sắm màu tím*6 đổi Regiskiro*5
2445,10221,{6302=6},{20631=5},50,,Voucher mua sắm màu tím*6 mảnh của tia sáng,Voucher mua sắm màu tím*6 mảnh của tia sáng,暴鲤龙,Voucher mua sắm màu tím*6 mảnh của tia sáng
2446,10221,{6301=3;6302=3},{20241=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh tinh thần dưới ánh nến*3 3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh tinh thần dưới ánh nến*3 3,卡蒂狗,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh tinh thần dưới ánh nến*3 3
2447,10221,{6301=3;6302=3},{21171=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép rồng đơn*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép rồng đơn*3,戴鲁比,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép rồng đơn*3
2448,10221,{6301=5},{20091=3},50,,Voucher mua sắm màu xanh*5 đổi Little Fire Dragon Fragrance*3,Voucher mua sắm màu xanh*5 đổi Little Fire Dragon Fragrance*3,皮丘,Voucher mua sắm màu xanh*5 đổi Little Fire Dragon Fragrance*3
2449,10221,{6301=5},{20001=3},50,,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3,妙蛙种子,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3
2450,10221,{6301=5},{20011=3},50,,Voucher mua sắm màu xanh*5 Đạo sư Exchange NIU Fragment*3,Voucher mua sắm màu xanh*5 Đạo sư Exchange NIU Fragment*3,小火龙,Voucher mua sắm màu xanh*5 Đạo sư Exchange NIU Fragment*3
2451,10221,{6301=5},{20021=3},50,,Voucher mua sắm màu xanh*5 đổi Ngôi sao Ngôi sao*3,Voucher mua sắm màu xanh*5 đổi Ngôi sao Ngôi sao*3,杰尼龟,Voucher mua sắm màu xanh*5 đổi Ngôi sao Ngôi sao*3
2452,10221,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2453,10221,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2454,10221,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2455,10221,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2456,10221,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2457,10221,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2458,10221,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2459,10221,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2460,10221,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
2461,10221,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2470,10222,{6071=20},{2152=1},4,,Mang theo tím chung*1,Mang theo tím chung*1,404,Mang theo tím chung*1
2471,10222,{6071=60},{945=1},2,,Người mang màu tím để chọn*1,Người mang màu tím để chọn*1,404,Người mang màu tím để chọn*1
2472,10222,{6071=120},{2153=1},3,,Màu cam với phổ biến * 1,Màu cam với phổ biến * 1,404,Màu cam với phổ biến * 1
2473,10222,{6071=240},{6235=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2474,10222,{6071=240},{6236=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2480,10223,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2481,10223,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2482,10223,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2483,10223,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2484,10223,{6302=6},{23591=5},50,,Phiếu mua sắm màu tím*6 đổi Regiskiro*5,Phiếu mua sắm màu tím*6 đổi Regiskiro*5,嗡蝠 S-T1 23591,Phiếu mua sắm màu tím*6 đổi Regiskiro*5
2485,10223,{6302=6},{21921=5},50,,Voucher mua sắm màu tím*6 mảnh của tia sáng,Voucher mua sắm màu tím*6 mảnh của tia sáng,雷吉艾斯 S-T1 21921,Voucher mua sắm màu tím*6 mảnh của tia sáng
2486,10223,{6301=3;6302=3},{21081=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh tinh thần dưới ánh nến*3 3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh tinh thần dưới ánh nến*3 3,狃拉 S-T1 21081,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh tinh thần dưới ánh nến*3 3
2487,10223,{6301=3;6302=3},{21291=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép rồng đơn*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép rồng đơn*3,木守宫 S-T2 21291,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép rồng đơn*3
2488,10223,{6301=5},{21801=3},50,,Voucher mua sắm màu xanh*5 đổi Little Fire Dragon Fragrance*3,Voucher mua sắm màu xanh*5 đổi Little Fire Dragon Fragrance*3,怨影娃娃 A 21801,Voucher mua sắm màu xanh*5 đổi Little Fire Dragon Fragrance*3
2489,10223,{6301=5},{20221=3},50,,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3,可达鸭 A 20221,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3
2490,10223,{6301=5},{20341=3},50,,Voucher mua sắm màu xanh*5 Đạo sư Exchange NIU Fragment*3,Voucher mua sắm màu xanh*5 Đạo sư Exchange NIU Fragment*3,大葱鸭 A 20341,Voucher mua sắm màu xanh*5 Đạo sư Exchange NIU Fragment*3
2491,10223,{6301=5},{20791=3},50,,Voucher mua sắm màu xanh*5 đổi Ngôi sao Ngôi sao*3,Voucher mua sắm màu xanh*5 đổi Ngôi sao Ngôi sao*3,火球鼠 A 20791,Voucher mua sắm màu xanh*5 đổi Ngôi sao Ngôi sao*3
2492,10223,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2493,10223,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2494,10223,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2495,10223,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2496,10223,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2497,10223,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2498,10223,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2499,10223,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2500,10223,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
2501,10223,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2513,10224,{6368=2;6370=2;6371=2;6369=2},{2600=1},1,,New Avatar - 1  ,New Avatar - 1  ,New Avatar - 1  ,New Avatar - 1  
2514,10224,{6370=2;6371=2},{500=1},10,,Ichiraku Noodles,Universal Fragment,Universal Fragment,Universal Fragment
2515,10224,{6368=2;6370=2;6371=2;6369=2},{501=2},20,, Jewelry Star Stone,High-Level Universal Fragment,High-Level Universal Fragment,High-Level Universal Fragment
2517,10224,{6368=6;6370=6;6371=6;6369=6},{502=2},20,,Universal Fragment,Jewelry Star Stone,Jewelry Star Stone,Jewelry Star Stone
2518,10224,{6368=8;6370=8;6371=8;6369=8},{521=2},10,,High-Level Universal Fragment,Ichiraku Noodles,Ichiraku Noodles,Ichiraku Noodles
2519,10224,{6368=10;6370=10;6371=10;6369=10},{6059=1},5,,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  ,Awakened Jewelry Selection Box  
2520,10224,{6368=6;6370=6;6371=6;6369=6},{2152=1},3,,Đá phổ biến màu tím,Đá phổ biến màu tím,,Đá phổ biến màu tím
2521,10224,{6368=3;6370=3;6371=3;6369=3},{rmb=1999},5,,Blue Universal Stone  ,Blue Universal Stone  ,Blue Universal Stone  ,Blue Universal Stone  
2522,10224,{6369=4;6368=4},{974=1},2,,Random Red Battle Rune Box  ,Random Red Battle Rune Box  ,Random Red Battle Rune Box  ,Random Red Battle Rune Box  
2523,10224,{6370=3;6371=3},{7305=1},2,,Random Red Manual Box  ,Random Red Manual Box  ,Random Red Manual Box  ,Random Red Manual Box  
2524,10224,{6370=2;6368=2},{19=5},10,,Refined Currency,Refined Currency,Refined Currency,Refined Currency
2525,10224,{6371=2;6369=2},{talent_point=2},5,,Điểm thiên phú,Điểm thiên phú,Điểm thiên phú,Điểm thiên phú
2526,10224,{6368=1},{gold=500000},10,,Gold,Gold,Gold,Gold
2527,10224,{6369=1},{850=10},50,,Heavenly Talent Stone - Sapphire  ,Heavenly Talent Stone - Sapphire  ,Heavenly Talent Stone - Sapphire  ,Heavenly Talent Stone - Sapphire  
2528,10224,{6370=1},{451=10},50,,Common Potential Stones,Common Potential Stones,Common Potential Stones,Common Potential Stones
2529,10224,{6371=1},{2103=2},100,,Advanced Soul Stone  ,Advanced Soul Stone  ,Advanced Soul Stone  ,Advanced Soul Stone  
2531,10225,{6071=20},{2152=1},4,,Mang theo tím chung*1,Mang theo tím chung*1,404,Mang theo tím chung*1
2532,10225,{6071=60} ,{945=1},2,,Người mang màu tím để chọn*1,Người mang màu tím để chọn*1,404,Người mang màu tím để chọn*1
2533,10225,{6071=120},{2153=1},3,,Màu cam với phổ biến * 1,Màu cam với phổ biến * 1,404,Màu cam với phổ biến * 1
2534,10225,{6071=240},{6237=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2535,10225,{6071=240},{6238=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2540,10226,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2541,10226,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2542,10226,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2543,10226,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2544,10226,{6302=6},{21241=5},50,,Phiếu mua sắm màu tím*6 đổi Regiskiro*5,Phiếu mua sắm màu tím*6 đổi Regiskiro*5,,Phiếu mua sắm màu tím*6 đổi Regiskiro*5
2545,10226,{6302=6},{22991=5},50,,Voucher mua sắm màu tím*6 mảnh của tia sáng,Voucher mua sắm màu tím*6 mảnh của tia sáng,,Voucher mua sắm màu tím*6 mảnh của tia sáng
2546,10226,{6302=6},{22401=5},50,,Voucher mua sắm màu tím*6 mảnh của tia sáng,Voucher mua sắm màu tím*6 mảnh của tia sáng,,Voucher mua sắm màu tím*6 mảnh của tia sáng
